trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-20544.3841410997	-20035.3795952281	-509.004545871568	0.60862465026739	0.203849115769017	0.132795752708928	0.0547304812546657	0.446403264131069	0.274838612973085	0.243413391419031	0.0353447314768147	0.0537323477435328	0.366899753469006	0.394953668979142	0.18441422980832	1.0388973097585	3.10954221782808	3.01551668321841	1.007689768833	1.51363883305312	0.478708016060697	0.0168064142994078	99.6387334898601	-6772.86866914566	-8982.59632376796	-4279.91460231452
stderr.of.mean	0.277263403544124	0.219139353849328	0.189461870539597	0.000269449395390234	0.000214530327711827	0.00017231031939212	0.00010316606568305	0.000248779667442508	0.000229287729388436	0.000212307439078163	7.86895544947447e-05	0.000147588216090299	0.000364342115522646	0.000417534506852669	0.000266829945822365	0.0013410147152904	0.0419650719711449	0.0390611008886946	0.00062720075776068	0.000610010084918091	0.000399165856738136	1.6519518052031e-05	0.164165190835946	0.213156562453201	0.264800399084403	0.148629952665537
stdev	9.38089242598267	8.58374996432318	3.94548040505964	0.0114317679158609	0.00910174956512099	0.0073105065904704	0.00437696480251161	0.0102694713407766	0.00921326831233707	0.0085986327204306	0.00323595008002759	0.00626163673893838	0.0148757977837401	0.015608785036788	0.0113206340998662	0.0420755844198277	1.60968906232653	1.60571819775548	0.0247061469079027	0.0258805320643556	0.0169351704336076	0.000424136721314259	6.81869849079954	7.65501109915132	9.76353449213666	5.47008625672476
variance	88.001142707859	73.6807634500182	15.5668156267096	0.000130685317682106	8.28418451461802e-05	5.34435066093112e-05	1.91578208824255e-05	0.000105462041619032	8.48843129951145e-05	7.39364846608597e-05	1.04713729204306e-05	3.92080946504229e-05	0.000221289359702727	0.000243634170324657	0.000128156756423053	0.00177035480427004	2.59109887737367	2.57833093060309	0.00061039369503487	0.000669801939934139	0.000286799997615337	1.79891958367209e-07	46.4946491084319	58.5991949281299	95.3266057791423	29.9218436560091
median	-20544.1133853357	-20035.1505883204	-508.946645935248	0.608960205159427	0.203672181567712	0.132622111062957	0.0543568086976438	0.446629457470467	0.274688873707479	0.243076634378203	0.0352135869956334	0.0534967638662124	0.367517423026638	0.394878382250616	0.184354148341922	1.03815412365493	2.80868480780068	2.65695994259846	1.00798491745485	1.51424771936516	0.478689757375246	0.0168052007352876	98.9842290387729	-6772.73153141625	-8982.31330496175	-4279.86019705142
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.60851717206998	0.203646057224409	0.132594944640436	0.0545566863343789	0.446285074065359	0.274684797632705	0.243261846529851	0.0351966110351969	0.0533659656379011	0.366596881824815	0.394645287668825	0.1840677831648	1.03804452849651	2.75044279973725	2.66580914998039	1.00738720547899	1.51341734655686	0.478408659640347	0.0168010619325276	99.4115150221515	NaN	NaN	NaN
HPD95.lower	-20564.2032208338	-20051.5096861694	-516.598381333034	0.587943053985475	0.186857795701488	0.118185606975156	0.0469450549193133	0.426693656158431	0.257288639661352	0.227891554046332	0.0294862569371281	0.0418899655143072	0.338274614101753	0.366867227743406	0.163303746299201	0.952164483056875	0.695200186018615	0.797727670995375	0.963292913748665	1.4643998681977	0.443671769473795	0.0160379229130876	87.1126538652793	-6788.7330988908	-9000.93395647083	-4290.0867526024
HPD95.upper	-20527.6768255201	-20018.6465953197	-501.694058604877	0.63198161365059	0.221920843640347	0.146679237625574	0.063529557277179	0.467368940602007	0.292368222642298	0.261487525219359	0.042003657115389	0.0664271405067593	0.396593887972168	0.427077676847	0.206174741522907	1.12010497204089	6.10276437473353	6.23739890055424	1.05961572750222	1.56337400702667	0.509024447312968	0.0177027330909016	112.794175394845	-6758.91910245633	-8962.70633347001	-4269.01709951308
ACT	15724.2217469616	11731.6475567763	41506.5112264065	10000	10000	10000	10000	10563.4544130498	11148.2464286292	10973.4704008534	10643.9522501149	10000	10797.6834237307	12880.090615856	10000	18284.333925896	12233.8831886663	10651.7918413756	11600.4672095883	10000	10000	27305.829057558	10433.5367070936	13956.5519745786	13240.2294671801	13289.1346125861
ESS	1145.36670175617	1535.16374514654	433.907824768997	1801	1801	1801	1801	1704.93470182925	1615.50070814272	1641.23101827471	1692.04066091198	1801	1667.95036428077	1398.28208800245	1801	984.996230816622	1472.14091570572	1690.79533924446	1552.52367638382	1801	1801	659.566130075622	1726.16443547424	1290.43334147321	1360.2483283725	1355.24249885638
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
