trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-13460.4469637465	-12958.6513127106	-501.795651035846	0.0702629753507658	0.243788429672631	0.323022623645971	0.362925971330634	0.0624251378520836	0.305415651679497	0.154372035256717	0.477787175211704	0.117996380653495	0.149858285779007	0.508373011391093	0.223772322176406	4.06744114233778	3.0730913872434	3.1032895968322	0.31545417184561	0.514103535676187	2.16718255043935	0.0102268143662107	74.9292444901848	-2117.86558959645	-2734.86316442329	-8105.92255869087
stderr.of.mean	0.300141547633538	0.22695874646789	0.210920231401595	0.000259066528216989	0.00041722648751528	0.00058261694247384	0.000536935077941618	0.000219784525855546	0.000383156813771541	0.000379354601893181	0.000466101766111409	0.000136401233871997	0.000171976794139041	0.000289146618068511	0.000222248598182994	0.00548259515004339	0.040404133539643	0.0393599635464454	0.000426533983826288	0.000562806512307412	0.000670300400663868	1.24943576885707e-05	0.0832725136591004	0.105503326165983	0.146195946523319	0.215520734034148
stdev	9.56060810475641	8.45786333990333	4.36597388383211	0.0103498309347726	0.017701417985061	0.0220616497635014	0.0215433056055283	0.00932466627894755	0.0162559643679042	0.0156450765424539	0.0197750201207229	0.00565455778186419	0.00729635631456518	0.0117747923125455	0.00942920799793895	0.184947414786145	1.7142019442935	1.61222995840823	0.0180963015495651	0.0234031288329913	0.0284384331358408	0.0003122633542877	3.23971019634243	4.12085567288009	5.03965558303928	7.49076384152414
variance	91.4052273327339	71.5354522764806	19.061727954304	0.000107119000378375	0.000313340198681841	0.000486716390287403	0.000464114016413187	8.69494012137415e-05	0.000264256377530571	0.000244768420019242	0.000391051420774994	3.19740237084409e-05	5.32368154690951e-05	0.000138645734003581	8.89099634683958e-05	0.0342055462360785	2.93848830581963	2.59928543878902	0.000327476129772792	0.000547706439173588	0.000808744479221685	9.75084024310059e-08	10.4957221562851	16.9814514767081	25.398128395659	56.1115429294856
median	-13460.2190247125	-12958.3647318726	-501.548611145682	0.0697639602079689	0.243420416121435	0.322710098590969	0.362404025651533	0.0620183207389235	0.305238248480378	0.153791588130658	0.477231362258273	0.117907375931094	0.149631594937804	0.508464671444393	0.223588022557781	4.06183500796913	2.68999847364453	2.79560658919904	0.31530272030528	0.513432011450386	2.16716436361842	0.0102184361079682	74.779150333655	-2117.60234583164	-2734.82410541667	-8105.80474024948
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.0695020567173637	0.243144310889997	0.322268519318464	0.362288635462673	0.0617269611598711	0.304983636888544	0.153581787366738	0.477377507720529	0.117861180757184	0.149680722151901	0.508236591178793	0.223573906315008	4.06324495202255	2.69925971705387	2.74052998884861	0.314934563775	0.513572377849256	2.16699596697516	0.0102220541141326	74.8596400130727	NaN	NaN	NaN
HPD95.lower	-13479.6205133216	-12976.2751926795	-510.056330611858	0.0518911287204284	0.212269219143792	0.280192434977929	0.322525258086826	0.0445026072800361	0.274048737408937	0.124364498785952	0.437844005029305	0.107030459053789	0.135566157807808	0.48689090416354	0.20489932598541	3.72882879338884	0.773052137867997	0.657771699134795	0.28017053572921	0.470856706463441	2.11370320431046	0.00960543061003755	68.6313628055678	-2126.27500109848	-2744.76960599525	-8121.20346358368
HPD95.upper	-13442.9842529614	-12943.0951353695	-493.218551678296	0.0923653092381334	0.280160992833863	0.363723757549565	0.405629790951059	0.0810732752555732	0.336172564605825	0.185470143664357	0.514351254854855	0.128843190612286	0.164111082581638	0.53094369450762	0.241752883074376	4.43965015456137	6.44978465990892	6.09887214289043	0.3512931830272	0.559814918026065	2.22656573881451	0.0108311290198432	81.2579380555255	-2110.29781997542	-2725.07348791383	-8092.19238762499
ACT	17739.998268488	12961.1904460639	42009.41000883	11277.9059889683	10000	12553.4361816675	11181.2727421541	10000	10000	10582.9732932559	10000	10473.9784558704	10000	10854.3068249967	10000	15817.8770687992	10000	10728.2225045214	10000	10409.8087913581	10000	28817.6259232139	11892.2325855581	11798.5833786784	15147.5124979184	14900.4119415283
ESS	1015.2199412551	1389.53285772213	428.713471486852	1596.92765816783	1801	1434.66695009778	1610.72897650561	1801	1801	1701.79017757486	1801	1719.49943146062	1801	1659.24920774528	1801	1138.58515410546	1801	1678.74967101118	1801	1730.09902112239	1801	624.964736789512	1514.43388534725	1526.45444134814	1188.97409739553	1208.69141542356
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
