trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-14116.2303539768	-13600.5230656132	-515.707288363661	0.136064301460211	0.195047615509678	0.534469421731738	0.134418661298367	0.221253030883054	0.0717790835305156	0.545062766813584	0.161905118772844	0.407140948643701	0.0798130407960187	0.452849055011839	0.06019695554844	2.4597110902047	3.08938824152693	3.06377588568826	2.65543161247222	0.147533784182109	0.204917611024131	0.0115939755675314	81.8232040762209	-10565.5466218586	-1392.86055185158	-1642.11589190305
stderr.of.mean	0.307908584885915	0.240699350131142	0.196477651158354	0.000143392156183052	0.000185623924793645	0.000238413932717044	0.000145903781849553	0.000456566414112135	0.000316553084998627	0.000593432353078161	0.000440993654624942	0.000534544779281173	0.000306650322987747	0.000548006187815479	0.00026667895967882	0.00327798022375002	0.0423797203866338	0.0401628638481676	0.000426872554257549	0.000295351106978262	0.000319205410703188	1.32454419418314e-05	0.139689439174704	0.225542892475619	0.0775669310505577	0.0872198030008628
stdev	9.84945903220626	8.89700270227938	4.4807965568206	0.00574735695746957	0.00757284247416564	0.0101150449522504	0.00619017225752118	0.0190654469917375	0.0124379449353979	0.0247615400527762	0.018657083090595	0.0226788107968377	0.0130100693625336	0.0232499299042379	0.0113142283012968	0.112845755852608	1.67862923125748	1.63500873833665	0.0181106658742196	0.0115535965041192	0.0135427365400507	0.000331333825489544	5.9265200674481	8.20994459026241	3.29088566864788	3.32278615717639
variance	97.0118432271094	79.1566570843667	20.0775377836153	3.30321119965738e-05	5.73479431385271e-05	0.000102314134386047	3.83182325777849e-05	0.000363491268994754	0.000154702474215991	0.00061313386578524	0.000348086749449364	0.000514328459158764	0.000169261904817936	0.000540559240551976	0.000128011762053865	0.0127341646139464	2.81779609603207	2.67325357443721	0.000327996218407623	0.000133485592179996	0.000183405712993225	1.09782103913536e-07	35.123640109865	67.4031901751789	10.829928484112	11.040907846323
median	-14115.9567161184	-13599.9784801048	-515.50895036906	0.13610763486137	0.19524297234886	0.534446426541458	0.13419944582237	0.22103339674633	0.0709893465578068	0.545383846949975	0.161498427278699	0.407220644158282	0.0793510925303689	0.45304614175612	0.0597556076368583	2.45992294122696	2.73524766663684	2.71317763489106	2.65604165371613	0.147327469300995	0.20467339881924	0.0115909110858837	81.3161792331222	-10565.2099204376	-1392.72781994575	-1641.8872098303
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.135942986364883	0.194900332258379	0.534373725696205	0.134276428179573	0.22042965122863	0.070705334459716	0.544498425885075	0.160828305119976	0.406507852368804	0.0787467603457183	0.452252200057699	0.0591344575925287	2.45712425852908	2.71672512659906	2.71168501480215	2.65536983571477	0.14708254749449	0.204471057790647	0.0115892413204981	81.6118994180651	NaN	NaN	NaN
HPD95.lower	-14136.2058607605	-13619.0740637648	-524.642254185823	0.1248282199445	0.180376916564396	0.515507688710269	0.122330639313785	0.185685282221097	0.0500651389808734	0.494470734106194	0.126452477977724	0.366352131420088	0.0562954071739064	0.402923641274251	0.0387726638764762	2.23789439941777	0.653733160038411	0.754393750901158	2.61972634624113	0.123883505786404	0.177840926881307	0.0109261739664085	69.565610393113	-10582.400568602	-1398.91879955301	-1648.58077401079
HPD95.upper	-14098.2423847806	-13584.4068222603	-507.182643484441	0.147452655888681	0.20969589234191	0.555158546021346	0.146053001994274	0.260459642182686	0.0988914719679859	0.590380621475617	0.198001838862603	0.454077094065128	0.105006415165999	0.493074751200059	0.0828722224724991	2.66380721318314	6.32878544211298	6.16032237585781	2.69109648758387	0.169349399217329	0.230902296401784	0.0122255415512289	92.8468329897867	-10550.7596736241	-1386.39442103324	-1635.9685875751
ACT	17591.0276122836	13174.5187999139	34608.9349356381	11204.3539327952	10814.8979865349	10000	10000	10322.533691714	11659.1855019797	10338.5469886977	10056.5625858178	10000	10000	10000	10000	15188.4889523263	11473.0525279693	10861.2937810991	10000	11762.9211124006	10000	28765.6192855491	10000	13584.7049560148	10000	12402.1731077147
ESS	1023.81739128326	1367.03285133402	520.38584930432	1607.41084296566	1665.29541216416	1801	1801	1744.72668609033	1544.70481638206	1742.02429216494	1790.87037407776	1801	1801	1801	1801	1185.76640879352	1569.76532235817	1658.18183017396	1801	1531.08227351909	1801	626.094638228338	1801	1325.75569792009	1801	1452.16486204317
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
