trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-8186.46433599456	-7692.33801074314	-494.126325251422	0.337398182737955	0.130368073328898	0.192291271120107	0.339942472813036	0.122384231417448	0.139160823550985	0.37826319248503	0.360191752546534	0.21616279326168	0.0876783960552849	0.245773651664085	0.45038515901895	2.36766027818737	3.13111354193706	3.03287909847396	0.0570039380575074	1.27970862444842	1.65879698005625	0.00466040616854539	54.3205672231985	-480.806220511319	-3244.53873914954	-3966.99305108228
stderr.of.mean	0.309962749527539	0.220923795956144	0.17167325771926	0.000713997648276866	0.000530331288176462	0.000603779373602102	0.000726458031243247	0.00026745853610753	0.0002915777128578	0.000462958164832338	0.000474700886811659	0.000317130964730121	0.00019714533202286	0.000353237381532149	0.00043656621315366	0.00393717899238063	0.0419143900537361	0.0391295908898954	0.000274430417019723	0.0010633235185004	0.00106404123530669	5.93279218722259e-06	0.0365813773303336	0.0529344303897783	0.171825905416549	0.252109233122924
stdev	9.91096382600803	8.49349136160901	4.88446786689836	0.0302923500561227	0.0220826749096244	0.0256161854117608	0.0308209992520436	0.0108702519315509	0.0117684977975494	0.0190820381119679	0.0187501009944678	0.013454725264747	0.00836416677839147	0.0149865905582517	0.0180787194512536	0.147050451739034	1.62878748027219	1.60540911055438	0.0115897309227143	0.0451129892697235	0.0451434394102665	0.000180778181236006	1.55201615901664	2.03443995731313	6.46471948457705	7.36803968137291
variance	98.2272039604398	72.1393955097269	23.8580263427626	0.000917626471922677	0.000487644531164155	0.000656188955049707	0.000949933994894472	0.000118162377055386	0.000138497540410924	0.000364124178506597	0.000351566287302743	0.000181029631949822	6.99592858967476e-05	0.00022459789656068	0.000326840096997134	0.021623835356654	2.65294865589143	2.577338412251	0.000134321862860921	0.00203518180085019	0.0020379301217884	3.26807508109984e-08	2.40875415784877	4.13894593991227	41.7925980142702	54.2880087462859
median	-8186.05236652973	-7691.96042426176	-493.934209764764	0.337139932774549	0.129052007943669	0.191615876491302	0.338941186662567	0.121868888747827	0.13914829653651	0.378577633790239	0.360318303672685	0.215843305355602	0.0875414639715238	0.245772161904022	0.450517534916757	2.3658790755523	2.78515189835879	2.69634900942177	0.0562141053198559	1.28077224612422	1.65820226031222	0.00465781859236706	54.2193684012737	-480.573524959754	-3244.33881746764	-3966.85296550435
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.336028617824762	0.128502889485182	0.190587096455819	0.338544136031622	0.121902951992528	0.138662704814048	0.377777484606996	0.359702677087677	0.215743087037106	0.087282413910397	0.245316082889558	0.45002198976813	2.36310448755149	2.7725015574995	2.67035784140464	0.0558173810715975	1.27891278228464	1.65818253869158	0.00465689868062098	54.2985171821506	NaN	NaN	NaN
HPD95.lower	-8205.7377268557	-7710.37562850987	-504.170786014134	0.27849355846402	0.087043003643967	0.147445583331389	0.283209313006251	0.100419870046464	0.117871691273906	0.340939949893382	0.325700729385207	0.187323856081728	0.0710487634521702	0.218671207950224	0.413775307970136	2.05243911489935	0.873978859957852	0.717780566692963	0.0346550262524286	1.19593832763035	1.56833204751995	0.00432797203980225	51.4913345507453	-484.920912629011	-3257.66103647229	-3981.38934047378
HPD95.upper	-8167.07493560961	-7677.31790829183	-484.862624300801	0.397074020207764	0.172969847735361	0.249917522795185	0.403592872371536	0.142675525765159	0.163168194890997	0.414014544680375	0.397665415604878	0.2400647760009	0.104096516376532	0.275484351308117	0.483886097972018	2.62887536381574	6.38987961288988	6.15241603860882	0.0802040791965428	1.36463116505718	1.73697664936174	0.00502890655444234	57.4089114547371	-477.057644561002	-3232.0819465679	-3952.67073125896
ACT	17605.9554402058	12178.2494543338	22235.3082410859	10000	10381.5813936177	10000	10000	10896.9781104442	11049.4067300883	10595.1314412236	11537.327865368	10000	10000	10000	10496.3253440973	12903.5724146018	11919.8235721852	10693.2947805914	10092.3000981937	10000	10000	19386.464667882	10000	12185.9419614763	12715.9930975202	21073.9507854443
ESS	1022.94931173525	1478.86607738938	809.973030493976	1801	1734.80314001796	1801	1801	1652.75178287624	1629.95176482712	1699.83733565839	1561.0200394895	1801	1801	1801	1715.83858251194	1395.73750751534	1510.92840350642	1684.23300484418	1784.52878182084	1801	1801	928.998675546943	1801	1477.93252724618	1416.32665745251	854.609569100799
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
