trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-2323.34050976833	-1813.90711127635	-509.43339849198	0.158097142783331	0.135152434846257	0.0831506066979893	0.623599815672422	0.390156739250473	0.258884100456918	0.202355273081441	0.14860388721117	0.451417078780964	0.196238314069114	0.260374536605414	0.0919700705445091	1.96787468435562	3.05777048452548	3.10124448123012	0.499556722497424	2.15739386587411	0.340666348402281	0.000422919562074179	139.79847253012	-409.745248554463	-1011.43612013083	-392.725742591061
stderr.of.mean	0.346167024291004	0.234490022596151	0.289674876580796	0.000715988972486693	0.000545995346217134	0.000508408822704814	0.000915348144180018	0.00064977397041072	0.000582768283367949	0.000520050719595858	0.000447912110014339	0.000753614280955379	0.00068210347313108	0.000672259943161954	0.000449204236474573	0.00771683442473765	0.0410729032446514	0.0381499435966906	0.00220716000431372	0.00270445499670057	0.00196548587604161	1.25455817333227e-06	0.404623933639267	0.075946035492907	0.216673889949105	0.0580228860250522
stdev	11.8457908768229	7.29562176642694	9.93350433223746	0.0233044887605249	0.0212288121971239	0.0172922030709837	0.0300687661556248	0.0266951687047692	0.0244399070050747	0.0212083867611709	0.0190032984893944	0.0319731411736265	0.0260120505480493	0.0285215694703162	0.0190581187638654	0.315592671780547	1.67197734390281	1.61856477936768	0.0907691978040764	0.108206738714185	0.0759956759200746	4.57954904467501e-05	16.8236364329356	2.88120300838199	6.53117050111705	2.26521953072624
variance	140.32276149742	53.2260969587625	98.6745083185804	0.000543099196389433	0.000450662467300757	0.000299020287048139	0.00090413069812165	0.000712632032176091	0.000597309054416698	0.000449795669011409	0.000361125353477019	0.00102228175650865	0.000676626773714273	0.000813479925050075	0.000363211890817597	0.0995987344815838	2.7955082385243	2.61975194500955	0.00823904726999554	0.01170869830316	0.005775342758549	2.09722694525838e-09	283.034742827597	8.30133077550941	42.6561881146616	5.13121952238359
median	-2322.81827537219	-1813.48025754875	-509.070481510658	0.157486624701335	0.134826681088869	0.0822560045134427	0.623873069195442	0.389760092983349	0.258587214990796	0.202100668786437	0.147894185232003	0.451359115567823	0.195197944390224	0.259780604951022	0.0907934783627378	1.93203458543531	2.71464035972949	2.74464808565738	0.495578051069306	2.15901012139465	0.336421052460123	0.000421213049005091	138.256166124609	-409.506963041989	-1011.00514591	-392.539236770679
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.156387526531809	0.133455858742905	0.0813503117346761	0.622872639302058	0.389243238448752	0.257729174316273	0.201240616250285	0.147390470773067	0.450274166390077	0.194500887200706	0.258808621887595	0.0900010708961759	1.94310961490414	2.69263819096113	2.74146709363403	0.491229674633017	2.15465771382084	0.332158615436312	0.000420455094666786	138.812312447221	NaN	NaN	NaN
HPD95.lower	-2349.19386692912	-1828.13501647827	-530.047416372964	0.112162017324118	0.0917480442054532	0.0513033040526451	0.56824244568729	0.338713286195765	0.20981651389099	0.161286121845109	0.110464313759982	0.388423815405843	0.146688843717216	0.204787537390851	0.0545067831955621	1.38274465368446	0.727202356032234	0.850301812343751	0.333844179488092	1.95190398584404	0.209249926423936	0.000341244060078377	111.189964136995	-415.528213326232	-1025.04560537476	-397.17636317421
HPD95.upper	-2302.87233793265	-1800.08283311475	-490.236683282133	0.201398409363808	0.174376713615444	0.117405418625519	0.6867110543261	0.441446577962279	0.302003575194855	0.242640102644261	0.184199127815528	0.511689994530275	0.248542995744543	0.316933264795942	0.127969756488314	2.58792758238029	6.24027150613733	6.48069253951358	0.676734435904294	2.36700876738187	0.498978374971677	0.000520580096302007	173.999451074704	-404.68208769712	-1000.08657795504	-388.38281043718
ACT	15371.4783543887	18595.0130410652	15306.9640149216	16990.488975771	11906.9042993566	15559.5801475747	16680.6806001726	10664.2827412951	10234.4636596737	10823.0210960531	10000	10000	12377.2372090095	10000	10000	10762.09731426	10862.3151477102	10000	10642.9742645972	11244.0630788074	12040.2210857098	13508.5442731983	10412.038321258	12506.4735151349	19810.8672873155	11810.014457612
ESS	1171.65048050554	968.539250831756	1176.58864177399	1060.00480772995	1512.567796566	1157.48624507759	1079.69215595517	1688.81493832307	1759.74048068232	1664.04554145865	1801	1801	1455.09047745247	1801	1801	1673.46563351889	1658.02591391363	1801	1692.19614294366	1601.73416617921	1495.81970894003	1333.23026047542	1729.72855499671	1440.05422297539	909.096999076433	1524.97696464647
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
