trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-12301.5330900228	-11800.329350595	-501.203739427826	0.0670845303595358	0.123073934717892	0.526890223542076	0.282951311380493	0.316529566814572	0.460845682220444	0.0364937151923771	0.186131035772606	0.053246526917853	0.29509448274818	0.245029299671961	0.406629690662004	3.43999586784005	3.08416315080507	3.09493425706696	2.728514905549	0.183810199125974	0.0959059186847881	0.0109242739249196	64.1350445667307	-9463.41652818537	-1386.30658161246	-950.606240797129
stderr.of.mean	0.289980171816137	0.244736347880873	0.154164843949462	9.55231598265529e-05	0.000135272321638453	0.00026907283798932	0.000241588053965358	0.000593678057977478	0.000615309902611236	0.000201780904352587	0.00043536969266824	0.000305437629947345	0.000604960125665077	0.000587516388969399	0.000667792686043439	0.0049578600109891	0.0408513970616636	0.03844346977342	0.000428016189387155	0.00034324290425967	0.000272321027891165	9.66834695219024e-06	0.0645700951117581	0.218777549828298	0.0896911484269316	0.0649872479297623
stdev	9.63319154293458	8.66689973780994	4.35211103504245	0.00377011623725359	0.00573911767057734	0.0108997963517203	0.00940983272140484	0.0251876229512723	0.0261053842514487	0.00856083742578291	0.0184711688700392	0.0129586191621315	0.0256662804714678	0.0249262055152722	0.0283320398314563	0.168452574482928	1.59558912257307	1.63101803844715	0.0176337850250113	0.0143966273023992	0.00995618800592591	0.00034324622091592	2.73947670416423	8.15597568642395	3.56610292384202	2.64470158071759
variance	92.7983793028663	75.11515106525	18.9408704613382	1.42137764424032e-05	3.29374716367331e-05	0.000118805560508974	8.85449518448212e-05	0.000634416349935461	0.000681491086915787	7.32879374306853e-05	0.000341184079425507	0.000167925810589162	0.000658757953240051	0.000621315721389584	0.000802704481011228	0.0283762698499266	2.54590464807348	2.66021984173998	0.000310950374308313	0.000207262877684187	9.9125679609343e-05	1.1781796817306e-07	7.50473261265849	66.5199393975386	12.7170900634346	6.9944464510501
median	-12301.2856560582	-11800.0143356537	-501.020638662373	0.0669967038201155	0.122891146375569	0.526973269912735	0.283056784655733	0.316405404048469	0.460928963378415	0.0358173587588138	0.185326646814573	0.0524375880969409	0.29520332522144	0.243828434659091	0.406477866974796	3.43290096753863	2.78958770207289	2.7158170487544	2.72878041771048	0.183718990348453	0.0956220418281917	0.0109171009655723	63.8870002697608	-9463.22264741593	-1386.03318011207	-950.531003640981
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.0669787603126352	0.122940446915882	0.526777415028608	0.282794698655525	0.315521913778539	0.460102877855177	0.0354977162138973	0.185210684659261	0.0516604598928838	0.293973368207294	0.243763905475528	0.405641853205481	3.4358884547073	2.73701802432409	2.7330336848354	2.72845790160694	0.183246471644933	0.0953915201577817	0.0109188797599645	64.0772654616714	NaN	NaN	NaN
HPD95.lower	-12321.0243554262	-11817.5114252571	-510.105500891519	0.05979040439222	0.111954376263698	0.504756940713905	0.26481531948131	0.271426294731225	0.413025536253997	0.0209199160790917	0.150586329786622	0.029007377366048	0.24156870889943	0.194038017404304	0.351675152394065	3.10032895580382	0.711379925911272	0.761651878284749	2.69320678656114	0.155733033228788	0.0754234823975921	0.0102717283376949	59.3197594159609	-9479.25778815733	-1393.56789718401	-955.5031149945
HPD95.upper	-12284.0017898141	-11783.3234154599	-493.101087659914	0.0742430789573039	0.134348862240861	0.54738680378508	0.301737311213762	0.368947494438434	0.511916604325946	0.0536470918683208	0.223328806614181	0.0782924041430025	0.342714642810682	0.2894627153531	0.46305680858167	3.75964398726628	6.41264953461403	6.46318564631169	2.76122089511604	0.212185040754658	0.114646544944614	0.0116042765463527	69.8917280413368	-9447.80118779239	-1379.8600301522	-945.120368147644
ACT	16310.5492256394	14352.9699599725	22586.1980744107	11555.2740759219	10000	10969.209275887	11864.7741582171	10000	10000	10000	10000	10000	10000	10000	10000	15592.1349696943	11798.9691033522	10000	10604.7803941845	10231.8457265791	13466.3081598866	14281.2195538364	10000	12951.6778796497	11386.3307169005	10868.6427370236
ESS	1104.19335062544	1254.79256559627	797.389624436377	1558.59565785012	1801	1641.86857475592	1517.93871167172	1801	1801	1801	1801	1801	1801	1801	1801	1155.06952928545	1526.40453943414	1801	1698.29070763939	1760.19073012563	1337.41184192176	1261.09678043301	1801	1390.55342229428	1581.72113982848	1657.06063174289
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
