trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-7483.84881797247	-6981.64300866371	-502.20580930876	0.31404010774201	0.126834171037075	0.391987934054423	0.167137787166495	0.308852393401063	0.0706010866328487	0.507408100591404	0.113138419374682	0.143553418870944	0.324706984192188	0.191789325728057	0.339950271208808	6.15503514416406	3.09682662933545	3.08327357223133	0.0746206116838636	0.833299642880885	2.08767317691944	0.00427507902379197	88.5713569688401	-542.145385132563	-2159.29149422006	-4280.20612931109
stderr.of.mean	0.321401647516368	0.227777854753547	0.26038651365139	0.000704266973244078	0.000484852471085776	0.000695380411469555	0.000589554686288116	0.00045779798083156	0.000283295221890656	0.000483530065114917	0.000378935506799239	0.00028164694422336	0.000344476150827793	0.000314935560984568	0.00034822640835213	0.011366815584604	0.0443490322513056	0.0384300457791047	0.000315945504404674	0.000993051543959678	0.00101597536533156	8.02408173130803e-06	0.134044607937019	0.0592430855685163	0.138500102115655	0.199214137826708
stdev	10.1372934805037	8.55374049961742	5.63054835571814	0.0289641593790102	0.0205705450363208	0.0295024877144107	0.0232073675279123	0.018272433582598	0.0116801112378697	0.0205144401112104	0.0159108465653169	0.0114743852396809	0.0146148830770586	0.0133615821865656	0.0147739930041039	0.451498011552583	1.66879373172844	1.63044850669038	0.0132054431864284	0.0410199921708186	0.0425143169483378	0.000183898254269219	5.06983824542426	2.38103323324643	5.18485595774788	7.55700120225869
variance	102.764719109862	73.1664765347953	31.7030747860803	0.000838922528532707	0.000423147323091302	0.000870396781338957	0.000538581907575599	0.000333881829030455	0.000136424998529011	0.00042084225307644	0.000253155038425056	0.000131661516628607	0.000213594807356095	0.000178531878528348	0.000218270869285311	0.203850454435936	2.78487251905613	2.6583623329689	0.000174383729749988	0.00168263975769402	0.00180746714558373	3.38185679232665e-08	25.7032598347665	5.66931925782393	26.8827313025937	57.1082671709393
median	-7483.35866960617	-6981.22154673783	-501.881985130792	0.313066988263482	0.125864539046834	0.391834803810575	0.166728683781558	0.308541689414638	0.0702410088325783	0.507565351411182	0.113045733491161	0.143294725268597	0.32411599683308	0.191380083254654	0.34014405517998	6.14264503591893	2.73759010620653	2.74111217161986	0.0736877733658083	0.832525685653694	2.08820173563476	0.00427795476775182	88.171374486018	-541.972204451443	-2159.02461766096	-4279.93104662924
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.312707948122595	0.125164346947303	0.390868555667326	0.165511329557781	0.308312971060443	0.0696315715601005	0.506992550281963	0.112005636247781	0.143094784001896	0.324379452084901	0.191324708265213	0.33962833253231	6.138522966964	2.72027788484707	2.71893046658525	0.0734656452370106	0.832290950466244	2.08723961003119	0.00427111621812138	88.4277532954094	NaN	NaN	NaN
HPD95.lower	-7503.76969538037	-6999.14560769025	-513.281481750479	0.259972056773304	0.0869126600375112	0.339387336221559	0.122650059120573	0.27196236282687	0.0495332588807017	0.469780348452663	0.0819694672940129	0.12268685302248	0.295006996644774	0.165862849042388	0.309428776835342	5.30641981053109	0.727445883171569	0.781659471863197	0.0523760193556839	0.749784064587059	2.00759887051709	0.00392709594096479	79.2384085076387	-547.049605466734	-2168.9711595353	-4294.50087077374
HPD95.upper	-7464.39857887031	-6966.71576366395	-491.868645100535	0.371756862390403	0.165447940989456	0.452946300261449	0.211201914513725	0.343497233915437	0.0948022758356143	0.550582743177657	0.144333573268437	0.167935909911245	0.351760010910793	0.218266120757939	0.368246287691403	7.07669215487169	6.34067161771848	6.39399965422974	0.103992851809963	0.911455175551437	2.17316655506399	0.00464216057281869	99.0088520494243	-538.010224891044	-2149.59798895485	-4265.47962716991
ACT	18093.5809944753	12763.8951071899	38495.3222490055	10642.0466654374	10000	10000	11616.3262955285	11298.6702187088	10589.0478954594	10000	10209.7803305965	10844.8513832608	10000	10000	10000	11408.7566115642	12712.628222717	10000	10303.6422008821	10549.3282691718	10279.4129808722	34269.5060974506	12582.9613349803	11143.3763043871	12843.9665856169	12508.7438945252
ESS	995.380627278765	1411.01128211677	467.849051464045	1692.3436408611	1801	1801	1550.40410727208	1593.99289043575	1700.81391432016	1801	1763.99485756103	1660.6958789494	1801	1801	1801	1578.61199192772	1416.70154152835	1801	1747.92560231353	1707.2177052856	1752.0455723992	525.540109880364	1431.30059137452	1616.2067499156	1402.21479711479	1439.79284825573
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
