trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-4832.82949762079	-4322.0520708526	-510.777426768198	0.267177879735483	0.159620129949131	0.444342747362737	0.128859242952651	0.137157841298034	0.282426558023232	0.534883778929129	0.0455318217496096	0.121790145378223	0.232017228292689	0.253148530277759	0.39304409605133	3.97486610834671	3.01971572590677	3.09427331579109	0.742143044844124	2.13765621022942	0.118972854663808	0.00209017677878677	61.2129303226896	-1294.6010590677	-2534.70429209901	-492.746719685888
stderr.of.mean	0.334242558649197	0.212152626560316	0.259819349759507	0.000543927992814712	0.000476578319390088	0.000616500866680706	0.000414196280305925	0.000285197174242257	0.000466551639539319	0.000484836919406557	0.000171719532429351	0.000499661471504398	0.000636681356161906	0.000649563289606203	0.000741063270896802	0.00952012499777224	0.0380993648316262	0.0419399424357846	0.00148412724560588	0.00146805273189889	0.000561315093884852	3.60836796007721e-06	0.102416218241336	0.130788989996931	0.198096534251348	0.0552218323423864
stdev	10.8720576799579	8.44946440694445	7.24057481383226	0.0224768361504375	0.0202195025641388	0.025584967467477	0.0175728572009325	0.0116670420611385	0.0197941066308704	0.0205698852345526	0.00711539475004904	0.0208197067463125	0.0261515679759635	0.0275586321605469	0.0314406469964119	0.382202157387641	1.61641890443317	1.65820180476537	0.0541546394567104	0.0566046674875345	0.0238145788810104	0.00011818732077416	3.19291366094192	5.22118482393074	7.7701476602816	2.25294227358725
variance	118.201638196331	71.3934487642212	52.425923634702	0.000505208163333612	0.000408828283941217	0.000654590560311857	0.000308805310204365	0.000136119870456375	0.000391806657314269	0.000423120178562665	5.06288424490255e-05	0.000433460189002449	0.000683904507601441	0.000759478206560332	0.000988514283552984	0.146078489111767	2.61281007460893	2.74963322532713	0.0029327249746863	0.00320408838137434	0.000567134167279865	1.39682427917742e-08	10.1946976462295	27.2607709656447	60.3751946625795	5.07574888811648
median	-4832.40881517793	-4321.78505138486	-510.476007144051	0.266095805728592	0.159643532358954	0.444411376488216	0.127913307783819	0.136450545769738	0.281987441863635	0.534689742825989	0.0449222435855395	0.12107037345885	0.231368763197823	0.252999512527027	0.3930679773754	3.94638287489372	2.6444653025167	2.70969035017154	0.741752136818527	2.13778409225598	0.117037121186435	0.00208780206441119	60.9446458839426	-1294.37669032408	-2534.67977487589	-492.605082281359
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.266231443716091	0.158325948398868	0.443602000090005	0.127654110188717	0.136661667019192	0.281730636715456	0.534488030372333	0.0449805878139016	0.120005295112788	0.230540353560434	0.25163915460682	0.391775803499218	3.95671937250219	2.65670290692354	2.72228932909929	0.740161058636989	2.13690540073193	0.116625465347975	0.00208683912963882	61.1308566347051	NaN	NaN	NaN
HPD95.lower	-4854.7339071597	-4338.14203333826	-524.758584775196	0.222122742168559	0.120655175043081	0.389810575243587	0.0975027365362372	0.115004522615852	0.24539095769975	0.494727467089429	0.0313561693656504	0.081244850795278	0.182874506670172	0.200853066411335	0.333152449392859	3.26201187644763	0.767305117785788	0.782603504975772	0.633095569801133	2.03357170669771	0.0720569961367429	0.00186882682256295	55.2304864974408	-1305.00409699085	-2549.01592917055	-497.327464032287
HPD95.upper	-4812.68319619872	-4304.4757900463	-496.629498987508	0.311787454333917	0.199627417489272	0.489423780771884	0.166442432683233	0.159888838089467	0.321640058993475	0.575415826836601	0.0588076698798705	0.162554502845894	0.283687281857512	0.305601918794535	0.455351344797175	4.7211099902673	6.35743962545755	6.38753970335154	0.841105461119243	2.2516330254965	0.162617417766708	0.0023201519281501	67.3889146870054	-1284.76833098359	-2518.05000198166	-488.603516693732
ACT	17012.6657654808	11347.7781111676	23177.6426983537	10541.0732594272	10000	10451.2928208854	10000	10755.7643916393	10000	10000	10483.6802744207	10367.5199635755	10668.9374817656	10000	10000	11167.8971073838	10000	11514.7168806649	13518.9608183705	12107.4084840284	10000	16778.4652081306	18519.7658565751	11294.749647233	11699.5075513768	10814.1868479012
ESS	1058.62304287097	1587.09483244794	777.041920716089	1708.55467529296	1801	1723.23178659865	1801	1674.45095896668	1801	1801	1717.90817046786	1737.15604727794	1688.07812687825	1801	1801	1612.65812415952	1801	1564.08535152451	1332.20298823019	1487.51898672272	1801	1073.39972855638	972.474497759696	1594.54618849495	1539.38103128799	1665.4049216373
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
