trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-8711.35450643921	-8197.09943574901	-514.255070690199	0.16192197406073	0.0808846956371334	0.196111375766485	0.56108195453565	0.427111388662352	0.104699852052599	0.0470913708396271	0.421097388445422	0.40453308184664	0.0447287897818883	0.0978021070455403	0.452936021325932	2.06922322748912	3.1094722448852	3.03879189231409	1.0241538332508	1.30148979383915	0.674471391163631	0.00452642907626737	71.1830263846064	-2804.6791720479	-3346.24970917243	-2046.17055452867
stderr.of.mean	0.27069979309355	0.21845203587048	0.224655002997316	0.000331266034420912	0.000233562439356915	0.000337261369896189	0.000482973523657513	0.000433730358343155	0.000226013144884085	0.000154292120450097	0.00043154563975429	0.00052061242940765	0.000177681645596345	0.000265486630061645	0.00054002374669212	0.00381637373181525	0.0427149484241594	0.0360339860335283	0.00103336049978294	0.00103537031487831	0.000923016698299988	7.16416222171949e-06	0.0799902704955377	0.161827646724459	0.160494643665648	0.118309439561231
stdev	9.9745396000039	8.8321494162026	5.82242194553226	0.0132443564888685	0.00875436306487458	0.0143087858930051	0.0195738437017566	0.0184016178156985	0.00933052552011232	0.00605052197550008	0.0183089280702522	0.0216840848670546	0.00747396123299493	0.0112046061393527	0.0225268391200896	0.130295570937955	1.71943244486251	1.52879231672456	0.0423153380908971	0.0439270354625173	0.0359073183291879	0.000187301737909481	2.77787336347692	5.93437949872154	6.1695381342748	4.55830164968888
variance	99.4914402320459	78.006863310128	33.9005973118156	0.000175412978804232	7.66388726716403e-05	0.000204741353731862	0.000383135357260796	0.000338619538235031	8.70587064814673e-05	3.66088161760093e-05	0.000335216847081668	0.000470199536521624	5.5860096512311e-05	0.000125543198738019	0.000507458480742399	0.0169769358060478	2.95644793244588	2.33720594767604	0.00179058783774692	0.00192958444452525	0.00128933550959363	3.50819410239119e-08	7.71658042351455	35.2168600348465	38.063200790271	20.7781139295564
median	-8710.96847371352	-8196.77721390904	-514.084726650543	0.161611866299593	0.0805144136384483	0.195583143540221	0.561497305912441	0.427348235520822	0.104348386742353	0.0467642792000684	0.421692249133262	0.40504173254371	0.0443167030109605	0.0973584869483295	0.452120557425824	2.06556176590682	2.74874006911134	2.70584543873121	1.02444776688155	1.3012233790166	0.673058044044214	0.00453059926890362	71.1742175860686	-2804.27542797109	-3346.0019165702	-2045.92671229566
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.161381077943827	0.0804106167884168	0.195590282071898	0.560740055649286	0.426714249258603	0.104287033960898	0.0467034446997338	0.420697936833824	0.403950065048935	0.0441018229369179	0.0971592848459283	0.452376650512317	2.06512322753846	2.72922574271976	2.70683526012063	1.02327881385595	1.30074610299172	0.673512962809992	0.00452254967799262	71.1289687012811	NaN	NaN	NaN
HPD95.lower	-8730.71641879005	-8216.42580694225	-526.22305440173	0.138300717115521	0.0629274624424147	0.169722689674651	0.522664941244508	0.389799476851507	0.0881333233475106	0.0355264290264284	0.387923011972923	0.360537319907724	0.0302486630366454	0.0782464611718065	0.413181771203454	1.81363252634609	0.678739567718771	0.791731257074866	0.937329205403802	1.21553142081414	0.601954477037886	0.00415101954727369	65.916125528886	-2816.3472338202	-3358.7882274295	-2054.41872278017
HPD95.upper	-8691.53543006841	-8181.92623836471	-503.82587082637	0.189923881813564	0.0968091905032597	0.227125615873237	0.599476080874718	0.461468371010783	0.124382700298602	0.0587883512528884	0.457633123091421	0.444209818293032	0.059217724021646	0.120195233802321	0.501119860191945	2.31469315097771	6.41336052711151	5.99897960519976	1.09848583164362	1.3850122340729	0.741082658162566	0.00488755859190298	76.5891124901749	-2793.25589524982	-3334.55289065959	-2036.75071638704
ACT	13257.526411092	11011.6335152964	26797.6808180379	11260.6760566484	12812.363988625	10000	10958.8955091107	10000	10561.5475264875	11705.0744683382	10000	10375.7437961236	10173.1588264346	10105.6555395025	10344.2157829801	15442.402231831	11108.6659916794	10000	10734.4662281324	10000	11893.9345181412	26334.1666395886	14925.2568965936	13385.27127184	12181.1460646289	12125.6503790309
ESS	1358.4736278505	1635.54298960115	672.073084319939	1599.37111319055	1405.67345854282	1801	1643.41378974071	1801	1705.2425276535	1538.64890383367	1801	1735.77917437867	1770.34491520979	1782.17038267332	1741.06963522869	1166.2693232324	1621.25677497999	1801	1677.77322292936	1801	1514.21718124733	683.902408854862	1206.67939753254	1345.50877858482	1478.51441107801	1485.28115499232
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
