trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-7654.18272881833	-7143.69565023258	-510.487078585748	0.153079831891135	0.111726714584635	0.437468545183419	0.297724908340811	0.218086837303467	0.20654957790368	0.29419247464624	0.281171110146617	0.142477844479731	0.14424084154848	0.462930649646479	0.250350664325313	5.14982666961905	3.10350971877254	3.07983121104893	0.960279887396649	1.43976615645146	0.599764812758526	0.00383890622449999	56.8306522897123	-2266.19224877562	-3259.6351887153	-1617.86821274167
stderr.of.mean	0.315122058956324	0.23168599773145	0.261059027156271	0.000321819961838382	0.000279131451966455	0.000520170699764288	0.000469650343616082	0.000361067346620293	0.000360941513456869	0.000401219441192526	0.000409189507700066	0.000354060341269359	0.000422584275224983	0.000591815550963235	0.000547948217529528	0.00932702195169952	0.0397301338546932	0.0473598856575783	0.00105676920722335	0.00110996300940601	0.000883864656187669	5.89450053218073e-06	0.0669152702627263	0.145457194963867	0.185818852742137	0.139859382203859
stdev	10.4686275908581	8.79831978993545	6.29499171828344	0.0136536625331798	0.0117677436816458	0.0216312573980089	0.0198498225869514	0.0153187877916036	0.014882273671919	0.0170222966297685	0.0173604378620256	0.0150215057775131	0.0163251445777701	0.024453718870257	0.0218244713835392	0.349733206877092	1.65178746069825	1.70352181599278	0.044834913435636	0.0470917349817884	0.0374991957355707	0.000174213449060043	2.10312896968963	6.01557249340788	7.32893922918941	4.95584753908042
variance	109.592163636075	77.4104311259697	39.6269207332571	0.000186422500569957	0.000138479791356914	0.000467911296618913	0.000394015456733447	0.000234665259404183	0.000221482069645893	0.000289758582551828	0.000301384802761251	0.000225645635823859	0.000266510345485095	0.000597984366585564	0.000476307551170921	0.122313315992535	2.72840181531996	2.90198657756332	0.00201016946278098	0.00221763150359499	0.00140618968081465	3.03503258333961e-08	4.42315146314775	36.1871124234455	53.7133502251515	24.5604248306094
median	-7653.57689020173	-7143.2918347892	-510.288869570167	0.152676351564314	0.111383806211452	0.437928258270947	0.298139157898753	0.217837043991357	0.206391044995207	0.294453289347667	0.281074182812981	0.141864349606536	0.14355657512856	0.462550293626964	0.249645591078259	5.14111193415345	2.74214927380384	2.7217072577286	0.961079682214108	1.44031128236958	0.599699445865245	0.00384210291752163	56.6902969212628	-2265.99279154373	-3259.37927957214	-1617.64312165849
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.152469427503172	0.111108833814437	0.436931949303634	0.297059002466417	0.217546830546864	0.2060121349658	0.293698042442901	0.280635183033233	0.141688166071468	0.143319674223899	0.46228208999652	0.24940044952254	5.13802013934305	2.74097877541229	2.70784332213529	0.95923035645211	1.43899456348926	0.598593604738705	0.00383494475538049	56.7921153851959	NaN	NaN	NaN
HPD95.lower	-7675.27491532627	-7160.52877407587	-523.640669173142	0.126267984902944	0.0896044367269124	0.394132925410518	0.260762663102143	0.188263294314948	0.178444236327983	0.26045286573541	0.251341901521804	0.113869555300872	0.11129348878548	0.417885129782515	0.20855854348663	4.42529633735234	0.843390035148772	0.678735986491159	0.867683640551639	1.35083247224927	0.526571012782287	0.00349064822546402	53.0229481246779	-2277.63371243762	-3273.64451944827	-1627.80768978829
HPD95.upper	-7634.39063388752	-7126.25538903675	-498.784654326341	0.179378192153933	0.134780108317196	0.479469755910304	0.337966615920301	0.246417231564851	0.236164250665311	0.326566162266498	0.31847678761809	0.172574019177237	0.174202371493735	0.511466837305138	0.293890460249747	5.75928402639259	6.5275124175857	6.22132668688393	1.03968524190834	1.53429445839223	0.668505809940835	0.00415705149254323	61.0859111397413	-2253.88946004831	-3245.40472042711	-1607.97343475105
ACT	16309.8692986298	12481.6632014496	30957.0433572769	10000	10127.5295693649	10408.7987532322	10076.4696445542	10000	10587.8423948082	10000	10000	10000	12061.0457206298	10542.7834588771	11346.5528782023	12802.2006170936	10413.6768716114	13912.2784723552	10000	10000	10000	20606.4431675099	18221.7898016083	10524.1943098937	11570.9676307332	14335.726518824
ESS	1104.23938231762	1442.91667779566	581.773904960679	1801	1778.32114699315	1730.26690466155	1787.33233317816	1801	1701.00756399918	1801	1801	1801	1493.23702249091	1708.27752179957	1587.26621144989	1406.78939025162	1729.45638913541	1294.53993001846	1801	1801	1801	873.998479679224	988.37711312038	1711.2948953317	1556.48175457378	1256.30186766966
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
