trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-10568.470492335	-10072.9014050682	-495.569087266773	0.220731277582587	0.236672621671026	0.0460079791406485	0.496588121605739	0.213534534408818	0.246777757991817	0.345734970630683	0.193952736968682	0.418057311767603	0.205914884545805	0.246797783624808	0.129230020061782	2.36577384313881	3.12111392853269	3.12274885844947	1.51363981346509	0.27334270701668	1.21546338339186	0.00638477484689766	99.4190971302078	-4553.38146964436	-1434.30429282185	-4085.21564260202
stderr.of.mean	0.302095195513319	0.220598925955718	0.216861604906558	0.0003862222997576	0.000287365655548862	0.000142082297087455	0.000400263315911589	0.000466744236960456	0.000515214307776998	0.000596593586509642	0.000453491372241817	0.000415535704277938	0.00034525017851499	0.000318453257807458	0.000249407832283708	0.00332696519971537	0.0412082628413336	0.0394372981050627	0.000975764999292501	0.000486731233385222	0.00092419447147796	8.67400314130039e-06	0.136717094706678	0.20816598324471	0.0985997383919778	0.17034374958487
stdev	9.90604000760522	8.6033203313183	5.0155206744572	0.0133015592715832	0.0119967178496586	0.0059436290015352	0.0151129037675585	0.019802277846161	0.0218586884743517	0.0242212016879929	0.0192400065021694	0.0169873443155077	0.0137915616506284	0.0135108254001917	0.0105814765363865	0.127821529174538	1.74831825595922	1.67318259709866	0.0388003920148922	0.0201921183734118	0.0371065432297325	0.000231680469259977	5.40339917801998	7.02016223045469	3.91130916856399	6.73524466529264
variance	98.1296286322752	74.0171207232749	25.1554476359076	0.000176931479055441	0.000143921239164316	3.53267257078903e-05	0.000228399860287484	0.000392130207896558	0.000477802261818757	0.000586666611210429	0.000370177850203521	0.000288569866893612	0.000190207172763084	0.000182542402994465	0.000111967645690099	0.0163383433205172	3.05661672412028	2.79954000323382	0.00150547042050931	0.000407721644405874	0.00137689555046	5.36758398365232e-08	29.196722677027	49.2826777419025	15.2983394120928	45.3635207013529
median	-10567.8399482922	-10072.6728629118	-495.23342816826	0.220347277536617	0.236650196344699	0.0457944760852869	0.496994994536184	0.212886079290463	0.246649924021165	0.34569635838658	0.193261631522306	0.417716817197586	0.205907724850078	0.246631852615591	0.128822788895476	2.36561692358148	2.72114214586569	2.78390309913067	1.51403590227127	0.272452411737489	1.21437580645813	0.00638413209989794	99.172827365999	-4553.15874430338	-1434.10832802149	-4084.8546545087
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.220330206071733	0.236368024841136	0.0456243279199826	0.496357754257045	0.212619755078317	0.245803468317964	0.344885034251921	0.192997868229923	0.417712302685158	0.205451975764582	0.246428573873874	0.128796362871062	2.362323351078	2.73485697839534	2.75858847975013	1.51314233000715	0.272596687855189	1.21489748230637	0.00638056895164446	99.2735177146884	NaN	NaN	NaN
HPD95.lower	-10588.7850150845	-10089.1931914804	-505.312098079255	0.194930613214149	0.21180056445351	0.0352075057035993	0.466766057024615	0.175572516780787	0.20498016723414	0.297181230702784	0.159869769951952	0.385609821038111	0.178644139456212	0.221685407512155	0.109513349038431	2.12250488648927	0.793999284081599	0.903468330994372	1.44379761886981	0.233946755844799	1.14183573239889	0.00595329276953115	89.1656283369755	-4567.74395436928	-1441.60430597329	-4097.78390822296
HPD95.upper	-10550.9936922029	-10056.339268515	-486.074453273832	0.247234891767014	0.258937638459212	0.0576249767635231	0.525928553120672	0.254434956129737	0.289838221319241	0.393562427139453	0.235864557251713	0.453183105123321	0.232786948395442	0.274109819170191	0.15019469019784	2.60875512914476	6.63766435799485	6.53558291777608	1.59277612908833	0.311009076726432	1.2855619340615	0.00686460334050344	110.181483082555	-4540.70915628619	-1426.74459400505	-4072.09444993407
ACT	16740.1695555942	11834.4198136354	33651.595203869	15175.4631372877	10328.023227573	10286.0569494668	12626.0677369609	10000	10000	10920.3902771738	10000	10770.5550191913	11280.1092113727	10000	10000	12194.4121580031	10000	10000	11383.8880433523	10458.9246764441	11166.012432573	25230.8959682632	11523.4867834441	15826.9634168389	11438.7772864072	11513.782553176
ESS	1075.85529167962	1521.83210361096	535.190082101348	1186.78420797237	1743.79933150404	1750.91389134624	1426.41401703228	1801	1801	1649.2084571048	1801	1672.15152495941	1596.61574746477	1801	1801	1476.90596042222	1801	1801	1582.06053427564	1721.97434795211	1612.93031946319	713.807390060739	1562.89501072498	1137.9314860132	1574.46897942506	1564.21227488199
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
