trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-19191.9394601991	-18679.7223088525	-512.217151346557	0.0830194318086051	0.744120350129694	0.107287194021544	0.0655730240401546	0.277699616843025	0.335208459684911	0.218177567691993	0.168914355780071	0.621121989199794	0.148690436639276	0.0678049743338232	0.162382599827107	1.71829793836587	3.08473555268693	3.0750276981739	0.184928176439596	0.519269704970368	2.29192082419215	0.0172377595221944	111.180388984443	-1982.3485743193	-4771.53070472701	-11925.8430298062
stderr.of.mean	0.295043870357652	0.246640398733037	0.191931220989453	0.000236575976047643	0.000413832679498774	0.00026595109347647	0.000185900378558784	0.000313731109007561	0.000341613840504605	0.000278692702487159	0.000245403759042418	0.000200464421705855	0.000132175254889187	8.55469508633358e-05	0.000139577242358736	0.00191220679281365	0.0389296687650815	0.0415230001086435	0.000274334362572015	0.000430725315129207	0.000514846041269209	1.76656351947816e-05	0.203847137367234	0.118190995433664	0.151250262098504	0.23797640300509
stdev	9.375349004848	8.55091210771974	4.43088447526719	0.00991130979141875	0.0175574309275302	0.0112833475584136	0.00775438885509836	0.0133104816248182	0.0144934455534358	0.0118239281630718	0.0104115981221253	0.00827095518115289	0.00556082691822824	0.00340729591734286	0.00573961286579088	0.0643851471997473	1.65164571150446	1.6559695869835	0.0116390194890843	0.0182741246493129	0.0218430642520664	0.000465589110056872	7.57575292073366	4.57529406461705	5.20393126505206	8.38111655209872
variance	87.8971689627043	73.118097873948	19.6327372331638	9.82340617814731e-05	0.000308263380774994	0.000127313932123959	6.01305465160736e-05	0.000177168921084623	0.000210059964010408	0.000139805277205483	0.000108401375456644	6.84086996086399e-05	3.09227960144918e-05	1.16096654683413e-05	3.29431558491522e-05	0.00414544717993312	2.72793355633107	2.7422352730143	0.000135466774667283	0.000333943631698624	0.0004771194559199	2.1677321940355e-07	57.3920323160047	20.93331577772	27.0809006113863	70.2431146598631
median	-19191.6466608349	-18679.5124618013	-512.105533355033	0.0827484275016508	0.744392040258339	0.107125270459007	0.0652492042636685	0.277313233478961	0.335449475619266	0.218202653451385	0.169053331512455	0.621133925198682	0.148831482390108	0.0677304192292841	0.162317501726516	1.71444657694277	2.72150125338395	2.72978525848636	0.184495956669447	0.51924493482955	2.29232734403619	0.0172346563767876	110.574168931543	-1982.19268392503	-4771.34577605837	-11925.5503292356
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.0824287495170284	0.743912830848976	0.106693413601294	0.0651175156097188	0.277381106833506	0.334894024721347	0.217856769766984	0.168593084233754	0.621066981690981	0.148586246564121	0.0677194168741321	0.162281008417696	1.71709748156988	2.71222682996292	2.70897247696364	0.184563449789699	0.518948283398464	2.29181671972858	0.0172314755616219	110.924240305053	NaN	NaN	NaN
HPD95.lower	-19210.6218054493	-18695.8936858686	-520.648820646796	0.0644449302642152	0.709662399440563	0.0848134331012815	0.0516634931403286	0.252371046022494	0.306702840786938	0.195345339205364	0.147974400263894	0.605021383341464	0.137681757040082	0.0613272571789293	0.151054036460003	1.58824800060269	0.576767607669106	0.786440594633092	0.161572878382243	0.483770182831202	2.25220255557286	0.0163520126261061	98.222210044194	-1991.91940101976	-4782.24430171762	-11941.9253203154
HPD95.upper	-19175.0651639108	-18662.8037984111	-503.899226994493	0.10285487529645	0.778181195002921	0.129011479929951	0.0818351157011643	0.303768492911746	0.361137087188891	0.241293158004129	0.187053120636857	0.638322424132543	0.158866124249357	0.0743546511215325	0.172982472486307	1.83516222620723	6.33849998626234	6.26365942053314	0.20739421640494	0.554720910379542	2.33586496088919	0.0181673244341055	126.951601741588	-1974.03263662413	-4761.93904294427	-11909.6442539101
ACT	17826.6885352137	14975.3131858601	33774.0210191204	10255.3751190578	10000	10000	10345.1732524821	10000	10000	10000	10000	10573.9109139667	10169.36718419	11346.49522317	10644.77282911	15877.0823898587	10000	11317.3593860258	10000	10000	10000	25913.4513236451	13032.5680480993	12011.6626669461	15205.529200975	14512.3051743936
ESS	1010.28297905268	1202.64596649673	533.250097458164	1756.15224123119	1801	1801	1740.90849524234	1801	1801	1801	1801	1703.24869828544	1771.00498721293	1587.27427683774	1691.91022571647	1134.33939295444	1801	1591.36061564308	1801	1801	1801	695.005839826766	1381.9225753152	1499.37610632042	1184.43756622724	1241.01579890823
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
