trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-9345.71561645892	-8830.72079544829	-514.994821010631	0.154151291695119	0.187253468379005	0.096092775772524	0.562502464153348	0.559013889728438	0.0104704644112106	0.222306481189798	0.208209164670554	0.378939174497824	0.238570443112649	0.148543027872924	0.233947354516606	2.93877769045173	3.0392395439789	3.09228583721314	0.921880402337612	1.50854687940325	0.569200720175034	0.00531657934044448	62.6316237762834	-2852.41699918489	-3795.76922499157	-2182.53457127182
stderr.of.mean	0.280090280812549	0.218332221018803	0.175845673114942	0.000345516121176185	0.000342571291019261	0.000255879785685121	0.000458891213545908	0.000484026474318097	7.57311410350682e-05	0.000282305552499915	0.000383682544401346	0.00054424222508579	0.000449977297429405	0.000348282325362708	0.000436644309837944	0.00501013741186415	0.0414844586409586	0.0404719718839175	0.000901124821327208	0.000990948715890656	0.000742559061535647	5.48718177901099e-06	0.0552266605479977	0.155894090062272	0.174828349083881	0.120537672543222
stdev	9.51936333786876	8.10205155704185	5.10531096666604	0.0146590052753845	0.0131108037508787	0.0107522837473507	0.0193950789755434	0.016727017621026	0.00294928786516916	0.0119772083840233	0.0150332765266417	0.0219679404580271	0.018150081812181	0.0147763653615796	0.0185252462883408	0.179872405699299	1.6382803723339	1.62633262978856	0.0382314824114376	0.0414319943255969	0.0312621465680094	0.000192824583116506	2.11869819974465	6.39370053332609	6.98015807288703	4.85740424481862
variance	90.6182783583598	65.6432394329642	26.0642000663605	0.00021488643566375	0.000171893174994055	0.000115611605783542	0.000376169088467566	0.000279793118494114	8.69829891163406e-06	0.000143453520674317	0.000225999403126476	0.000482590407967425	0.000329425469788865	0.000218340973298889	0.000343184750043686	0.0323540823320532	2.6839625783745	2.64495782271497	0.00146164624737606	0.00171661015379629	0.000977321808039701	3.71813198540544e-08	4.48888206160121	40.8794065098543	48.7226067224899	23.5943759975819
median	-9345.35620896066	-8830.33506945318	-514.834034496726	0.153974633914369	0.186522872343584	0.0963049833899789	0.562580901391442	0.559305993661037	0.0102453265078889	0.221888865731818	0.207765340443348	0.378679718912122	0.238270581716036	0.148033653413486	0.233203512646809	2.93243561442519	2.6892766736825	2.72386725815814	0.921555692167823	1.50788841380943	0.568136150806231	0.00531333483839251	62.4491217944632	-2852.03392707715	-3795.54155223259	-2182.34858361537
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.15345084963014	0.186795361840715	0.0954869398341887	0.562167893983098	0.558763212430782	0.0100514862838528	0.221984948918261	0.207665619880792	0.378299757686399	0.237879097181846	0.147808048105473	0.233214405773334	2.93332013558947	2.68059636352099	2.73480030057779	0.921087182515919	1.5079779414024	0.568343688735887	0.00531308992917474	62.5960208497386	NaN	NaN	NaN
HPD95.lower	-9364.61119939964	-8845.72494107499	-524.422738562547	0.127652421205461	0.161964807912358	0.073249200161642	0.525174048307185	0.527896862828028	0.00523693788695848	0.197379500052812	0.181061101660645	0.335389697434214	0.204706150847269	0.121222458268203	0.19798240258152	2.59378268529472	0.672664868156856	0.79042350865215	0.846641110354444	1.4219088747501	0.513112409952517	0.00490916146658554	58.9628822577034	-2865.09071707572	-3810.21888332527	-2192.55195310786
HPD95.upper	-9327.64325923739	-8813.72326427065	-504.684327628194	0.183975989460844	0.211978207791464	0.115597948400151	0.599423311947728	0.591785255468671	0.016654717025552	0.244879714260392	0.23936963826365	0.421795195372278	0.276131940273304	0.179757434481343	0.27013897630345	3.27529700028814	6.08116299718456	6.32711159486392	0.990611641462078	1.5839696056824	0.634049164031158	0.0056624912410232	67.004983390169	-2840.20973778957	-3782.73342247334	-2173.67274910078
ACT	15583.0563882589	13071.2774051738	21354.5952054588	10000	12288.9751605973	10193.9592765477	10076.4777648258	15072.0933462081	11868.2597817133	10000	11724.9003904681	11047.8597556388	11063.5984068965	10000	10000	13965.0520714482	11541.6199338635	11147.1116076063	10000	10296.818378317	10155.3941932847	14576.2653025926	12230.1488293433	10701.0672127114	11291.8621721009	11084.3307891154
ESS	1155.74246484596	1377.83014174815	843.37819690425	1801	1465.54124852871	1766.73258264175	1787.33089283122	1194.92359729387	1517.492903867	1801	1536.04716460035	1630.17999851127	1627.86096689604	1801	1801	1289.64789446233	1560.43953129648	1615.66517264533	1801	1749.0839731548	1773.44174506877	1235.57026619134	1472.59041989656	1683.00970753708	1594.95393456872	1624.81617904127
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
