trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-11937.1250868524	-11444.1336064252	-492.991480427179	0.401190029243832	0.295691919386378	0.163392796556429	0.139725254813361	0.110918434860468	0.511666612421628	0.139986810590148	0.237428142127754	0.441735150858274	0.272739579863855	0.186134952936709	0.0993903163411636	2.55030335712516	3.13270430332117	3.01673137980208	0.0827153919408357	1.67080306506509	1.24211352105093	0.00868226350985889	54.3220754906205	-757.306389458997	-5786.66702330182	-4900.16019366439
stderr.of.mean	0.339790061344511	0.253102667740885	0.177451748591446	0.000716635301256507	0.000717047016745067	0.000505499130198449	0.000476816980938713	0.000196027478819491	0.000329365053784136	0.000228538365179367	0.000249206413148579	0.000374561046104577	0.000350633829904578	0.000265467705360282	0.000194989259337156	0.00391538515494893	0.0410882695383412	0.0417257483118015	0.000251805796218616	0.000892301528744518	0.000896701741932505	9.62115845229136e-06	0.0333569153615892	0.060408404039	0.203444017865813	0.197036769965652
stdev	9.92441502178079	8.51680805860493	4.09576696909613	0.0303054460234987	0.0287495564410833	0.0214465084611864	0.0202296281145427	0.008316740290882	0.013973773624551	0.00969606017047113	0.0105729310475267	0.0158510236042974	0.0147362851921036	0.0107627661391134	0.00827269237550039	0.124151509046063	1.67319998735046	1.57217425499356	0.0105781116726746	0.0345290265538959	0.0346709122217668	0.000278490271093078	1.25499899299525	2.4504126586577	7.82529749890505	7.01993246488575
variance	98.4940135245483	72.5360195071179	16.7753070651389	0.000918420058683196	0.000826536995559037	0.000459952725175738	0.000409237853652698	6.91681690659801e-05	0.000195266349310198	9.40135828293966e-05	0.000111786870935753	0.000251254949303994	0.000217158101263013	0.000115837134965246	6.84374391396622e-05	0.0154135971984146	2.79959819766957	2.47173188806456	0.000111896446559574	0.00119225367475965	0.00120207215428946	7.75568310934958e-08	1.5750224724191	6.00452219770991	61.2352809463697	49.2794518115569
median	-11936.7103010171	-11443.7460286795	-492.822901336768	0.401042341573406	0.295140937192408	0.162434341981369	0.139280479040151	0.110549155854905	0.511755879505861	0.140160036097466	0.237223128646216	0.441670371495976	0.272635552471343	0.185932212561583	0.0992067581410621	2.54139005291472	2.77641861189272	2.69746922552743	0.0824417891797521	1.66955108769495	1.2432037657377	0.00868903231161898	54.2449216209473	-757.029669652872	-5786.5195397959	-4900.09400810068
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.400046747983577	0.294286519736066	0.161989635198089	0.138243095740625	0.110607089056219	0.511475760913178	0.139651989290257	0.237192877742221	0.441451190674443	0.272341849967192	0.185824601191586	0.099043642620238	2.54729542605148	2.77071321700112	2.67770177378213	0.0820369588332633	1.67044633356456	1.24162903660426	0.00867779916248975	54.3076475722137	NaN	NaN	NaN
HPD95.lower	-11956.8379050511	-11460.0063359216	-501.206707174415	0.34465697743571	0.240890355144629	0.124624514883505	0.101898944085433	0.0935220847578113	0.486129806230026	0.121498360135857	0.217438889131865	0.409658190222391	0.243157526842297	0.166048395763785	0.0830206804144615	2.31193278495416	0.733478029882087	0.704944986491748	0.061836667021482	1.60801668045639	1.17835803695612	0.00809863905498417	51.9719794614303	-762.739171814108	-5801.78405504097	-4914.22311009341
HPD95.upper	-11917.7316892451	-11426.301035427	-485.507980791167	0.46212464086357	0.353672710848253	0.205531113467557	0.179964789376975	0.125830493454855	0.539981117805083	0.159866220980716	0.25830253136199	0.471070453870154	0.299590525999495	0.207179659850087	0.115082482922134	2.79817739716718	6.20784085378122	6.15627279134163	0.103435384338209	1.74030140750631	1.31466057036803	0.00919700124913901	56.8735035963771	-753.28606553949	-5770.88727938429	-4886.60592841509
ACT	21100.0692163467	15896.8873596458	33787.9979344895	10065.3158101042	11197.0944184172	10000	10000	10000	10000	10000	10000	10050.8539960489	10190.6988145055	10950.8531566316	10000	17902.6509962956	10854.5636055734	12678.8329179756	10199.7028949722	12020.6229661159	12040.3153279958	21483.5995953179	12716.2009514605	10939.2775274541	12166.3555689069	14180.810775233
ESS	853.551702382439	1132.92618816174	533.02951050604	1789.31295746532	1608.45299030227	1801	1801	1801	1801	1801	1801	1791.88753583327	1767.29783970893	1644.62071971932	1801	1005.99626299628	1659.20995577866	1420.47774558699	1765.73770681867	1498.25845555319	1495.80800081902	838.313892422622	1416.30350674283	1646.36101011248	1480.31182370072	1270.02611384215
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
