trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-14307.6196124607	-13805.9279265995	-501.691685861242	0.111377898849756	0.179589560339949	0.328786634858366	0.380245905951929	0.212522025690904	0.0945962592180679	0.20116831081642	0.491713404274609	0.0576257529447727	0.213451628988852	0.043739150711468	0.685183467354912	3.83053152019495	3.13231865070927	3.12266397570979	0.943876949141547	1.98952887072806	0.0663269275072592	0.0108630529406892	71.5554299598071	-5089.14291610399	-8038.35662166751	-678.428388827965
stderr.of.mean	0.319160194613894	0.233641929082388	0.216483443022882	0.000200635383437518	0.000239098708846962	0.000351600361704661	0.000341384759481834	0.000208226134470794	0.000120657285666442	0.000203917049252761	0.00027230587872693	0.000328460541585835	0.000554229363358948	0.000302510084595692	0.000648094646659641	0.00646023908644867	0.0410273596246694	0.0404921163750294	0.00068117486804527	0.000700029008844402	0.000193745767355864	1.16011644340041e-05	0.0846676237058029	0.174814611831611	0.239937376481692	0.0602959066829128
stdev	9.70126931246468	8.93573268937123	4.53462215301983	0.00851223709686077	0.0101440975384706	0.0148465365965346	0.0144837264702571	0.00883428533895767	0.0050671590239056	0.00829226297229969	0.0115529582214221	0.0139353984279281	0.0229369434323741	0.0127625118654692	0.0274963229269632	0.168596513496259	1.74064318366914	1.70053272486823	0.0288997976422734	0.0296997109675807	0.00792759658873295	0.000330811575527091	2.63204436824381	6.57980223196539	7.88302668478619	2.39676165246353
variance	94.1146262729689	79.8473186958976	20.5627980706582	7.24581803931727e-05	0.000102902714870004	0.000220419648912242	0.000209778332465226	7.80445974501224e-05	2.56761005735479e-05	6.87616252017725e-05	0.000133470843665924	0.0001941953293451	0.000526103374019928	0.000162881709116243	0.000756047774503844	0.0284247843630942	3.02983869285383	2.89181154834776	0.00083519830376435	0.000882072831557833	6.28467876736904e-05	1.09436298502716e-07	6.92765755640393	43.2937974117767	62.1421097130511	5.7444664187197
median	-14307.0689209926	-13805.5643498174	-501.657482684212	0.111449483627889	0.179333107964931	0.328474347026319	0.380301728812601	0.212599554409741	0.0944526302062267	0.201219552950628	0.492312258389337	0.0564345394268623	0.212613318749309	0.0425489135398078	0.686245227829159	3.82796778689247	2.75321357782469	2.75491202159751	0.943874404294229	1.98934949507943	0.0660084922572819	0.0108572347440056	71.3201559022667	-5088.93064040308	-8038.2192174204	-678.12724925646
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.111050537343211	0.179303695999565	0.328452148279925	0.379970255277506	0.212338207653472	0.0944610865121516	0.200997518645341	0.491577543669525	0.0559276994092676	0.212221116761631	0.0418655244658448	0.684628515748735	3.8268382401993	2.75504112311635	2.73439526012242	0.943434208431329	1.98930730222472	0.0658520632936456	0.0108580273435964	71.5074629675264	NaN	NaN	NaN
HPD95.lower	-14327.2371140409	-13823.7931107833	-510.583716947188	0.0954055536963253	0.160472382572975	0.299721706646293	0.352649813352556	0.194538763946582	0.0850656649450786	0.185699774898771	0.469109632966103	0.0331440856184826	0.170418591871769	0.0204192958959371	0.633371560360521	3.50763757605584	0.692804674490061	0.78122928722944	0.889318290084222	1.93136004737815	0.0522109545265323	0.0102362701733967	66.7544425352217	-5101.16846708914	-8054.15681785892	-682.978193706319
HPD95.upper	-14289.5795630038	-13788.9407683966	-493.203876936718	0.128098046175218	0.200115045706443	0.355938800420485	0.408242542717232	0.228753654707398	0.104607201382447	0.218613524299542	0.513665239264084	0.0862220833136292	0.258568344451229	0.0692245261812952	0.739420589005572	4.17671098165677	6.34376824557011	6.51553497789589	1.00140284235327	2.04326326897409	0.0822470754527033	0.0115209031380865	76.9967035011604	-5075.71097703995	-8023.36441173787	-673.924890820863
ACT	19481.9619815821	12305.9062124382	41024.1445057474	10000	10000	10095.3339799929	10000	10000	10205.8787661186	10885.1223390782	10000	10000	10509.4586659242	10112.9944154758	10000	26428.4914713163	10000	10205.7126445291	10000	10000	10751.1206077324	22136.7642864916	18626.0472887985	12705.8039784893	16675.6276596424	11391.9569827843
ESS	924.444879680307	1463.52488708197	439.009764054357	1801	1801	1783.99248956919	1801	1801	1764.66920808323	1654.5519139774	1801	1801	1713.69435596102	1780.87708349166	1801	681.461521159724	1801	1764.69793215807	1801	1801	1675.17421272783	813.578704047101	966.925495289115	1417.46244712186	1080.01931726906	1580.93995853539
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
