trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-12206.5502270407	-11688.1436429929	-518.406584047835	0.314895939993424	0.190743862906214	0.360747377332873	0.133612819767491	0.353624386057154	0.315000484592254	0.145215442959897	0.186159686390696	0.610538754983621	0.164657228972987	0.188561785707366	0.0362422303360291	3.87061744734872	3.0887595729097	3.1224865318415	0.103923291914321	1.81293165393316	1.07887802220924	0.00823782623927766	52.7559292642018	-886.84525991097	-6714.02363366383	-4087.27474941806
stderr.of.mean	0.259227364112042	0.214042881010746	0.186479837749036	0.000633991228497478	0.000575497113783853	0.000687498429398407	0.000475142857655225	0.000310618327738898	0.000304352993920544	0.000199765440301606	0.000215417253671117	0.000379935161085006	0.00032227433361904	0.000252048888991271	0.00013357070953151	0.00524384044080668	0.0402199559633866	0.0434159537151189	0.00027020773297542	0.000787273110481666	0.000799595707368402	7.58218119685956e-06	0.0287501387319061	0.0488776574775168	0.193520248989709	0.157517940805807
stdev	9.71604576607399	8.77088858556839	4.79228047629307	0.0261791237693191	0.0233390454465876	0.0273050000312153	0.0198103154346816	0.013032893328675	0.0122842828408173	0.00829583645395848	0.00913937864092751	0.0156843071390738	0.0128770275724859	0.0106346398758103	0.0056669243941322	0.188972310677874	1.64178008546001	1.6911390278746	0.0114639414498306	0.0334011641495429	0.0336622444301512	0.00024494962262405	1.17096610920972	2.02791006209216	7.42314616605269	6.16481313046031
variance	94.4015453284443	76.9284865804539	22.9659521634597	0.000685346521329328	0.000544711042357883	0.00074556302670467	0.000392448597621583	0.000169856308516622	0.000150903604913197	6.88209024708264e-05	8.35282419422419e-05	0.000245997490432802	0.000165817839102562	0.000113095565288176	3.21140320888106e-05	0.0357105342029351	2.69544184901309	2.85995121160063	0.000131421953565144	0.00111563776654471	0.00113314670007524	6.00003176236644e-08	1.37116162891776	4.11241921993461	55.1030990025828	38.0049209334958
median	-12206.1330842441	-11687.8478222066	-518.263176133799	0.314080117339652	0.189980059321415	0.360196323688075	0.133226205278693	0.353367152356408	0.314690646448443	0.145098400557454	0.186166686754389	0.610609913399674	0.164100721645544	0.188508983213363	0.0359624090850332	3.87495902946417	2.74788086975996	2.69533006260169	0.103666107442127	1.81310140648636	1.07894197046429	0.00823632486332668	52.6757435202762	-886.646531133693	-6713.92267169586	-4087.0235227826
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.313806847318332	0.189309092224405	0.359708130096233	0.132126948301805	0.353384483040527	0.314761132849836	0.144977935786727	0.185935512312815	0.610337179697178	0.164153437856967	0.188262192619072	0.0358008488283926	3.86599405165799	2.73005251831809	2.74635211159738	0.10329081141719	1.81262372737558	1.07835314201675	0.00823417356446728	52.742989680066	NaN	NaN	NaN
HPD95.lower	-12224.7127329189	-11705.896696115	-527.855401339552	0.264575357859334	0.145336706458982	0.30422840476883	0.095625425385064	0.328073849149568	0.29232369902615	0.129263969804162	0.168572425680373	0.580498417358823	0.138250533267948	0.16718450709265	0.0257229876231606	3.52097402077691	0.751667123766456	0.717867848830957	0.0828358955978497	1.74632473158505	1.01354182847099	0.00774251668357515	50.5165442616032	-891.166224307868	-6727.24540958377	-4099.37356851079
HPD95.upper	-12187.8001996947	-11672.3100394772	-508.958116616848	0.364783949765613	0.23833109942353	0.411571744023607	0.171787261902578	0.378005209498539	0.338967509727305	0.161578236496072	0.203852373579873	0.641299335480727	0.188647341137368	0.208134287286335	0.0473966459752541	4.25535721580758	6.2231661657955	6.59919697962814	0.126639482401601	1.87608649589023	1.14467690101291	0.00870285332651869	55.089851259114	-883.384869780724	-6699.43832300144	-4075.65514254212
ACT	12813.1218185612	10719.8018645304	27255.3447954707	10556.7115939407	10944.4134595385	11411.2029393445	10354.7114288481	10224.5650964492	11049.1256633333	10437.4094644184	10000	10562.3527817155	11274.3771302692	10111.0526137833	10000	13860.3743830001	10802.5326023215	11863.4891589546	10000	10000	10156.1040257441	17246.7448879322	10850.8462328795	10456.7267189094	12233.4563026132	11751.4806332647
ESS	1405.5903202224	1680.06836577748	660.787824742283	1706.02368358128	1645.58841518396	1578.27356990591	1739.30486848956	1761.44411328111	1629.9932274068	1725.52394934748	1801	1705.11252295769	1597.4274935018	1781.21909636281	1801	1299.38770067348	1667.20163345117	1518.10312789859	1801	1801	1773.31779532265	1044.25502418151	1659.77838165538	1722.3362993155	1472.19228601429	1532.57283588754
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
