trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-8334.6653614569	-7831.13598778288	-503.52937367402	0.0389740328281547	0.519088427095111	0.240304251877165	0.201633288199573	0.148405281491471	0.152779417007177	0.427417447847201	0.271397853654151	0.409609663359195	0.136696878020368	0.346621000543194	0.107072458077241	2.35621323190556	3.09928498329234	3.06176884616297	1.87385491766518	1.07146450720687	0.0588417890215851	0.00485718340637273	70.1567135012532	-4362.06040419246	-2988.47595349701	-480.599630093407
stderr.of.mean	0.315873487553325	0.215057425090151	0.204889884929152	0.000128637451949435	0.000377531916972458	0.000353490304546012	0.000279023568870658	0.000294907755796039	0.000318490628398259	0.000506333337776244	0.000440355680351619	0.00074835560206984	0.000525000265336285	0.000701262268802081	0.000526322133882008	0.00390181372066275	0.0407805654480878	0.039133421042691	0.00100064503088662	0.000987409453961267	0.000289143610252488	6.40332870954e-06	0.0744717393247759	0.18670179282098	0.16221358793829	0.0498636630472676
stdev	9.95545694957502	8.42007570242405	5.46348306553803	0.00545762403305411	0.0160173202445257	0.014997321171289	0.0118379656327119	0.0125118745060278	0.0132668256280612	0.020131950674958	0.0172949034213857	0.0317500343580537	0.0222336644596077	0.0297520337482486	0.0194505818275307	0.145106519467246	1.66358234505521	1.66029018720123	0.0424537666625241	0.0418922287773714	0.0118640633464837	0.000194371703759734	2.92089437025163	7.39469115518206	6.13557432376232	1.98334634081148
variance	99.1111230748415	70.8976748345519	29.8496472074209	2.97856600861698e-05	0.000256554547815692	0.000224919642314794	0.000140137430321267	0.000156547003654589	0.000176008662245382	0.000405295437978944	0.000299113684355059	0.00100806468173759	0.000494335835302423	0.000885183512156925	0.000378325133429468	0.0210559019918983	2.7675062187794	2.75656350571669	0.00180232230383605	0.00175495883193563	0.000140755999089379	3.77803592224619e-08	8.53162392216766	54.6814572805277	37.6452722824114	3.93366270761029
median	-8333.99786539037	-7830.60064946374	-503.291764488002	0.0386289397798335	0.519010546885008	0.240105433105963	0.201610175797208	0.147888778587059	0.152419804133472	0.426636092140191	0.27095481573576	0.408780154920942	0.135744006661479	0.346518916884074	0.105941608457465	2.34890960618602	2.70315619940723	2.71322410890337	1.87415066583895	1.07233496130277	0.0582526282096012	0.00485626832877265	70.0286947695032	-4361.77778873981	-2988.10624965701	-480.458378848206
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.0385953688131144	0.518841350031252	0.239836356692068	0.201285343774497	0.147879160497152	0.152202373326111	0.426944589891019	0.270845388528729	0.408376137770534	0.13488331579069	0.345341236146489	0.105302570906463	2.35176746640899	2.72582671395465	2.69273660664272	1.87337391731951	1.07064376085738	0.0576416787004394	0.004853295281747	70.0964183651916	NaN	NaN	NaN
HPD95.lower	-8355.83223663326	-7847.76765069185	-514.114865687037	0.0293770412062092	0.486910396512475	0.211947131603971	0.179241229636409	0.12582486665628	0.126962155306842	0.388710009163872	0.236986677745505	0.348929825766143	0.0952416580055934	0.290239759149382	0.0703695434484377	2.08304004067017	0.75051736582248	0.860067006812982	1.79660945989577	0.992172617994468	0.0369607317244569	0.00447335824396951	64.2714325974297	-4377.05439483735	-3000.64546667665	-484.517638522198
HPD95.upper	-8316.99824429051	-7815.37347041969	-492.741365714097	0.0502141815054331	0.548997950033679	0.270694128435559	0.22405568300986	0.173622410507426	0.178902796175999	0.466277876871332	0.304533595004365	0.470317346793823	0.180407830183816	0.403390582065991	0.146152415052102	2.65182381353681	6.38730228086043	6.58755311471796	1.95788101724278	1.15278581601388	0.0828294741142012	0.00524537674645138	75.6390855777472	-4348.76091456407	-2976.18068683467	-476.991200659775
ACT	18120.7565051622	11742.1942899436	25314.7828033201	10000	10000	10000	10000	10000	10373.6512735659	11386.0661242582	11669.2594127003	10000	10036.200350659	10000	13179.8493292845	13014.6227466468	10816.5871088069	10000	10000	10000	10691.3526781531	19535.2008694619	11701.0183927957	11474.3810336699	12581.6149309464	11377.4152941509
ESS	993.887865270379	1533.78487489552	711.442011567957	1801	1801	1801	1801	1801	1736.12930732432	1581.75789631411	1543.37129401705	1801	1794.50383319793	1801	1366.47996119222	1383.82804869548	1665.03535901229	1801	1801	1801	1684.53894864042	921.92550874426	1539.18226562987	1569.58357467407	1431.45376001785	1582.96058765288
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
