trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-61911.4223021319	-61398.1152489176	-513.307053214323	0.424127280211036	0.237595763080127	0.127993761275864	0.210283195432972	0.65834147888561	0.122314356791024	0.103535513317136	0.11580865100623	0.239193756032154	0.133811264140563	0.277563121176902	0.349431858650382	3.45132389405075	3.08735163201452	3.08712469214765	0.498372374030377	1.73508376712758	0.764155155861232	0.15417543577355	80.3139175954158	-16781.8584087389	-22915.7291157656	-21700.5277244132
stderr.of.mean	0.246279683293447	0.234705321973597	0.117830253091148	0.000171137243160046	0.000139447199526409	0.000106904666227859	0.000127564710736291	0.000118249501526534	7.51107999907077e-05	5.77024551603988e-05	7.02148809920182e-05	0.000116119069722882	8.5707547850966e-05	0.000130618734612762	0.000146276282024241	0.00320734561393343	0.0378936664764418	0.0414884759182635	0.000250708036641116	0.000490763678173586	0.000341245842100215	0.000102870697764534	0.532495598656394	0.388882628062521	0.150620642516617	0.395640524438051
stdev	9.11623783711183	8.81040944748367	3.19307424139911	0.00726073718863797	0.0059162427111552	0.00383831803326437	0.00532280256528794	0.00412913463866776	0.00291683276927726	0.00213211503898247	0.00269307026213053	0.0049265141373027	0.00363626273590553	0.00514363814067144	0.00600320355339926	0.0688792669619324	1.60769186367015	1.69698712503906	0.00941862203956968	0.0167958936654083	0.0124409944650547	0.00271395419131959	21.0313260451802	9.98251839470885	5.44875250755923	10.2466242766604
variance	83.1057923027893	77.6233146323096	10.1957231110865	5.27183045224703e-05	3.50019278172971e-05	1.47326853244824e-05	2.83322271490358e-05	1.70497528642459e-05	8.50791340392964e-06	4.54591453945523e-06	7.25262743677179e-06	2.42705415450434e-05	1.32224066845352e-05	2.64570133221699e-05	3.60384529035455e-05	0.00474435341721316	2.5846731285112	2.87976530254834	8.87104411242678e-05	0.000282102044019702	0.000154778343279523	7.36554735258116e-06	442.316675218676	99.6506735007006	29.688903888633	104.993309067046
median	-61910.753611112	-61397.5836947332	-513.164442005143	0.423964415059946	0.237337006644685	0.128053052170702	0.210280491525841	0.65829299703589	0.122315548836016	0.1035401913388	0.115782678239194	0.239198988494096	0.133778433596862	0.277433628508006	0.349608918077238	3.44939444981522	2.74279558751528	2.70373618996156	0.498339738764572	1.73526393694263	0.763615018417061	0.154086604641432	74.6395408066664	-16781.6606496527	-22915.6856663103	-21700.1416442225
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.424065196616683	0.237522237100428	0.127936207929582	0.210215847183157	0.658328536545651	0.12227959167854	0.103513573846577	0.11577735664973	0.239143060215431	0.133761838373585	0.277515532186655	0.349380287665179	3.45063920179737	2.73648095783924	2.70864449889211	0.498283342405739	1.73500249184081	0.764054011380314	0.15415157803248	78.0553959996156	NaN	NaN	NaN
HPD95.lower	-61929.0257659363	-61415.9540770863	-519.525711042596	0.409556529070971	0.226612998971192	0.12098290270376	0.200510113207366	0.650733245836324	0.116496513760279	0.0996943037906531	0.110213019110884	0.229913237354471	0.126542928912105	0.266975923022701	0.337933411015566	3.32706354075639	0.696930382438268	0.668334150070331	0.480058215794336	1.70180845518153	0.74101830022369	0.148574265176373	54.0176145581494	-16802.4980764782	-22927.1077494001	-21722.1634004278
HPD95.upper	-61894.9338913854	-61382.5042925219	-507.010344851458	0.437318908130847	0.249710028933568	0.135919944570804	0.221547046640835	0.667041096770569	0.127943862780503	0.107862816686256	0.120670706292077	0.249121006751831	0.140554661840556	0.287138351896994	0.361146166548253	3.59566452613049	6.21340415271199	6.35731065284171	0.516562398584528	1.76593976671726	0.789806351306884	0.15899031047097	124.130838136175	-16763.8992980645	-22905.7182175867	-21681.6624515207
ACT	13137.062003013	12773.9750046671	24511.3910928521	10000	10000	13963.1621717393	10338.3862380185	14762.2623813929	11935.8701470901	13183.772143071	12235.88342474	10000	10000	11607.6017518962	10686.9569138	39028.9492658254	10000	10758.9586631265	12753.6397060559	15367.7739474575	13542.4398153012	25861.3216839024	11539.077853626	27316.7620003543	13754.5757375684	26835.6602703019
ESS	1370.93057761845	1409.89785821719	734.760419421974	1801	1801	1289.82244698491	1742.05137875095	1220.00270247877	1508.89711249001	1366.0733669055	1471.90026047365	1801	1801	1551.56942708324	1685.231834026	461.452340859454	1801	1673.95382433475	1412.14589835466	1171.93290723668	1329.89330177056	696.406789263616	1560.78329901732	659.30215300651	1309.3824443315	671.121925773186
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
