trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-15627.4428663399	-15130.5081700948	-496.934696245131	0.260185664438673	0.135271660142722	0.253975191384689	0.350567484033915	0.185828761598796	0.350110790647386	0.169250368455679	0.29481007929814	0.273751269402465	0.199748141580225	0.282304049361044	0.244196539656267	2.07429598876304	3.05786335452655	3.02449551508843	0.817789894700798	1.20418721918348	0.977155218947628	0.0104889448603623	82.7678113181286	-4384.67762345962	-5680.985174202	-5064.84537243314
stderr.of.mean	0.311078034976079	0.252131884223076	0.200889426967979	0.000318241807077586	0.000246497236863674	0.000355051149460034	0.00038183539739073	0.000262655602301171	0.000317079469660945	0.000257721299038318	0.000293941618951845	0.000319288981153881	0.000285113200744494	0.000328720535838748	0.0002994607593378	0.00235001767588356	0.0400143557855493	0.0395605757906217	0.000629437941681715	0.000720629037068957	0.000636682935936601	1.19560116731788e-05	0.119948973200975	0.166860149501307	0.175323553131134	0.198809161177477
stdev	9.50507436703742	8.62292248879232	4.41304803868448	0.0135018543068774	0.0101913832151863	0.013418951134095	0.015733125721729	0.0107885381845946	0.0132013065839272	0.0102050959525238	0.0121436497719456	0.0134007727961916	0.0117047947914624	0.0134367749530631	0.0127050420569668	0.0888580360825414	1.61573159511106	1.56316242683693	0.0267047860928447	0.0299239336583208	0.0270121651194469	0.000312688328839306	3.7991570425447	6.48440539256575	6.46868286093851	7.33343593693078
variance	90.3464387229119	74.3547922477203	19.474992991737	0.000182300069724143	0.000103864291838781	0.00018006824953923	0.000247531244975729	0.000116392556160456	0.000174274495522841	0.000104143983400217	0.000147468229783676	0.000179580711535148	0.000137002221110245	0.000180546921139263	0.000161418093669295	0.00789575057644623	2.61058858744012	2.44347677267471	0.000713145600264591	0.000895441805587586	0.000729657064440262	9.77739909923179e-08	14.433594233917	42.0475132951358	41.8438579553996	53.7792826410678
median	-15627.225487038	-15130.222773685	-496.854458861183	0.260246615371622	0.135076070186314	0.253646447661498	0.349885904818728	0.185723482136415	0.349935575480932	0.168955464523397	0.294613477972315	0.273664240772914	0.199445301620423	0.282256706869728	0.244357156866376	2.07220534282165	2.72394559603529	2.68458418440452	0.819080316838055	1.20359055690685	0.975849187196176	0.010481319980271	82.597784188394	-4384.49115347676	-5681.04767081011	-5064.62397891572
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.25983420614505	0.134888668203358	0.253620444363605	0.350214294875914	0.185515326794423	0.349861469021408	0.168942048097984	0.294560391420158	0.27342354782463	0.199404751827945	0.281984380320418	0.243865792342976	2.07239410202236	2.69412154654164	2.67469219550709	0.817353315194134	1.20381580891948	0.976782829732837	0.0104842958228846	82.6813151043409	NaN	NaN	NaN
HPD95.lower	-15645.1173746186	-15147.7667848256	-505.411122925606	0.234937667066917	0.116007926744688	0.229475140722983	0.321510516700203	0.164621693857361	0.324797902503429	0.150771585029849	0.272496781673179	0.247642617477514	0.177439112420952	0.25656849544471	0.222025343650988	1.91009283633433	0.740740346210236	0.66651128291339	0.768706111810221	1.14110839148306	0.925513612986604	0.00993327051639195	75.4625491930823	-4398.01718469479	-5693.58688977979	-5078.81057682116
HPD95.upper	-15607.928137562	-15114.452962346	-488.264749815115	0.287031633870404	0.154801106477879	0.281404420503693	0.382878222732749	0.207128794364565	0.375765672700118	0.190083074500218	0.31971549089527	0.29916218204705	0.223001029077054	0.309043414301701	0.270228109135859	2.25696553964762	6.15832993243531	6.18260347114172	0.87055154216104	1.26044472626306	1.02984089547185	0.0111716028326848	89.9344703959141	-4372.3406764204	-5668.53099995325	-5050.37805062885
ACT	19279.6891190809	15389.3028141643	37300.0334182662	10000	10530.0447645936	12601.350002889	10602.1688812521	10668.9210655797	10384.2415808861	11479.9186238922	10546.201569034	10218.3446134209	10680.2007064679	10772.9825559309	10000	12589.8689101066	11039.9115679028	11528.9396012719	10000	10438.9909202826	10000	26316.1097554245	17942.8302449353	11918.931154182	13222.7314915991	13229.0955123038
ESS	934.143693332465	1170.29343157921	482.841390463214	1801	1710.34410609128	1429.21194918569	1698.70902847503	1688.08072431094	1734.35872612502	1568.82645165422	1707.72385508745	1762.51640371822	1686.29789785628	1671.7747296532	1801	1430.51529198548	1631.35364710366	1562.15581162496	1801	1725.26254094226	1801	684.371670713511	1003.74354291646	1511.04153275361	1362.04837944735	1361.39314915745
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
