trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-16793.7128237281	-16283.9271189621	-509.785704766	0.276548685644933	0.274068550108815	0.240849665039088	0.208533099207165	0.163946547391474	0.314480417806822	0.355338069931586	0.166234964870116	0.165796146804957	0.296857776113893	0.244641314847086	0.292704762234062	1.71909447914733	3.07710782439701	3.13775932209037	0.433335194318194	2.43680718002031	0.127159221824911	0.013287652522223	70.701504960343	-3434.47956344766	-11427.9167756271	-1421.53077988732
stderr.of.mean	0.276095311774381	0.217496001481155	0.158322121344856	0.000400982095730489	0.000382505555188892	0.000358219236988329	0.000342370692221966	0.000154059357662982	0.000210914899632948	0.000214108823520144	0.000167045226082147	0.000471544168290498	0.00053758497500145	0.000552168513782603	0.000589234846516535	0.00181422936955459	0.0380501110224032	0.0415481942104542	0.000431307894928224	0.000481184904881081	0.000240185875542109	1.1818120336141e-05	0.0762085174293125	0.130295047673401	0.195838080991333	0.0816449887949767
stdev	9.37854273057489	8.5702608032805	4.19845585600245	0.0161446620700558	0.0162283338105624	0.0151979527521915	0.0145255560473824	0.00653618398185368	0.00879233315786298	0.00908386665954646	0.00652679579755373	0.0187776396423899	0.0228077953575293	0.0227685045660454	0.0235414005553679	0.0675155996822933	1.6143292426056	1.70250652209781	0.0182988414130866	0.020414943404306	0.0100192117869414	0.000360764287966863	3.04255776770792	5.15248098236323	7.91449901629091	2.8300264188448
variance	87.9570637492191	73.4493702362461	17.6270315748013	0.000260650113356299	0.000263358818267041	0.000230977767857844	0.000210991778485647	4.27217010446406e-05	7.73051223588568e-05	8.25166334884198e-05	4.2599063382965e-05	0.000352599750539454	0.000520195529070934	0.000518404800174032	0.000554197540108276	0.00455835620045969	2.60605890353156	2.89852845778557	0.000334847597061293	0.000416769914201017	0.000100384604831586	1.30150871472238e-07	9.2571577698398	26.5480602736147	62.6392946788698	8.00904953135955
median	-16793.561219675	-16283.5061495383	-509.73989029031	0.276024099264872	0.274173878624941	0.24077973999537	0.20820907829965	0.163882626391413	0.314274765817853	0.355564760436534	0.166293192071892	0.165417655185801	0.296312975552155	0.244465457154777	0.292288099925934	1.71848408314039	2.69193991850731	2.72114117978555	0.433467386785635	2.43737307787398	0.126948041669775	0.0132896235839114	70.4875381848291	-3434.42164006921	-11427.4824258753	-1421.47313256361
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.276077982596161	0.273587766680896	0.240369237375746	0.208027326991599	0.163816588304889	0.314357557560236	0.355221769374438	0.166106863790738	0.164736169354615	0.295981388112818	0.24357440616082	0.291755869256465	1.7177704089288	2.72362851704975	2.75169421170423	0.432949068702626	2.43672165491334	0.126764811459483	0.013282764027332	70.6367995233122	NaN	NaN	NaN
HPD95.lower	-16813.3688003281	-16300.3753311236	-518.300985243465	0.246072709189696	0.243014331123496	0.210280189018725	0.180298809367288	0.150782372387781	0.296456664525032	0.337278931517211	0.153908911840219	0.130572377331943	0.254899201644144	0.197964104795775	0.246625647367504	1.58825205483159	0.678335859209011	0.720228615776352	0.396523167501245	2.39651933154759	0.10781194003502	0.0125625136408328	65.2027153445141	-3444.91447137341	-11444.0960471149	-1427.36459380603
HPD95.upper	-16777.0587582669	-16267.6459297606	-501.773406670006	0.30851850361836	0.306469094481033	0.268917147761735	0.236002060544068	0.176241816188155	0.331077229466322	0.372314357527972	0.179127354598071	0.203070506801283	0.34482503052659	0.288691345360266	0.337918566945304	1.85009051071509	6.26142699908361	6.75072879256046	0.467586933173734	2.47470326248572	0.14648286826306	0.0139624855690352	76.7837740900697	-3424.64970353487	-11413.4579858925	-1416.2508335753
ACT	15599.8244976443	11592.7601059567	25596.2527076004	11103.6155296819	10000	10000	10000	10000	10358.0647232237	10000	11790.7235772952	11351.0262167094	10000	10586.3593881768	11276.7673927088	12997.1609951615	10000	10720.1067096442	10000	10000	10344.2780675881	19316.2183599689	11292.8024618215	11510.5319410475	11020.9695346035	14981.3330549855
ESS	1154.5001677884	1553.55582582495	703.618619715072	1621.99420106506	1801	1801	1801	1801	1738.74179021299	1801	1527.47198947831	1586.64068394875	1801	1701.24585229122	1597.08889727075	1385.68722867283	1801	1680.02059007468	1801	1801	1741.05915196064	932.377117734602	1594.82113150282	1564.65401357994	1634.15749798168	1202.16271368499
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
