trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-10554.8799587981	-10033.6181967186	-521.261762079416	0.328879432359049	0.413421385682574	0.0326496169484311	0.225049565009948	0.241038164667101	0.430679630888993	0.0645789367617293	0.263703267682176	0.249926357705629	0.196919999198813	0.371000498262827	0.182153144832729	1.92278497359935	3.03502669602688	3.1103402789843	1.6614901833102	0.398687204622725	0.942972565320938	0.00535742291133197	98.0398582795356	-4839.00989097166	-1805.75767581302	-3388.85062993396
stderr.of.mean	0.334862170371957	0.253013090036341	0.270464591644353	0.000349562289912822	0.000352322003452251	0.000108918098050119	0.000268409278111244	0.000481737281336584	0.000538510268103458	0.0002574715610994	0.000501664968311278	0.000352725314820596	0.00032803752197731	0.000450838182193013	0.000335186341181305	0.0027685136945309	0.0386950460474993	0.0464343123309435	0.000888862248248272	0.000679093144825982	0.000800994128835453	7.5895354271995e-06	0.136785120110426	0.1917277979848	0.120720914306258	0.16697363353896
stdev	10.1269465223448	8.8027169824863	6.3726459930778	0.014583627031493	0.0149477543613862	0.00446003738069331	0.0113876394837986	0.0204383787489367	0.022847052213092	0.0109235915232245	0.0200302962829998	0.0149648654109548	0.0137908877247604	0.0175377938354409	0.0135322146629999	0.105284793103324	1.60653097178275	1.7244692758323	0.0377112255769895	0.0246550871997243	0.0339832975670723	0.000214164329774554	4.4988646007241	7.15061408027268	4.16502767806401	5.98633033077184
variance	102.555045866431	77.4878262737528	40.6106169530906	0.000212682177393692	0.000223435360448341	1.98919334371817e-05	0.00012967833301297	0.000417727325884987	0.000521987794827751	0.000119324851766262	0.000401212769184757	0.000223947196767993	0.000190188584236948	0.00030757421261443	0.000183120833685511	0.0110848876588097	2.58094176329724	2.97379428328957	0.00142213653451858	0.000607873324826009	0.00115486451353219	4.58663601477841e-08	20.2397826956484	51.1312817249939	17.3474555590393	35.8361508291189
median	-10555.0009781327	-10033.3475223137	-520.957052350523	0.328698807391957	0.413627290963923	0.0324589719439097	0.224880274581876	0.241054751192588	0.430814691318534	0.0639375117358304	0.263238039244772	0.250310064005712	0.196411278938125	0.371136135765705	0.181989265293524	1.91568866394389	2.67785157380785	2.7389590043156	1.66078748964625	0.397896242466825	0.942839179455743	0.00535648433233985	97.8540654248644	-4838.82843343026	-1805.5622828758	-3388.53231040726
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.328555825341636	0.413150664044273	0.0323462932183917	0.224761236136989	0.240168614909013	0.430071186189266	0.0636578477187411	0.262948329059968	0.249476821017642	0.196436159019438	0.370584738413231	0.18164853216231	1.91990401497969	2.68533365639247	2.73503993219599	1.66106241717545	0.397925975963955	0.942359683837544	0.00535314105733354	97.9370043506858	NaN	NaN	NaN
HPD95.lower	-10574.7871051122	-10049.8355052087	-533.636050839678	0.298949756271391	0.383824804666824	0.0236839530308838	0.203386920592996	0.203863069384606	0.38517931915367	0.0429046167078313	0.226113321150396	0.221233165810532	0.170339938948834	0.336157053091913	0.155852007880589	1.71395857333869	0.74255999723319	0.822168171925376	1.58467482770167	0.349262404170559	0.878712654092264	0.00496475826054424	89.9562267921988	-4852.97851990714	-1813.639570281	-3400.81248443872
HPD95.upper	-10535.4637520817	-10015.9419605365	-509.123697777261	0.356706680399449	0.44195569054655	0.0409965308824345	0.247650158784727	0.282535828704145	0.473944984215275	0.0845421961794366	0.302471247349715	0.27982744637549	0.223486529461362	0.404697824173928	0.20848344074745	2.12401752832552	6.17156352367299	6.55249457634953	1.72728794358639	0.444537322254077	1.01281420550578	0.00579599704310329	107.221987261507	-4824.54743889524	-1797.92553848584	-3377.16218683501
ACT	19681.0159521687	14870.4761367559	32423.0314236843	10341.6640248039	10000	10734.8374284149	10000	10000	10000	10000	11290.8119519831	10000	10184.3887991271	11894.9831233327	11043.5128258985	12446.1327031453	10442.5100403367	13050.8706500504	10000	13655.8261190815	10000	22605.206531898	16639.6519480544	12940.6431213841	15121.7348769114	14003.8293970988
ESS	915.095035935655	1211.12463611599	555.469344141712	1741.49923617746	1801	1677.71520715609	1801	1801	1801	1801	1595.10228994973	1801	1768.39281720506	1514.08369505563	1630.82166733797	1447.03583270076	1724.68112842909	1379.98456064158	1801	1318.85100490804	1801	796.719108696763	1082.35436992453	1391.73917641226	1191.00091005421	1286.07679294716
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
