trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-4203.88799480434	-3695.97463747012	-507.913357334222	0.46278181874743	0.138635141970938	0.292204545567896	0.10637849371374	0.151844498802376	0.22986068446618	0.506600317352758	0.111694499378683	0.34408866487058	0.27436276209338	0.173899440469063	0.20764913256698	1.72727514290441	3.08614901143713	3.07898528491536	0.0401228399182898	2.85014034100155	0.105165975460727	0.00173725203144905	130.737486060425	-319.740577834787	-2920.63860600821	-455.595453627122
stderr.of.mean	0.32932759490335	0.228323955908321	0.266976171183035	0.000785360887685541	0.000536187590596669	0.000697876744593181	0.000486423715504671	0.000293610372777169	0.000375634045534298	0.000448977016015086	0.000260997427528894	0.000725937039696912	0.000694184539992907	0.000569804741964894	0.000651421266126472	0.00486992603698039	0.0394194805997477	0.0385126777229313	0.000352070110375586	0.000662433980179406	0.000562005088896068	3.33816760518424e-06	0.29351558523873	0.0405863494559309	0.225761085436085	0.0462816634943486
stdev	11.3108972122022	8.68641671752064	7.95167472343737	0.033320035419686	0.0227485093673656	0.0296083981428555	0.0206372072810436	0.0124568312146958	0.015936800391127	0.0190484786176894	0.010801418680959	0.0300331213205347	0.0289186875229608	0.0241747640890633	0.0261459177147274	0.17371062591279	1.56583869472186	1.63395428261871	0.0142003991712607	0.0267183934498202	0.0224303762811254	0.000110947736452261	12.4528097206443	1.66858047922232	8.44479695547053	1.9635643830676
variance	127.936395745003	75.453835390422	63.2291309073529	0.00111022476036913	0.000517494678437122	0.00087665724058585	0.000425894324360759	0.00015517264391142	0.000253981606706625	0.00036284453764857	0.000116670645521371	0.000901988376253953	0.000836290488050648	0.000584419218761865	0.000683609013145297	0.0301753815550132	2.45185081788826	2.66980659768802	0.000201651336623143	0.000713872548539395	0.000503121780112874	1.23094002238804e-08	155.072469938573	2.7841608156418	71.3145956191244	3.85558508645165
median	-4203.5436384425	-3695.5110520908	-507.836999371676	0.462051692406564	0.138053048039306	0.291239075386587	0.104537150744862	0.151412328456	0.229470071196791	0.506333824807951	0.111595957013929	0.343593109736447	0.273310237175457	0.17307762849716	0.206511015277061	1.72050971580006	2.75188881060022	2.72129815772684	0.0388637946460374	2.8513491876452	0.103577565621882	0.00173527066605435	130.120990532591	-319.520125109666	-2920.179549535	-455.463207588683
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.461580528196938	0.136776703165162	0.290696912385122	0.104385000929459	0.151333459989725	0.229308453586025	0.50624155628212	0.111171534568193	0.342774821311113	0.272835022576165	0.172213523611608	0.205996691747102	1.71856272683041	2.73993814379864	2.72705836214482	0.0376215455417343	2.85001490413736	0.102778418369628	0.00173371201119331	130.156290470367	NaN	NaN	NaN
HPD95.lower	-4225.66998657509	-3712.81983393708	-523.629531419971	0.397146822657128	0.0970710598267078	0.229688143072327	0.0694367912237897	0.128371012401587	0.198912370089756	0.47060929052773	0.0900966616028534	0.289316675137727	0.218694145632455	0.131522994140467	0.154660708290374	1.41059507808616	0.717001572934769	0.72240144756914	0.0160600411235477	2.80068654749176	0.0600203930212214	0.00150057255898871	107.836115978414	-323.012869589829	-2937.00248154429	-459.523461472874
HPD95.upper	-4181.66885534498	-3680.20441755843	-492.935732731154	0.525342852272419	0.183907691170393	0.346392793871214	0.148188511692677	0.17635692151916	0.259969184473983	0.545565177757989	0.131513307357552	0.402985340183417	0.333017228015011	0.226399560078231	0.256833410791736	2.10609066675582	6.24232382905652	6.09262987232661	0.0690502007154731	2.90213262374656	0.146421991609184	0.00194289616503507	155.987771316243	-316.756500548588	-2904.81658778843	-452.129533522283
ACT	15259.2962453069	12436.3807972456	20290.8462166361	10000	10000	10000	10000	10000	10000	10000	10509.528298731	10516.4543833408	10372.0616304186	10000	11173.4799906611	14146.9992804249	11407.7533905214	10000	11064.4435880815	11064.6299315093	11300.033965962	16294.9020853774	10000	10649.7162092367	12864.4764431515	10000
ESS	1180.2641295164	1448.17051629593	887.592356066154	1801	1801	1801	1801	1801	1801	1801	1713.68300156484	1712.5543784538	1736.395390014	1801	1611.85235173401	1273.06149120403	1578.75081827807	1801	1627.73661925486	1627.70920595473	1593.8005190294	1105.25364961608	1801	1691.124875645	1399.97924358498	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
