trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-4226.83263757549	-3724.32705417384	-502.505583401652	0.202821044031611	0.389069907773032	0.149486687504412	0.258622360690948	0.411511721544322	0.382641401864668	0.109006861379258	0.0968400152117501	0.374409658001131	0.189544469637183	0.335359540388334	0.100686331973349	5.85000733963332	3.12592091538782	3.06844627253923	0.163576614328213	2.38687101093618	0.445569406232405	0.00172003891486782	75.311854054865	-498.980580033783	-2417.46382030241	-807.882653837648
stderr.of.mean	0.330663919098469	0.210181185482689	0.253350327330166	0.000613632339481573	0.000721484255133684	0.000571588008895614	0.000680491532567432	0.000510900949007001	0.000513945015468709	0.000260749334048849	0.000249275885049432	0.00067961755615655	0.000595975470318166	0.000737137092297587	0.00042380971020219	0.0146622274885053	0.0381731532288344	0.0452183148540399	0.000814803677999459	0.00131648803299762	0.00112409638018614	3.0147951519286e-06	0.122867483353771	0.0521395136303049	0.215928988437196	0.0883309219347041
stdev	10.8065781180184	8.34144956004891	7.41927411208056	0.026034211286541	0.0306099798356978	0.0236364538187887	0.0277348469392836	0.0216756881884352	0.0217400503387536	0.0108448378555229	0.0105220512059966	0.0288337265046534	0.0234268986298403	0.0273101558042484	0.0179807204261972	0.595295868810846	1.61954948051239	1.61105463036899	0.0306031973423008	0.0529556360689586	0.0476913630284322	0.000107717117470091	4.89221017082633	2.14275508327621	8.05476404206241	3.61710655619283
variance	116.782130620835	69.5797807628401	55.0456283501887	0.000677780157312259	0.000936970865541825	0.000558681949127731	0.00076922173474549	0.000469835458442269	0.000472629788731541	0.000117610508112583	0.000110713561581614	0.000831383784145149	0.000548819579412811	0.000745844610052324	0.000323306307045067	0.35437717142326	2.62294051982794	2.59549702203337	0.000936555687571805	0.00280429939146799	0.00227446610750971	1.16029773960654e-08	23.9337203555366	4.59139934690603	64.8792237733016	13.0834598388532
median	-4226.78354910956	-3723.92282829631	-502.339283433057	0.202089329192592	0.388610613712923	0.148890878700642	0.258234723820045	0.410366059502133	0.382508375752621	0.108875922652509	0.0966300759095609	0.373372377033953	0.188616916863305	0.335731123534015	0.0994868251614038	5.82011834141099	2.76226133588756	2.6834218721587	0.161863173030926	2.38600110991616	0.44630559593382	0.00171417875087561	74.9021397712506	-498.785465885373	-2417.5212274994	-807.690168249049
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.201143050900367	0.387857846594649	0.147618270866803	0.257128779639562	0.410941025560882	0.382025088613314	0.108465477937337	0.0962659308209535	0.373297299922564	0.188091540803743	0.334236686491587	0.0990881287322203	5.82015904258132	2.7693551208832	2.71085202954127	0.160679927428678	2.38628329322787	0.442996994606467	0.00171668669432936	75.1548326258209	NaN	NaN	NaN
HPD95.lower	-4247.27818632707	-3741.39648212875	-515.619946365703	0.155442995047697	0.335395222461259	0.105393568492557	0.203399093344027	0.372680935612111	0.34129053992559	0.0866332949157424	0.0769321422185658	0.321299164168831	0.14517678116293	0.277691743195894	0.0697884684905856	4.72822844953825	0.6856310700068	0.581956987714717	0.103855036410182	2.28737226444187	0.349696399174191	0.00150870274049115	66.5654723372858	-503.590792685766	-2432.79559293563	-814.589732705137
HPD95.upper	-4205.64343049026	-3708.83358282318	-487.563539518835	0.256473173048038	0.45394864173938	0.195718716617534	0.310231141334507	0.456146260038327	0.426379411173898	0.128917932212741	0.117218956271658	0.433951057980676	0.23488430127719	0.385167057322639	0.140053945677102	6.98976032768476	6.31085116126794	6.32279533622592	0.222259676337803	2.49531485898082	0.533044227498885	0.00192290449460156	85.7222858685239	-495.277055316249	-2401.66629966756	-800.394283462032
ACT	16852.7040497077	11428.1778271723	20989.0352510515	10000	10000	10526.2565374608	10835.9321077704	10000	10059.6899868946	10405.732579861	10102.5749909687	10000	11649.2923513367	13113.558133406	10000	10919.5952401912	10000	14180.1421062883	12759.8252581094	11124.533922741	10000	14099.9814501707	11353.6652253293	10657.6451031039	12935.6610177411	10734.3386413405
ESS	1068.67123203961	1575.92927519716	858.067070953046	1801	1801	1710.9596308912	1662.06283140932	1801	1790.31362034642	1730.77674846807	1782.71381465618	1801	1546.01665550384	1373.3877424252	1801	1649.32853314118	1801	1270.08600231258	1411.46133553466	1618.94422949115	1801	1277.30664495179	1586.27189040424	1689.86674127053	1392.27519763385	1677.7931646985
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
