trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-16762.1731057148	-16255.4840826452	-506.689023069579	0.321651484133625	0.163777427066092	0.292831774458191	0.221739314342095	0.431374944244641	0.340660609228049	0.0682753993110555	0.159689047216255	0.0503046034373406	0.549011540570387	0.35080730806799	0.0498765479242831	3.07140009487198	3.03366821596179	3.09779279560685	1.03648203926718	0.796740846187429	1.1669508385419	0.0124737104576726	88.8896276966619	-5803.1455542505	-4608.85592270865	-5843.48260568609
stderr.of.mean	0.303004664992122	0.254313331724226	0.183272115582677	0.00030782125115871	0.00023806671447266	0.000287121300794506	0.000284393606314188	0.000380780974495122	0.000356151210158907	0.00014253414850992	0.000267869453201194	0.000112875678266525	0.000318721680129393	0.000300835991479913	0.000101765887545014	0.00399087823953024	0.0369983877254195	0.043984185324472	0.000694481550487473	0.000630481495586352	0.000684965844849445	1.28492195405838e-05	0.103437342706723	0.165871086289904	0.198713420450513	0.174783060985285
stdev	9.81377295173179	8.86215272246313	4.20141900155951	0.0130597476298655	0.0101003137320144	0.0121815232490287	0.01183270980406	0.0161551660596576	0.0146288236183761	0.00604721084450911	0.01025295275106	0.00448700147281765	0.013522213593078	0.0127633882063664	0.00399045284134854	0.130491962427383	1.5156707157079	1.76889802219125	0.0279692396622556	0.0253911198683169	0.0290606351417859	0.000331077742313981	4.15833747036366	5.94457678532963	6.54900020249801	6.43888638980082
variance	96.3101395481424	78.5377508762606	17.6519216266653	0.000170557008155777	0.000102016337485119	0.000148389508666627	0.000140013021307099	0.000260989390415113	0.000214002480457559	3.65687589979486e-05	0.00010512304011547	2.01331822170678e-05	0.000182850260456823	0.000162904078506412	1.59237138790266e-05	0.0170281522581494	2.2972577184545	3.12900021291212	0.00078227836728469	0.000644708968167237	0.000844520514844004	1.09612471455723e-07	17.2917705174304	35.33799315668	42.889403652319	41.4592579407623
median	-16761.6276822974	-16254.8050349819	-506.568991338059	0.321570539921532	0.163761048465267	0.29288878928478	0.221716411173655	0.431883128302718	0.34018100444169	0.0683290213319265	0.159273464828848	0.0501946116984468	0.548798899872984	0.350648034012387	0.0498086626027933	3.07153343771841	2.73958781342938	2.66621512902742	1.03564389034147	0.796081392248334	1.1667710173283	0.0124642532535168	88.558533872743	-5802.80766876459	-4608.82361712829	-5843.23516651715
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.321386554349099	0.163466200756744	0.292577811922365	0.221423554173498	0.431071484526846	0.340347329377538	0.068006822066709	0.159361596224889	0.0501035071197772	0.548845272858839	0.350574803272322	0.0497174600272363	3.06863216335912	2.70091584755172	2.69883647468318	1.03610547141501	0.796336411928909	1.16658911581775	0.0124693175421168	88.7932925147462	NaN	NaN	NaN
HPD95.lower	-16782.2137509469	-16273.0433953181	-514.736163374449	0.296877953321323	0.142594122535449	0.268662837064311	0.20090635759466	0.399345079215522	0.312155187995119	0.0561520861553566	0.14097911865099	0.0417069982671834	0.523434262424486	0.327692641651793	0.0422351293450758	2.81958990525978	0.708028589556454	0.699809763446599	0.986841716385854	0.751430251208179	1.10854398580332	0.0118420336579152	81.2130567751475	-5815.10135843636	-4621.94925188619	-5856.62230963063
HPD95.upper	-16744.7360027046	-16237.9005026888	-498.435220954335	0.347487178682152	0.182144599595825	0.315935942980116	0.246943474698739	0.462027875149793	0.367342254023944	0.0793595786181907	0.182226843508814	0.0587315728447049	0.576426325191553	0.376358157127355	0.0572459606665327	3.3066985612798	6.06655733266072	6.60141769850365	1.09670786077759	0.849132202178319	1.22167552286343	0.0131283036197903	97.5219913077773	-5792.28571947698	-4596.50239851094	-5831.0553629223
ACT	17159.2771416761	14822.8654395169	34250.9929788989	10000	10000	10000	10397.8512619768	10000	10668.9680016276	10000	12286.292245708	11390.9696012687	10000	10000	11706.6451646932	16836.1118328892	10725.7643294513	11129.0958576191	11097.6871085906	11098.2204962204	10000	27112.2712017567	11137.4974562327	14014.3147280293	16572.0700804795	13263.2369446001
ESS	1049.57801259924	1215.01474013158	525.824171319514	1801	1801	1801	1732.08863506823	1801	1688.07329792839	1801	1465.86127367201	1581.07699611401	1801	1801	1538.4424612371	1069.72442204961	1679.13441381025	1618.28060701536	1622.86067572212	1622.78267999212	1801	664.274854215573	1617.05985305715	1285.11456674932	1086.76827412251	1357.88873223233
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
