trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-5113.55940239426	-4603.56598634032	-509.993416053942	0.746048985363655	0.101528141572525	0.0795984753446975	0.0728243977191205	0.284057838157408	0.379662926994668	0.245750932817516	0.090528302030411	0.38795404433502	0.0642096942465596	0.338314289646174	0.209521971772246	3.37269511724586	3.02372344209591	3.04393853981273	1.56212746512338	0.105387930272918	1.33516140205668	0.00238528090709989	59.3234618544987	-1997.72484864511	-480.56866704043	-2125.27247065478
stderr.of.mean	0.327721459538405	0.22705499296909	0.265001173895111	0.000543138962940488	0.00029317979690122	0.000239601385706309	0.000253353322368501	0.000660409371699631	0.00073243840567043	0.000650426063002647	0.000437371914888487	0.000516680688460805	0.00025914117252213	0.000491477159047887	0.000471306947550603	0.0082841224837806	0.0382302982281478	0.0380372384433579	0.00151334345404513	0.000511324540608878	0.00151123518780033	4.01907761885348e-06	0.0798503969086979	0.170056714764781	0.0582457407997714	0.166363121884384
stdev	10.7161597584451	8.55516959869347	6.9750304237508	0.0183613201612822	0.0121093584932639	0.00870698769253388	0.00968214401618909	0.0280187923813887	0.0310747250115781	0.0273929803747568	0.0180576751865488	0.0219209017282701	0.0108744772395299	0.0208516066998223	0.019733493515241	0.314691008221359	1.53935664028607	1.61378310541382	0.0633452335994348	0.0216936596553103	0.0632604142865791	0.000128648133151508	3.05161776059942	7.04354580299848	2.29269587392457	6.89663529339062
variance	114.836079968519	73.1909268624089	48.6510494122493	0.000337138078065108	0.000146636563118383	7.58116346779364e-05	9.37439127502262e-05	0.000785052726511365	0.000965638534545198	0.000750375373811813	0.000326079633142902	0.000480525932580477	0.000118254255233054	0.000434789501964075	0.000389410766316057	0.0990304306553751	2.36961886599281	2.60429591131907	0.00401261861976696	0.000470614869240436	0.00400188001570963	1.6550342163368e-08	9.3123709568058	49.6115374789375	5.25645437031073	47.5635783700411
median	-5113.01133935015	-4603.09830357983	-509.705239723645	0.746361982345586	0.101191770336884	0.0793000073596724	0.0722873961629219	0.283242408063076	0.379565056727404	0.244725102191595	0.0896804046206182	0.38801677995336	0.0634814900569716	0.33823332652807	0.209388675132733	3.3659559343833	2.69859550554089	2.65705613186406	1.56167771288405	0.103895744536775	1.33533489909739	0.00238479706847585	59.1326362800602	-1997.41431156223	-480.37372434784	-2124.99793093207
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.745822616122365	0.100802579565916	0.0791236279419521	0.0721858844459976	0.282667056389114	0.378383883999586	0.244219931585728	0.088716579168804	0.387335324662013	0.0632973241575355	0.337670664774381	0.208591199863459	3.35809744139036	2.68853351320486	2.68747518376019	1.56084238198552	0.103156551115565	1.33365753678738	0.00238181212115054	59.2459676025518	NaN	NaN	NaN
HPD95.lower	-5134.5012713804	-4619.81296172611	-524.844611286407	0.71274968088502	0.0789364114684026	0.0614941315026933	0.0545093708939758	0.230060915811456	0.314026000869953	0.197206020791969	0.0559337232792454	0.346194737991377	0.0425584194455555	0.296714313937794	0.169878983179104	2.78601228569548	0.656159997175773	0.696787598631348	1.44740467454029	0.0642814691761718	1.20242145594647	0.00214474932959262	53.3987415074948	-2012.31335640709	-485.089368594156	-2138.85090708143
HPD95.upper	-5092.61132351251	-4587.41853991929	-496.926277728434	0.784651670535697	0.126209843610598	0.095795830991127	0.0922555969396157	0.33731223666488	0.435337689744529	0.302324733236464	0.125541778269147	0.431700046716743	0.0856072367806475	0.378465557673303	0.246580169632627	3.99889915000834	6.05095447583395	6.21149647305868	1.70196251842222	0.146628338184003	1.45143710627381	0.0026437175878107	65.2235363451302	-1985.12383392101	-476.178701122236	-2111.92835046741
ACT	16834.6376383752	12678.7733172586	25982.1899858866	15750.2148281194	10551.1106450665	13630.6058830536	12324.8744019443	10000	10000	10148.2152230193	10559.6732885905	10000	10221.8247949705	10000	10267.6746776651	12473.7411161265	11102.2050443795	10000	10273.525236554	10000	10272.4118219177	17567.8324777708	12324.4135211347	10492.458368518	11617.3699292389	10473.9856236414
ESS	1069.81809688291	1420.48442300679	693.167127550948	1143.47646660959	1706.92930875682	1321.29122905616	1461.27249760524	1801	1801	1774.69629922193	1705.54519138953	1801	1761.91632719644	1801	1754.04856166475	1443.83307560521	1622.20026814561	1801	1753.0496675006	1801	1753.23967849234	1025.16915634235	1461.32714300079	1716.47095155869	1550.26482841628	1719.49825473778
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
