trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-12172.5520157428	-11674.719268602	-497.83274714087	0.38736755046986	0.183953657943319	0.276152557878021	0.152526233708802	0.123361030434587	0.357249217981582	0.346707962567431	0.1726817890164	0.226185714322913	0.315140346686554	0.281598721350734	0.177075217639802	2.20693018874933	3.16973771029495	3.06951973622335	1.53153171461857	0.0952994148082023	1.37569997397619	0.00828056467367457	62.7331307333826	-5557.08394083418	-797.421804607943	-5320.21352315984
stderr.of.mean	0.319059489196378	0.207164489922642	0.17027233711044	0.000348368330006295	0.000287972769001418	0.000298431294149028	0.000233144988015032	0.000452775905358519	0.000699498179239382	0.000724323618033896	0.000493285327639167	0.000290507059097544	0.000334903029685306	0.000316733840603716	0.000248273472054139	0.00305876063528647	0.0427514053459838	0.0415589641306453	0.000800934370150898	0.000310277455233396	0.000795257861790313	8.72212669918064e-06	0.0487454177692403	0.202958745702041	0.0577136064012796	0.18375864083317
stdev	9.95246792837393	8.78924358235608	4.37533086380686	0.0142692668698697	0.0117693493664082	0.0124341629244434	0.00989150259503835	0.0187629946186058	0.0287465665620297	0.0284412657389724	0.0209283207843291	0.0123251687861934	0.0142087300071182	0.0134378767175819	0.0105333497151753	0.100582526683089	1.72718251742064	1.63272886586955	0.0339807622211986	0.0112755113449933	0.033647864811173	0.000265431172270637	1.89587269004657	8.03841401574125	2.18906297968797	7.79621765896517
variance	99.0516178653117	77.2508027499876	19.1435201677809	0.000203611977003562	0.000138517584508573	0.000154608407631603	9.78418235876504e-05	0.000352049967057828	0.000826365089105205	0.000808905596834844	0.000437994610851781	0.000151909785608156	0.000201888008415182	0.00018057653067693	0.000110951456222184	0.0101168446739543	2.98315944848351	2.66580354944366	0.00115469220113364	0.000127137156091072	0.00113217880635097	7.04537072129648e-08	3.59433325686442	64.6160998884654	4.79199672904038	60.7810097859604
median	-12172.1636076404	-11674.380319857	-497.698697442587	0.387207153508411	0.184172252147478	0.275895715873416	0.152388206280641	0.122430728197922	0.35663007411712	0.346008291835012	0.171465436872258	0.225688446316617	0.314869765270773	0.281697955257914	0.176999021190769	2.20391328652795	2.76085148246335	2.69892109742765	1.53267278302364	0.0950319408307612	1.37547446947917	0.00828055263049121	62.6543921793503	-5556.78940865056	-797.240314492282	-5320.09954808172
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.387104885586377	0.183575761730906	0.275872537960843	0.152204447685127	0.12192621813709	0.356088470276054	0.34554124012251	0.171407304322012	0.225851221375013	0.31481990383536	0.281277079119703	0.176761421189765	2.20464123134866	2.7992658817527	2.71174347369	1.53115447498091	0.094627992850282	1.37528887854004	0.00827631220762507	62.7046059074054	NaN	NaN	NaN
HPD95.lower	-12191.9034826806	-11691.3317989755	-505.69607070987	0.360257343612889	0.15981564836442	0.251134363109411	0.132775184570373	0.0885377972477236	0.301354602311586	0.293365606449041	0.133096825332392	0.202381522571473	0.288058601896569	0.255006319962908	0.155609912539365	2.01079843660713	0.668402880700188	0.722584421573469	1.46690001549375	0.0731570064222691	1.31006062948074	0.0077679949272035	59.0849210758734	-5573.29383156161	-801.498961460187	-5334.02895076694
HPD95.upper	-12154.2638418767	-11657.1559210908	-488.910402489839	0.416736506556479	0.205869950033649	0.298894701740356	0.170686921204751	0.161770055301278	0.414609190560851	0.405053589460515	0.213049361898992	0.250576062687203	0.343596806959327	0.306303872940748	0.197407414062766	2.40068834649944	6.44198420965791	6.22635080827164	1.59962441934277	0.116202185210966	1.43946406986097	0.00882016210969895	66.4717241585372	-5542.96404992946	-793.209550043161	-5303.34200482265
ACT	18499.2503057793	10000	27260.8105764614	10728.6822624465	10776.3157070425	10368.7878406298	10000	10481.7712679677	10657.9477369766	11674.5412416601	10000	10000	10000	10000	10000	16646.3213265793	11027.998428294	11662.0166569456	10000	13630.1401140647	10054.7966663229	19436.2869797213	11899.3057420691	11474.8540481246	12511.5836747199	10000
ESS	973.552965785514	1801	660.655337062901	1678.67773128487	1671.25764404156	1736.94363090624	1801	1718.22104676511	1689.81875727504	1542.67303761214	1801	1801	1801	1801	1801	1081.92072270306	1633.11593822798	1544.32981274072	1801	1321.33638020462	1791.1849038501	926.61731218471	1513.53367922357	1569.51887357064	1439.46605547544	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
