trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-50657.3599121671	-50148.4649497918	-508.894962375292	0.348297047127242	0.318222585031568	0.286717113606929	0.0467632542342623	0.340949476102359	0.417801966505664	0.171190789534111	0.0700577678578655	0.767159394312267	0.0556688254394928	0.00767499026841241	0.169496789979828	3.6259168002961	3.07858819539584	3.08458219917249	0.379825395544693	1.1552368370785	1.46198455497464	0.11711829502111	56.7519070183014	-12739.2761914837	-21012.7159367236	-16396.4728215845
stderr.of.mean	0.248894108185277	0.219674721904939	0.152745495156468	0.000190447234782512	0.000233683337544183	0.000179301796826133	7.61494134209539e-05	0.000131795507685085	0.000153080645999098	9.40929181191035e-05	5.44530706018816e-05	0.000101305539643452	4.82672205966965e-05	1.90954285652817e-05	7.87066331824344e-05	0.0034001765749354	0.0385689344334411	0.038969761574098	0.00024025239179097	0.00044733265501773	0.00048921502268776	0.00010341044708179	0.0496085802423571	0.306337831993439	0.40827982741693	0.194081751344333
stdev	9.24924133931134	8.67391873636714	3.23477991595509	0.00782141075484962	0.00923088096588097	0.0072598039548802	0.00323074549822811	0.00538302424546179	0.00611144388921546	0.00379834616110286	0.00231024777222142	0.00378669872053092	0.00180407958497832	0.00057898751445783	0.00320531724418529	0.0923518389284564	1.63634105233971	1.6533467050699	0.00892140012143201	0.0168332483557678	0.0193241658754355	0.00236870891817659	2.10471348486292	9.67807554214794	11.7325968548825	5.8651080622939
variance	85.5484653528259	75.236866245101	10.4638011046664	6.11744661960774e-05	8.52091634062636e-05	5.27047534632942e-05	1.04377164743212e-05	2.89769500272294e-05	3.7349746411029e-05	1.44274335595648e-05	5.33724476905403e-06	1.43390872000705e-05	3.25470314893553e-06	3.35226541898056e-07	1.02740586358716e-05	0.00852886215346756	2.67761203957222	2.73355532716551	7.95913801266871e-05	0.00028335825020696	0.000373423386781347	5.6107819390493e-06	4.42981885336383	93.6651461995221	137.653828959198	34.3994925823849
median	-50657.1529669333	-50148.4263278915	-508.817567837401	0.348216773944382	0.318120897704938	0.286739321010914	0.0466718721615986	0.340924651981715	0.417754916345217	0.170995036314146	0.0700517850852509	0.767085073985384	0.0556430209930979	0.0076520684704928	0.169516869283975	3.62176704531262	2.71265788037762	2.76563684964364	0.379866736666757	1.15524133284612	1.46184896315716	0.117105416456617	56.5486343789503	-12739.0482678918	-21012.7483502861	-16396.4762854236
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.348209249262355	0.318088690417549	0.286625147414969	0.0466517409165016	0.340907013179603	0.417757288834463	0.171148744318101	0.0700197058165638	0.767150053635854	0.0556395389785945	0.00765324932422452	0.169466467368072	3.6247428925773	2.716372974247	2.71348182818354	0.379720708467337	1.15511418264127	1.4618569074715	0.117094358826866	56.7134902195434	NaN	NaN	NaN
HPD95.lower	-50675.474649643	-50165.1705135125	-515.09886457098	0.333936326878615	0.300032643620576	0.272699392980527	0.0407314746395087	0.331084052062451	0.404786961281246	0.16371349449657	0.0658174741219497	0.759089707964431	0.052100806176492	0.00655305027760734	0.162895909841937	3.45164534842686	0.745199767257053	0.691198301035249	0.362864803015734	1.12250614767289	1.42588101819941	0.113059105324416	53.1200217712013	-12757.0653499241	-21035.3659247614	-16407.814785709
HPD95.upper	-50639.6818566525	-50130.9494979818	-502.657777495862	0.364955253605062	0.336806901094492	0.300633229608584	0.0534724257980711	0.3522153657421	0.429047247032789	0.178553346008738	0.074704056986955	0.774173855939981	0.0591923642157897	0.00880011648014101	0.175641416617663	3.81953218221438	6.31484484966444	6.27802437335992	0.397893426551263	1.18828260014736	1.50107873768109	0.122342740289195	61.0446373554884	-12719.6480474278	-20989.2719577877	-16384.9991181112
ACT	13034.3500476864	11545.2101775229	40134.6718474721	10672.1402792482	11535.636517876	10979.735253067	10000	10789.9868148074	11293.4149646416	11045.7996898134	10000	12883.0073303122	12884.4406547933	19579.1031185584	10853.079923055	24399.6849005011	10000	10000	13053.9449042836	12711.5267054347	11536.4032208429	34306.6105336574	10000	18034.1477996571	21797.1603926917	19710.1413865026
ESS	1381.73364487758	1559.9542774079	448.739186617627	1687.57152068363	1561.24891522813	1640.29455946756	1801	1669.14013048508	1594.73463574899	1630.48403065004	1801	1397.96551676444	1397.810000646	919.858273943554	1659.43677994499	738.124286171833	1801	1801	1379.65956896984	1416.82430579326	1561.14515549017	524.971710111986	1801	998.66099579945	826.25441459056	913.742811217638
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
