trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-2062.96315433325	-1554.46091722295	-508.502237110294	0.185944989198998	0.172572486952568	0.23678424578777	0.404698278060664	0.178408303312911	0.554330136693638	0.114433125497514	0.152828434495939	0.217612395229283	0.109961582511595	0.482457453887773	0.189968568371349	4.50398823000353	3.06593390451443	3.12699168899237	0.567847380912814	1.21494617167787	1.21514857779462	0.000334197620293126	60.5311463769719	-436.422388471661	-555.680286897622	-562.358241853668
stderr.of.mean	0.310757180500949	0.16485917076533	0.284970684197309	0.000585907036983616	0.000573705476204067	0.000654532215644065	0.000781386930238049	0.000573614627452431	0.00074860058248816	0.000522990698761795	0.000504765514013699	0.000594067520518583	0.000471505638135494	0.000754102380969643	0.000611638538630139	0.0228354179560446	0.0392557566795628	0.0403727916890157	0.00345857884642741	0.00361999502120612	0.00356179625319512	1.06703871045236e-06	0.169596133017756	0.0704088479895257	0.0880552330473358	0.117365985614536
stdev	11.2048508355402	6.00017935535844	9.72170269444993	0.0248579265036613	0.0241805687896983	0.0270674174498745	0.0319957090171463	0.0238453043350664	0.0308750563511608	0.0199133723812365	0.0214153837672481	0.0252041464449524	0.0200042869585158	0.0319938495002298	0.0246964862648778	0.968824583766889	1.60503332420548	1.60941569168307	0.120294494198285	0.149688527702314	0.149110578233803	3.93596326955652e-05	6.46132707091779	2.75417823763875	3.43899652090013	4.16111711581817
variance	125.548682246706	36.0021522964696	94.5115032792751	0.000617916510061425	0.000584699906993334	0.00073264508740577	0.0010237253955099	0.000568598538831939	0.000953269104687353	0.000396542399593791	0.000458618661898512	0.000635248998018609	0.000400171496718647	0.00102360640584335	0.000609916433831298	0.938621074111086	2.57613197181011	2.5902188686357	0.0144707653344212	0.0224066553256865	0.022233964541219	1.5491806859298e-09	41.748747517375	7.5854977646829	11.8266970707632	17.3148956515549
median	-2062.77955689701	-1554.23772925662	-508.356434844739	0.185425432904921	0.172375837517859	0.236883620904392	0.403890547466311	0.17733340344891	0.554469372749798	0.112610570133145	0.151145724978582	0.217976853446273	0.108883662915252	0.481538476279132	0.189291493171373	4.39489933946023	2.70566461892765	2.80266791327242	0.560828257307063	1.21050904433791	1.21135615284492	0.000333031683267858	59.80931811942	-436.164165292597	-555.575861746328	-561.975222183583
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.18427928832514	0.170860082450712	0.235209446957887	0.403427899848039	0.176810409983659	0.553467694122411	0.112701451063536	0.151329869750858	0.21614269994921	0.108127573358336	0.481392327841894	0.188351546234661	4.40486559195974	2.71798155019941	2.77196382873446	0.555040542026723	1.20562988202422	1.20589714889425	0.000331881294979873	60.1978442666118	NaN	NaN	NaN
HPD95.lower	-2085.13923757063	-1566.59480716732	-526.698112474807	0.141481025783154	0.125939574583855	0.181512359558742	0.342249857413709	0.130503481817557	0.495575646065905	0.078223393902172	0.11056434987634	0.170341168187911	0.0720484571467071	0.419200701283082	0.142244806387126	2.91277760752648	0.703873880859921	0.771188461272394	0.350555086500632	0.92936935667654	0.930013528844409	0.00026181500306906	48.3242806455133	-441.822324835484	-562.487449924324	-570.493068453492
HPD95.upper	-2041.06620472037	-1543.51927503859	-489.723193030788	0.241034363536893	0.219304486362234	0.284810675797923	0.467348334453492	0.223009979809213	0.612950415175897	0.155180273467691	0.193433264319413	0.269984600144115	0.150178783040788	0.543375006148377	0.238687607967082	6.55759971001712	6.10844927897191	6.12919596533914	0.806158174291477	1.5168758544227	1.50216610822291	0.000413110640415193	72.8254451945156	-431.493515656579	-548.989091427763	-554.633169017446
ACT	13845.3059529237	13588.4564988585	15466.3584162591	10000	10132.5169070035	10525.4526866796	10735.4728930393	10416.1461953359	10581.7421490738	12415.684585901	10000	10000	10000	10000	11040.5756969598	10000	10767.4030395458	11326.9626971218	14879.0852477424	10527.1614586582	10270.5477911349	13229.1106089867	12401.1171835348	11763.6681178832	11801.0116683508	14319.8013369544
ESS	1300.80187907995	1325.38967921139	1164.46286289776	1801	1777.4458375245	1711.09030044782	1677.61589819461	1729.04639223137	1701.98817418514	1450.58453083222	1801	1801	1801	1801	1631.25551550354	1801	1672.64101973837	1590.01141626222	1210.42387351955	1710.81255576141	1753.55787892302	1361.39159557451	1452.28851025714	1530.98504816036	1526.14034339964	1257.69901245226
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
