trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-5080.11433042597	-4567.20693970642	-512.907390719553	0.409885325450111	0.385188100510286	0.145927579618881	0.058998994420721	0.317515163313311	0.383482095270066	0.153948012736814	0.145054728679811	0.0617450730226293	0.758244302137172	0.0999962484221124	0.0800143764180869	2.2065894701905	3.02145146451707	3.10485164072703	2.06574203581466	0.709739483795131	0.229593442465514	0.00214994306431644	88.6276724036359	-2728.1081111539	-1331.11775975075	-507.98106880177
stderr.of.mean	0.31261640410453	0.21432632662205	0.269454040074218	0.000467098896795334	0.000491310882420577	0.000309949940745213	0.000212528149028787	0.000600341396367386	0.00063684705614819	0.000452970639713214	0.00040773484147663	0.000317218230477824	0.00059475858247706	0.000423718568031475	0.000386470559721537	0.00465271098937579	0.037376162121595	0.0407718588753117	0.00132949466818578	0.00120340338722182	0.000777566110212918	3.6910723704367e-06	0.147339813660241	0.184662334035584	0.110555538491213	0.0681793810723892
stdev	10.6856124386074	8.28507488057091	7.35359155153819	0.0198173247862943	0.0202517242318766	0.0125186159221675	0.00816434247963916	0.0238020472332513	0.0249197363201418	0.0178744037929498	0.0172987216104924	0.0134584276362937	0.0252334657162514	0.0171463132954079	0.0144727380445469	0.190422369064905	1.51815698245483	1.70011922739041	0.0564056730209502	0.0510560738574191	0.0329893310701967	0.000122591236312698	5.63190355424655	7.21786730375194	4.69047353405334	2.46204390989769
variance	114.182313188122	68.6424657766671	54.0753087068538	0.000392726361685475	0.000410132334363978	0.000156715744606746	6.66564881248405e-05	0.000566537452493927	0.000620993258265393	0.000319494310953418	0.000299245769357317	0.000181129274441354	0.000636727792053235	0.000293996059624281	0.000209460146506076	0.0362606786402907	2.30480062337634	2.89040538734257	0.00318159994894635	0.00260672267773423	0.00108829596445905	1.50286112206758e-08	31.7183376443349	52.0976084145713	22.0005419736548	6.06166021426431
median	-5079.67894930796	-4567.19714264498	-512.593696708193	0.409207931251833	0.385035590438175	0.145378581042588	0.0585385198433178	0.317189507137195	0.384558802510916	0.153010460038698	0.144400815555211	0.0607902709142056	0.759080006899341	0.0987273048894549	0.0789212040619994	2.19847123848824	2.68999923873679	2.70898053961144	2.06584424751992	0.708813791409925	0.228067530862301	0.00214328692869919	88.4158673201771	-2727.95554418858	-1330.93251676193	-507.90075641223
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.409406071760544	0.38465522138211	0.145390569493596	0.0584384338765636	0.316618617725035	0.38266814591272	0.152908958250268	0.144025465384362	0.0602732150602662	0.757822427288066	0.0985365329118893	0.0787118858572917	2.19841501187052	2.6829910942207	2.73646588354647	2.06497018162561	0.707898542670806	0.227229127110147	0.00214645790599462	88.4501553674906	NaN	NaN	NaN
HPD95.lower	-5101.02317066994	-4584.05385946004	-526.416870055898	0.370791731370179	0.346404474380903	0.122546252214629	0.042943739247634	0.274313819816463	0.331804406707067	0.117688490184744	0.11426504056841	0.0369527276791905	0.703830749760992	0.0657266301314305	0.0526481833595397	1.83114089704141	0.682129459351211	0.672465289337891	1.95112745314147	0.613003048622929	0.167795348805023	0.00191243765427294	78.1240221313702	-2742.27899162473	-1340.15446209792	-513.058506211915
HPD95.upper	-5060.05070900162	-4551.95019273439	-498.253213982382	0.448270197779564	0.42474191971842	0.171589596737038	0.0742044326744653	0.36609733642514	0.428622924460114	0.187171871141696	0.181063190306932	0.0883467291381863	0.801266161471403	0.13129766629063	0.108658552095352	2.56963179493715	6.10250593525223	6.33759240412404	2.17182512964144	0.813306219181334	0.295107902008408	0.00238420304481715	99.9072791758548	-2714.67502934315	-1322.29381405969	-503.662003927085
ACT	15406.2542439232	12045.6582167499	24168.1141117982	10000	10594.0282982821	11034.2509263896	12197.2763082808	11450.9186085188	11755.8971249464	11559.7741225377	10000	10000	10000	10992.2311707287	12835.2342850751	10746.043545191	10910.092132435	10352.2472890674	10000	10000	10000	16317.6886472428	12319.7582479214	11781.7885741824	10000	13803.4260052975
ESS	1169.00576316945	1495.1445305792	745.196746286794	1801	1700.01433759814	1632.19054199023	1476.55915507734	1572.79958191316	1531.9970741988	1557.98891994667	1801	1801	1801	1638.42988018291	1403.1687774443	1675.96566347991	1650.76516141028	1739.71887427956	1801	1801	1801	1103.71023674625	1461.87933541948	1528.63038464853	1801	1304.74854525884
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
