trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-3623.54436828943	-3116.1619749325	-507.382393356927	0.115719895788992	0.332489903743107	0.224165291883561	0.327624908584336	0.163219809325489	0.0244435257263776	0.248360986907281	0.56397567804085	0.131173948996858	0.436949274593667	0.16497836594088	0.266898410468595	4.08943938044249	3.04748941784168	3.0691172371253	1.19393199749066	0.520399161576252	1.28659232663544	0.00109511816692031	128.4615291446	-1228.03571769243	-653.464348341489	-1234.66190889858
stderr.of.mean	0.317639439176943	0.196109484170365	0.258050489857452	0.000397454645653379	0.000578222850983706	0.000516156143120586	0.0005670600917772	0.000491009047346572	0.000198588825502306	0.000598830522837793	0.000701141728369186	0.000421254460346596	0.000651061596865063	0.000468629327263465	0.000529031893846468	0.0119881511851149	0.0368131473085882	0.0484695667401852	0.00199956811605108	0.00139477190160514	0.00197218251668616	2.15223021385817e-06	0.300788030435565	0.136832393852413	0.0854158888204621	0.128758501802942
stdev	10.6594006330202	7.56823038699223	7.77731387792339	0.016862569907087	0.0245319141522657	0.021898647157678	0.0240583184614511	0.020831746405386	0.00799548814461534	0.0251728399376643	0.0297469196515874	0.0177498796279061	0.0260523909065093	0.0198822554420032	0.0220774877978806	0.482275155618759	1.53996454014626	1.71595997483994	0.0783980728315072	0.058810512923212	0.0803292660697119	8.11099395684289e-05	11.4424016629539	5.25704162891975	3.40915166155804	4.89422962788767
variance	113.622821855231	57.2781111905925	60.4866111557398	0.000284346263871395	0.000601814811974135	0.000479550747336478	0.0005788026871926	0.000433961658298314	6.39278306706845e-05	0.000633671870527266	0.000884879228757994	0.000315058226805157	0.000678727071945568	0.000395304081461064	0.000487415467465569	0.232589325727098	2.37149078490787	2.9445186352527	0.0061462578236943	0.00345867643029128	0.00645279098729856	6.57882229679419e-09	130.92855581637	27.6364866881953	11.6223150515039	23.9534836504935
median	-3623.30797532997	-3115.98401817383	-507.035324277065	0.114546851929314	0.332637395281994	0.224100281253347	0.327139424625058	0.162928518035048	0.0234893501877626	0.247560815117028	0.56408645598035	0.130470309052441	0.436542220753393	0.164669067127165	0.266435698767054	4.05421646978005	2.71325981286124	2.6675588119063	1.19321901518516	0.519331518394741	1.2870476917592	0.00109536311543995	127.805833058654	-1227.7335770073	-653.155111744894	-1234.34513244358
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.114500108948354	0.331583424036832	0.223092023552446	0.326739956794426	0.161879069999364	0.023162907556427	0.247081392072286	0.56318761909617	0.129979617255229	0.436173360723552	0.163766521728974	0.265984130084554	4.06140864335974	2.70702855925015	2.69675596978127	1.19135347318877	0.517062414357188	1.28407885442327	0.00109211122243424	127.956157969836	NaN	NaN	NaN
HPD95.lower	-3644.43692328586	-3131.15007597595	-522.268358352871	0.0840597441143792	0.284089796439288	0.179738500812687	0.280397295057407	0.124342294303847	0.0101649525490463	0.199197570219126	0.505967324251888	0.0980236070269786	0.381098695358416	0.128340527393123	0.224764215715503	3.24354189792241	0.744023412019583	0.720949836778638	1.04732008738741	0.41125112030175	1.13763956245162	0.000935499395679844	106.092755626235	-1237.62427996069	-660.231986596466	-1243.72136683942
HPD95.upper	-3602.53753603204	-3102.23924262264	-493.0763310752	0.149481925112762	0.381880846429948	0.266191246465788	0.37365956988994	0.204772904716159	0.0400837022832654	0.298473529656039	0.622901373241359	0.165582307996205	0.482137607201735	0.204244554829895	0.310530607782804	5.06713796038908	6.16656607218947	6.02867498210307	1.35321296926641	0.64093420873016	1.44587881385813	0.00124999546909621	150.846363477096	-1217.14601966292	-647.03146529686	-1224.56839078708
ACT	15983.638230344	12085.9523475553	19816.2965792734	10000	10000	10000	10000	10000	11104.3212715667	10186.2844470236	10000	10138.4268331667	11241.4247388987	10000	10335.6257364119	11122.1055934588	10286.2441178594	14361.3854712022	11709.382776465	10124.3888328884	10849.7312796367	12673.6486542219	12438.2446119189	12194.5952073417	11299.4435290398	12458.2062637625
ESS	1126.7772543681	1490.15977244383	908.847923624504	1801	1801	1801	1801	1801	1621.89111423817	1768.06372271123	1801	1776.40972276707	1602.1100899853	1801	1742.51665639862	1619.29769940254	1750.88203173501	1254.05727992707	1538.08277889752	1778.87280874632	1659.94894581417	1421.05880408799	1447.95351449689	1476.8837910386	1593.8838008893	1445.63347392844
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
