trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-34015.2217852274	-33500.960410651	-514.261374576361	0.159648780423444	0.288945311296385	0.339996768725819	0.211409139554354	0.288812416392629	0.193980572202569	0.271701578531947	0.245505432872854	0.30674369990336	0.0983892776012259	0.261897644610545	0.332969377884868	1.55686434212488	3.06180818241004	3.07017352584249	0.466917940092591	0.74585190937437	1.78469166453349	0.0348149470791026	59.0870330039742	-7140.40513306128	-10117.7824068853	-16242.7728707045
stderr.of.mean	0.227241857103795	0.214834232770719	0.122649583896103	0.000198035327257963	0.000278148645420032	0.000302144227579002	0.000236446097564845	0.000227235356725931	0.00020128056664025	0.000210042382215539	0.000208373149279367	0.000173916294324469	9.87844864613001e-05	0.000148100891098732	0.000179451378678207	0.00149969968289664	0.0407446973585297	0.0390140457448649	0.000297738330244104	0.000365959381356569	0.000446570925881821	2.01856468149952e-05	0.033766178824177	0.1813546956267	0.319901978297143	0.226047068944589
stdev	8.82120777306876	8.55835547662757	2.89198430838171	0.0083177660975403	0.0118008457801429	0.0123950714669369	0.00978930509432355	0.00934484411875264	0.00801818324687579	0.00891134219286359	0.00884052264807974	0.0065347511634071	0.00388864116209835	0.00611803057178525	0.00718094801779962	0.0412081536029516	1.58412935634457	1.63442778180886	0.0120679245734246	0.0155263392157233	0.0187722946216016	0.000614019618788683	1.25230768040264	5.78564095114443	9.26945541127843	8.24938817760721
variance	77.8137065756486	73.2454484643212	8.36357323992604	6.91852328533908e-05	0.000139259961126715	0.000153637796670473	9.58304942297489e-05	8.73261116037858e-05	6.42912625804796e-05	7.94120196783108e-05	7.81548406912108e-05	4.27029727676504e-05	1.51215300875656e-05	3.74302980772989e-05	5.15660144343403e-05	0.00169811192336445	2.50946581763265	2.67135417394864	0.000145634803509866	0.000241067209441706	0.000352399045360211	3.77020092257399e-07	1.56827452639545	33.4736412155594	85.922803621679	68.0524053048456
median	-34015.1281608469	-33500.8255265767	-514.095256739717	0.159555530484941	0.288931789230061	0.339717792071118	0.211279287361476	0.288609286550556	0.193713710142046	0.271757120378689	0.245605043469089	0.306842888855291	0.098223239992334	0.261871486078968	0.33275431060665	1.55545308575414	2.72704302355567	2.69061648023777	0.466388594737192	0.745602674710357	1.78393708633981	0.0348179653734421	59.0363828808396	-7140.44648595485	-10117.538462189	-16242.4711622978
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.15943211133896	0.288703936118856	0.339770867266023	0.211182180229559	0.288661311965692	0.19381490248795	0.27155551190844	0.245346170274253	0.306674008077856	0.098312531423911	0.261826093777777	0.33289207020464	1.55631923974557	2.71539313832921	2.7101601877544	0.466762212712634	0.74569040246617	1.78459295830235	0.034809535044306	59.0738049782725	NaN	NaN	NaN
HPD95.lower	-34033.1596192503	-33518.7622361558	-519.930576649031	0.143279792931517	0.263231982059762	0.315832684917254	0.193481019186497	0.270479875589739	0.178032403745961	0.254087993302553	0.228196808663713	0.294500675960298	0.0909431489479343	0.250398648474496	0.318112691430588	1.48564146181157	0.782839766796181	0.856347074449373	0.444433981362038	0.716262945170639	1.74981667106819	0.0336922012800568	56.8512812186254	-7151.69272662305	-10134.9559166941	-16259.8378563815
HPD95.upper	-33999.1285297227	-33485.4813306342	-508.609163897317	0.176232646178881	0.310149290020567	0.36478067574667	0.231479344332009	0.30667668412921	0.209558543754154	0.289310707229863	0.263008535328138	0.32015556246748	0.106042572574517	0.274635059021835	0.346503836285592	1.6454899857944	6.24988596259161	6.33685327450421	0.490539950904501	0.776045105531127	1.8224578690342	0.036022685379914	61.7364168541858	-7129.419665556	-10099.8385202478	-16228.5539190465
ACT	11945.1863069069	11342.2365112321	32375.2152816188	10203.3857250609	10000	10695.5446192652	10501.0552691077	10643.3920885589	11342.9001512679	10000	10000	12749.5485780846	11615.9337413119	10547.8617436094	11240.9341506277	23840.4615431	11907.8479165461	10256.114890336	10956.6223759161	10000	10186.3486650023	19453.2969437588	13086.2169239781	17685.8942453678	21438.6672309011	13515.3299110893
ESS	1507.72030986125	1587.87025664338	556.289737175131	1765.10037798189	1801	1683.87872157157	1715.06572801138	1692.129712985	1587.77735498155	1801	1801	1412.59903358128	1550.45650234278	1707.45506888272	1602.18001090188	755.438394824723	1512.44793569918	1756.02557036196	1643.75474321248	1801	1768.05257627571	925.807077950258	1376.25717994938	1018.32566395205	840.070877822146	1332.56088593315
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
