trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-11973.199058378	-11467.8582110211	-505.340847356921	0.0169620364777351	0.249705461827786	0.187653485194135	0.545679016500347	0.351626625946127	0.322409856371211	0.135283779075813	0.19067973860685	0.472552138945482	0.0666291214294346	0.0427799353734217	0.41803880425166	1.44975232614018	3.06518555738627	3.11480623171604	0.577983084039169	0.990540583947711	1.42946672765141	0.00726402824982066	84.84899526202	-2510.5722490259	-4031.77254357812	-4925.51341841707
stderr.of.mean	0.325435745110408	0.241338325053554	0.215816279478552	0.000118903885780193	0.000376879826441789	0.000379278845917694	0.000468465460128205	0.000409610614881888	0.000384690204550788	0.000262471467824337	0.000310307059072685	0.000348840729093633	0.000150947079775586	0.000107254953546032	0.000340080067844615	0.00216825485501321	0.0425617488196041	0.0398807634090454	0.000667180740801427	0.000794270914105332	0.000838281792728471	9.45941611957255e-06	0.0987303399349344	0.13882401631234	0.216236303601106	0.205654913105096
stdev	9.60804225912599	8.56547027951714	5.31611591172861	0.0044962951009363	0.0159896543906241	0.0160914361512936	0.0198753031493227	0.016635131132327	0.0156690853105575	0.0109337745849875	0.0129021955830486	0.0148000564218102	0.006049510194342	0.00455044159586602	0.0144283731005572	0.0792060922241412	1.62680434589269	1.69199723361519	0.0266629610300436	0.0336980557674686	0.0355652789225408	0.000258559738940268	3.80058004717606	4.67010416643055	7.74897953690591	7.8565160402076
variance	92.3144760531509	73.3672811092914	28.2610883869341	2.02166696347037e-05	0.000255669047531604	0.000258934317411159	0.000395027675277476	0.000276727587789715	0.000245520234469527	0.000119547426675318	0.00016646665086324	0.000219041670088766	3.65965735914478e-05	2.07065187173877e-05	0.000208177950328882	0.00627360504541916	2.64649237981536	2.86285463856147	0.000710913490889622	0.00113555896250742	0.00126488906483813	6.68531386008595e-08	14.4444086949928	21.8098729253119	60.0466838633866	61.7248442900393
median	-11972.5166833885	-11467.3230822042	-505.07041724406	0.0165040197293256	0.249613195528658	0.187085820550124	0.545562521355396	0.351424895815544	0.322243336856968	0.13484740806762	0.190484323613495	0.472808217041042	0.0665503521619409	0.0426428491899997	0.417868026238736	1.44756667762583	2.73020011116463	2.7284936463956	0.577804392956816	0.990788566336249	1.42879101760785	0.00726220599157147	84.7442846388632	-2510.39998172354	-4031.7688601143	-4925.21473076887
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.0163756303518707	0.249193652198979	0.186963491996127	0.54531634554266	0.351232168434445	0.322028282293998	0.134845259269508	0.190241477084933	0.472320049308212	0.0663542381537711	0.0425380481046274	0.417790062758372	1.44758522897902	2.70805398139377	2.73739337701502	0.577366609699006	0.989966510572785	1.42902493892238	0.0072594313860989	84.7642962838175	NaN	NaN	NaN
HPD95.lower	-11993.2964263795	-11485.9332729894	-516.040472624676	0.00858630276067849	0.220405640104734	0.15909337476183	0.508606425900006	0.317780613979817	0.292168027399897	0.115214812097528	0.166324741852257	0.443573690303116	0.0549574452421864	0.0343293620211661	0.389863408255695	1.29225038539597	0.620870399997967	0.763847405059472	0.525113477281309	0.927858824816789	1.36298921122702	0.00676269833506601	77.8149140262932	-2519.77136136568	-4048.09026271127	-4940.28343614803
HPD95.upper	-11956.1167779921	-11453.4852068284	-495.365707148819	0.0253735879836768	0.283014155604161	0.221370546282712	0.585766526282707	0.382515304372088	0.353860042315755	0.15794552902158	0.214471868040631	0.500187666498921	0.0775686793335953	0.0522287253466371	0.446299271991405	1.59544940815987	6.03689630162363	6.61156728535779	0.629414780697467	1.05896672497901	1.5022844670293	0.00774594962163498	92.7001947846423	-2502.12763410394	-4017.87284203177	-4910.73437227223
ACT	20650.6187181571	14289.6810278853	29665.5148784615	12587.9454439561	10000	10000	10000	10913.4564314188	10849.4403575318	10372.8079921962	10411.8628713385	10000	11206.7936759626	10000	10000	13488.8787805483	12320.8494803479	10000	11270.4853204607	10000	10000	24092.3537235876	12147.1352671615	15905.5410002749	14016.5316049537	12333.6195158821
ESS	872.128832835633	1260.35003614529	607.102222017259	1430.73387791391	1801	1801	1801	1650.25627885873	1659.9934564825	1736.27044996394	1729.75770258917	1801	1607.06090615637	1801	1801	1335.17398243443	1461.74985975816	1801	1597.97910098018	1801	1801	747.540078758154	1482.65410764694	1132.3098032119	1284.91131098616	1460.23638695911
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
