trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-40346.9377952045	-39844.9331553035	-502.004639900907	0.105907116075244	0.116813719064814	0.0905214918451048	0.686757673014837	0.137645217487075	0.430403408407765	0.105533560136728	0.326417813968431	0.315685179015722	0.13537535782208	0.414084937505311	0.134854525656887	3.72420751151345	3.09084745133192	3.0461960045646	0.890252601057333	1.32013153944543	0.789093252835613	0.059107334162214	51.3292394515118	-11645.7265219669	-16013.227257072	-12185.9793762646
stderr.of.mean	0.25746725281561	0.226122063182429	0.112574504169903	0.000111855882241957	9.88306599396507e-05	0.000108575217257773	0.000175167466456032	0.000151459451079457	0.000168887180606348	0.000124737181324122	0.000151808798881896	0.000179066108813144	0.000153953044663399	0.000193710604772378	0.000159896937524101	0.00386194112994752	0.0429569115734624	0.0380395398710674	0.000387187761095929	0.000427475087563178	0.000376240380171921	3.71247258485364e-05	0.0164509656298585	0.171014834272586	0.219901490953384	0.16945682502394
stdev	9.33671737141654	8.86677771143919	2.61597835581938	0.0047456424385811	0.00382009721366423	0.00437142160147139	0.0071697149243652	0.0054388739763319	0.00679502964083986	0.00477901620177504	0.00599177099392751	0.00743297935212394	0.00619548061393313	0.00821844366505909	0.00650947254478508	0.09758913852109	1.68211208114358	1.61388074670714	0.0164269829527733	0.0171300420366038	0.0142583271330111	0.00101970681621295	0.697955253527216	6.24764023151013	7.49638665627322	6.31930267069323
variance	87.1742912737113	78.6197469840748	6.84334275811549	2.2521122154862e-05	1.45931427218452e-05	1.91093268178107e-05	5.1404812096665e-05	2.95813501304204e-05	4.61724278198922e-05	2.28389958568283e-05	3.59013196436711e-05	5.52491820491009e-05	3.83839800376212e-05	6.75428162757499e-05	4.23732328113108e-05	0.00952363995728849	2.82950105352919	2.604611064592	0.000269845768930704	0.000293438340175815	0.000203299892631962	1.03980199103114e-06	0.48714153592624	39.033008462384	56.1958129003512	39.9335862438306
median	-40346.5625457213	-39844.593793055	-501.848333509913	0.105863240792643	0.116786937089326	0.0904205874833654	0.686812078488893	0.137674199056864	0.430270962273885	0.105334869423859	0.32648027801848	0.315676644847718	0.135133811194939	0.414313188201147	0.135000392047949	3.72290862820455	2.65800834317699	2.64514132580532	0.890047151783971	1.32045412829343	0.788949799723915	0.059111010234089	51.279988001528	-11645.4852238956	-16012.8659910419	-12185.8410804807
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.105800558969889	0.116751243470285	0.0904160447899988	0.686720258981637	0.137537589118357	0.430349816249369	0.105425839027009	0.32636280740144	0.315597748324971	0.135233768064597	0.414003357363708	0.134696919231704	3.72293120022661	2.72406890988557	2.69242007155077	0.890101309214317	1.32002043430069	0.788964595530376	0.0590985392228401	51.3245121632724	NaN	NaN	NaN
HPD95.lower	-40365.7335974899	-39861.844626927	-507.362586769903	0.0973467665415316	0.109567963659566	0.0822505564816758	0.674032601515636	0.127483360808123	0.416402547699716	0.0966803544868363	0.314530065323046	0.301695260739832	0.123291017879494	0.398623744353769	0.12222007594844	3.51395216249934	0.762272816091569	0.817917257934528	0.857295160841994	1.28584763066347	0.760836709652597	0.0570535754762034	49.9707558748212	-11657.9419568527	-16027.4222104107	-12199.4058105542
HPD95.upper	-40329.5126097134	-39827.4717634192	-497.24873173057	0.115788997224577	0.124222372203344	0.0990927792806862	0.702350860335791	0.148184588736008	0.443247598534864	0.11504594192714	0.338812072315351	0.331229495536561	0.147555691187271	0.430328258288749	0.148102635060022	3.89786089644001	6.34236414646732	6.26810382756293	0.920140523293603	1.35178388587291	0.816526048111201	0.0610640939454856	52.715270774236	-11633.8493498011	-15997.7098498725	-12174.2262856059
ACT	13687.6201365686	11706.4875617838	33333.7492306095	10000	12047.7773212519	11104.2286825319	10744.2348389482	13958.7695124958	11119.4429597498	12262.7314527805	11554.6247772437	10446.5601899528	11114.7303434136	10000	10860.7811762394	28189.0669519653	11738.9326438561	10000	10000	11209.2649229263	12533.3171930413	23858.7802341115	10000	13486.7688144554	15489.0492627752	12943.5136920154
ESS	1315.78753795801	1538.46317308654	540.293258805161	1801	1494.88154700793	1621.90463785491	1676.24779893242	1290.22833881436	1619.68545233719	1468.67768158752	1558.68324131735	1724.01246654583	1620.37219469499	1801	1658.26009269031	638.900181786413	1534.21103488707	1801	1801	1606.70660599378	1436.96993562083	754.858371772529	1801	1335.38286655411	1162.75697071243	1391.43052099601
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
