trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-19012.5898163681	-18497.2535328339	-515.336283534282	0.28744360913525	0.336766971280351	0.17134267236478	0.204446747219623	0.122294346912175	0.338537974882891	0.364476755004364	0.174690923200571	0.707417829407944	0.0772204028228772	0.0514513158341021	0.163910451935075	5.01893956320609	3.10845329615104	3.0924846916499	0.799054087362698	2.18999431122337	0.00999471611565933	0.0176012546872063	73.7308155633124	-6033.33800836733	-12129.3164511956	-334.599073270965
stderr.of.mean	0.295977990054703	0.240791490043972	0.181393561106474	0.000294676251262753	0.000301515136821437	0.000218465060222927	0.000224835459356528	0.000121733236733106	0.000211646990034042	0.000219920841981713	0.000139809011751797	0.000746157392702103	0.000445022377368982	0.000319261208938944	0.000613672758228239	0.00501831835510429	0.0374527401734321	0.0420791828275679	0.000525217548914775	0.00051739205332007	7.7207405976514e-05	2.07184623280148e-05	0.0808997942069221	0.245449374805773	0.245729791930527	0.0424887189618354
stdev	9.77766979706468	9.06263953552706	4.01429677498337	0.0125020526020219	0.012604718662278	0.00926868610180444	0.00947097123650721	0.00516470303436375	0.00881011596177782	0.00922688916137231	0.0059315931014716	0.0299089419183226	0.0170984803981523	0.0132234088754242	0.0241746412983918	0.185428683497901	1.58898494782532	1.67791008775811	0.0217973004061985	0.0217599764627776	0.00248073377964486	0.000452645312477957	3.1190140130849	8.6659993076579	9.48778427940363	1.63028451740464
variance	95.6028266604309	82.1314353508981	16.1145785976419	0.000156301319263722	0.000158878932555178	8.59085420537827e-05	8.96992961627468e-05	2.66741574331661e-05	7.76181432599722e-05	8.51354835962499e-05	3.51837967214255e-05	0.000894544806673597	0.000292358031925999	0.000174858542286647	0.000584413281905912	0.0343837966637646	2.52487316441542	2.81538226260044	0.000475122304998063	0.000473496575660637	6.15404008547109e-06	2.04887778908267e-07	9.72824841381995	75.0995440003271	90.0180505324987	2.65782760768927
median	-19012.2298171641	-18497.0206894754	-515.288115606251	0.287130322875817	0.336803185640614	0.171272256681122	0.204222515179179	0.122231907366696	0.338453709721422	0.364380144971039	0.174770489692399	0.708830524643296	0.0756939190836909	0.0502242744330625	0.162940285957264	5.01645395341979	2.77017827784023	2.73956473268091	0.798550453227181	2.19059242267817	0.00975901764750619	0.0175990657320067	73.6200873707783	-6033.16330366941	-12129.0140282369	-334.317537782799
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.287172366237063	0.336530939724433	0.171091211347439	0.204227589260102	0.122185458791429	0.338423518526632	0.364359874505085	0.174589986945612	0.706781148324622	0.0753273281286375	0.0497548250950875	0.162134217436474	5.01552246397238	2.76237574266788	2.72517337836166	0.798757403818382	2.18988616171254	0.00969307478599223	0.0175954417691821	73.665272754279	NaN	NaN	NaN
HPD95.lower	-19032.4833085837	-18513.8084274998	-522.923522216673	0.264066676723836	0.311802809235871	0.15458323690286	0.184519892398819	0.111809860727048	0.320804885843518	0.346065557004199	0.163701611118529	0.650110591117658	0.0425680841223862	0.027828325482361	0.12238102256663	4.63181688032039	0.753389659746972	0.565551821764702	0.757344480577398	2.14798980066445	0.00541010780396295	0.0167881569894852	68.0098809149933	-6049.71347059979	-12148.3187460295	-338.007054710715
HPD95.upper	-18994.3226099875	-18478.5100166057	-507.321163484639	0.312320560172681	0.360302727042185	0.190272840232141	0.222145030902142	0.13164007251836	0.355659836326499	0.38122619230512	0.186559731734393	0.764471062531441	0.109229677275456	0.0772299084807758	0.215078278169575	5.33699665081977	6.31115271835834	6.05384836314602	0.841038229490925	2.23212883252538	0.0149845078192096	0.0185344276564047	80.0241134216409	-6016.37718248025	-12110.9952260548	-332.03477546845
ACT	16493.790394508	12707.0642759831	36753.3687467784	10000	10299.6934068182	10000	10144.0865893015	10000	10388.0328529608	10225.7352141939	10000	11202.9181953637	12193.2938552457	10492.4721511407	11599.1451480174	13183.6285725379	10000	11320.6039123868	10450.7006756623	10176.4203240179	17435.3220112982	37711.2872163241	12109.6768172343	14439.7253059812	12074.2007816058	12226.2377661043
ESS	1091.92608668028	1417.32186198504	490.023108468898	1801	1748.59573859526	1801	1775.4185989495	1801	1733.72574528071	1761.24255349397	1801	1607.61684464084	1477.04141422393	1716.46869684967	1552.70063182875	1366.08824352923	1801	1590.90452588786	1723.32942631702	1769.77752751561	1032.96056065551	477.575848755541	1487.24035098678	1247.25364356758	1491.61011364305	1473.06148829613
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
