trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-5629.31759693262	-5129.55917726954	-499.758419663079	0.270241281611363	0.223263315071395	0.385880729979056	0.120614673338183	0.274674727475779	0.314781607636458	0.0787163545910125	0.331827310296748	0.329654143254619	0.135718676478868	0.427299504185459	0.107327676081053	2.17325795302786	3.07808825471985	3.1146622344129	0.779311390413457	0.732614309865223	1.48702340158042	0.00229920702013228	112.896833518137	-1463.68392652333	-1469.51331413274	-2196.36193661348
stderr.of.mean	0.306611622995987	0.207544739800453	0.223719830263184	0.000676767760632195	0.000547233286797718	0.000572457237300601	0.000376348152179241	0.000560775596430643	0.000544662351736068	0.000318123679605119	0.000568876870817074	0.000456440001197604	0.000351839958423332	0.000522826349073651	0.000337462567467311	0.00448365752639753	0.0395543012323199	0.0379758958614494	0.00118288579362221	0.0011503830903371	0.00136946367513829	3.86307689852773e-06	0.190965052943649	0.117466183206909	0.125837371267334	0.170966208085561
stdev	10.4939444141263	8.19281873915367	6.54173910915481	0.0215921987850214	0.0211032575188007	0.0242872999180333	0.0159670973655193	0.0232463405505541	0.0231080629761152	0.0126916976275765	0.023467673351761	0.0192777040352149	0.0149273029260152	0.0207195794471883	0.0126610615327894	0.178293425007526	1.67814661861482	1.61118056047687	0.0501855862176788	0.0488066135164954	0.0581014141104665	0.000123077788913031	7.08197495590231	4.36094865184652	4.78800301463248	6.49823609526741
variance	110.122869366773	67.1222788926276	42.7943505722456	0.000466223048371879	0.000445347477904819	0.000589872937308501	0.000254948198279972	0.000540392348992335	0.000533982574508107	0.00016107918866983	0.000550731692544954	0.000371629872869341	0.000222824372645021	0.000429300972468348	0.00016030247913708	0.0317885454009143	2.81617607356837	2.59590279845855	0.00251859306401207	0.00238208552294855	0.00337577432163592	1.51481421237206e-08	50.1543692760276	19.017873144042	22.9249728681297	42.2270723498362
median	-5629.07965352145	-5129.08395633994	-499.746097971073	0.269272083762098	0.222566392141808	0.386201972991166	0.119462916536861	0.27385224785073	0.314265773647179	0.0779648239225738	0.331614564170988	0.329328972819673	0.135193120604382	0.4269603373068	0.107038655443234	2.1704362885092	2.70975613385858	2.7745946359374	0.780314823136852	0.731852510879273	1.48732474902382	0.0022942627750221	112.572805353913	-1463.57364093172	-1469.35022537786	-2196.15593472477
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.269380747009178	0.222263137971913	0.385112341021061	0.119559965426636	0.273696186900944	0.313931859301286	0.077685129157654	0.330992670073508	0.329090679365948	0.134894851661021	0.426796104583141	0.106582870404699	2.16597037470244	2.72435009847852	2.76232811136194	0.777691608603983	0.730985640397709	1.48588566992068	0.00229591795501182	112.675777572002	NaN	NaN	NaN
HPD95.lower	-5648.8678133194	-5145.61827320189	-511.900683458174	0.231057113299359	0.185157619903853	0.341620410304691	0.0873444509934401	0.2309718304266	0.267422957541887	0.054328691483066	0.284894911688595	0.29095509053838	0.106456674829452	0.38922364191529	0.0824579146098039	1.81987507501057	0.695427565746398	0.694042197315751	0.682361104623034	0.641981894484844	1.36687223898107	0.00207277487073819	99.4763807612712	-1472.65386425815	-1479.28186465288	-2210.08827291411
HPD95.upper	-5608.47343929513	-5114.21259611	-486.361981839123	0.31470423917168	0.266205223060678	0.436721611639596	0.150398281242363	0.320071062926738	0.356247150145972	0.103515313299097	0.374881207008973	0.365929805614068	0.164693934614687	0.469708201753252	0.13219428370106	2.51532221075473	6.07219056455105	6.23919505062498	0.874571534898877	0.834228889477384	1.59707619914569	0.00253876764173854	126.270594557466	-1455.88581375177	-1460.64701052162	-2185.01513555566
ACT	15366.3980957001	11551.2541562365	21052.0742585913	17683.081772179	12103.7065818782	10000	10000	10474.6951274238	10000	11309.0189506468	10577.1546756262	10090.8825173129	10000	11461.0770533683	12787.4322238292	11383.2580385265	10000	10000	10000	10000	10000	17732.8976140703	13087.9429429802	13059.7883901728	12433.1970119054	12459.5385345258
ESS	1172.0378378743	1559.1380603704	855.497647347038	1018.48762744146	1487.97394237603	1801	1801	1719.38178447295	1801	1592.53424886779	1702.72635243785	1784.77947484775	1801	1571.40554209144	1408.41411197775	1582.14809319488	1801	1801	1801	1801	1801	1015.62645834654	1376.0756811413	1379.04225259516	1448.54135125137	1445.47889555409
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
