trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-8677.44121772244	-8175.46523865739	-501.975979065046	0.665376477686108	0.058918664861262	0.131293357037097	0.144411500415538	0.0416952774622096	0.527288369563014	0.311930233220854	0.119086119753917	0.203774240585195	0.292042121836712	0.318227002903139	0.185956634674954	2.79407230261184	3.11124517914167	3.10534740257725	0.247262296188557	2.47926248312976	0.269890755425441	0.0056433343969492	81.5016688317578	-1091.44897531292	-5787.15436529321	-1296.86189805126
stderr.of.mean	0.339229570398315	0.218901098694986	0.231829704342668	0.000601428089894254	0.000277587088480769	0.00040754554817376	0.00045500214372856	0.000103138524036189	0.000322909841269674	0.000324965598852455	0.000184798065288079	0.00047884194198475	0.000583773503029047	0.000613089558616618	0.000481744813122355	0.00456556714499224	0.0427162982026068	0.0397819229423674	0.000528000650117663	0.000715037378782966	0.000536512466215204	8.28823170508993e-06	0.146505387391374	0.0852150689099731	0.21726618361911	0.100190699909213
stdev	10.3678847072339	8.79780089291386	5.62440110382322	0.0251556262028246	0.011777020940633	0.0162156212663664	0.0186591428163273	0.00437579630957629	0.0136999021942366	0.0131833329140489	0.00720405971890726	0.0203155399225222	0.0247674083380001	0.0248887752249121	0.0192742902193445	0.166832984327297	1.68470707980997	1.68780378840771	0.0224011669531753	0.0303364620788035	0.022762292670413	0.000226804402993707	4.93187422119222	3.37150299199305	8.47069368374073	3.77410229427316
variance	107.493033302494	77.401300551356	31.6338877766878	0.000632805529656238	0.000138698222236108	0.000262946373054233	0.000348163610640098	1.91475933429015e-05	0.000187687320131648	0.000173800266722646	5.18984764335822e-05	0.000412721162343593	0.000613424515781236	0.0006194511321962	0.00037149826345952	0.027833244659552	2.83823794476183	2.84868162816342	0.000501812280864034	0.000920300931458682	0.000518121967613539	5.14402372173316e-08	24.3233833336604	11.3670324250181	71.7526514837651	14.2438481276379
median	-8677.07575876704	-8175.29239225877	-501.895142257346	0.665897500357506	0.0584160993327306	0.130147014329173	0.143900563404683	0.0415332390096258	0.527033176426329	0.311899132398815	0.119149900255384	0.203352748565802	0.291654353407627	0.318226611227821	0.18580453299393	2.78861149205995	2.68986553970859	2.74255604657118	0.246294635302602	2.47906321112466	0.268700529539374	0.00563861149752902	81.2035077631599	-1091.2865615813	-5786.83689330178	-1296.71337187959
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.664898698138761	0.057728713750809	0.130294384538235	0.143196208012559	0.0414658651992744	0.527110535934098	0.311651289445692	0.118868646298698	0.202758718835317	0.29099139598452	0.317248953342446	0.184955585099038	2.7891170998757	2.73982491068517	2.74020592125357	0.246251554419915	2.47907677128122	0.268935712763427	0.00563878104003023	81.3548224965532	NaN	NaN	NaN
HPD95.lower	-8697.70232491217	-8192.05662889657	-513.355949063561	0.619874585798536	0.0361381243851964	0.0999075666064213	0.107968962403738	0.0331777346651482	0.502334886606939	0.286803534236731	0.105511044235588	0.166128982711248	0.245094758743887	0.267961999285875	0.149068363066212	2.46941968843514	0.747489632840901	0.659773081147342	0.206549586481956	2.42044536864751	0.225996899857582	0.00523221854928317	72.298757064653	-1098.00236666282	-5804.65463805634	-1304.20412883521
HPD95.upper	-8657.5138862176	-8158.3372126569	-491.879178765713	0.716747183511928	0.0818977321525665	0.161453629301588	0.180842526264081	0.0505939713780171	0.554105211377526	0.338141484455379	0.134051086725694	0.24462640961215	0.33824230507351	0.363123867296842	0.223766700129819	3.13020514391612	6.38065664720689	6.31813590980655	0.292895300237514	2.53919390528713	0.316156912798018	0.00611684194744066	91.1144216570356	-1085.28314729135	-5771.12396431428	-1289.47966294327
ACT	19269.899851493	11143.4583892556	30581.4423104352	10288.9136345795	10000	11369.9222072742	10703.2551660286	10000	10000	10936.9621637445	11844.387375775	10000	10000	10922.2763250458	11244.7467216704	13480.251734387	11572.0629772799	10000	10000	10000	10000	24037.7146685539	15883.8426826251	11498.9469738837	11841.8263573707	12685.2741536273
ESS	934.618246010482	1616.19484462427	588.919247731312	1750.42775550871	1801	1584.00380158077	1682.66566765244	1801	1801	1646.70954606593	1520.55141634723	1801	1801	1648.92367341975	1601.63678611737	1336.02846258857	1556.33442674483	1801	1801	1801	1801	749.239278705668	1133.85660887341	1566.23037230314	1520.88026428373	1419.75646579543
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
