trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-5095.88520610073	-4591.44100773981	-504.444198360921	0.0640295557639957	0.477798716895791	0.165081404169807	0.293090323170406	0.0911690614868692	0.330114356819416	0.35030593872348	0.228410642970236	0.367023728269079	0.338182677342944	0.0982505036709076	0.196543090717068	2.88504710842417	3.04577754439132	3.0342168462505	0.886967589332555	1.69585543958119	0.416638721511637	0.00201777265187831	71.5627067403712	-1380.31058323689	-2320.21401485996	-890.916409642957
stderr.of.mean	0.308959797860844	0.221590259587057	0.211463034420949	0.000305192550905171	0.000598516787825618	0.000463681732843529	0.000539076442714571	0.000265692861443356	0.000503334033363799	0.000532974439838354	0.000424379433310629	0.000687210257748228	0.000643100140689044	0.000381892307174723	0.00055032917870227	0.00629274811065759	0.0375669728787672	0.0417428137264465	0.00137387223952958	0.00157235414605026	0.00110130973244729	3.07066786546882e-06	0.104720472085415	0.199482849204297	0.186172889108952	0.0810236147194803
stdev	10.5721399618097	8.05434187091686	6.56393825067904	0.012071440507372	0.0253929128408688	0.0196723468205026	0.0228710729637963	0.0112723917028002	0.0206642112882035	0.0210764645035232	0.0173265339466635	0.0285126002738014	0.0272844240172345	0.0162023159048154	0.0222355843343148	0.252294933635823	1.59383143031195	1.64481108883167	0.0582884536281851	0.0636843131511646	0.0435624826589287	0.000108623607616908	3.91428644140881	5.58372136438172	6.507127895807	3.4375403137787
variance	111.770143372094	64.8724229736045	43.0852853587275	0.000145719675923022	0.000644800022543958	0.000387001229426139	0.000523085978515293	0.00012706681470136	0.000427009628163515	0.000444217355968274	0.000300208778604883	0.000812968374373582	0.000744439793952243	0.000262515040679434	0.000494421210688424	0.0636527335383043	2.54029862825023	2.70540351794363	0.00339754382636509	0.0040556917415356	0.00189768989540946	1.17990881317121e-08	15.3216383453968	31.1779442750529	42.3427134523897	11.8166834088538
median	-5095.09758561026	-4591.11596252381	-504.159660217205	0.0634139395777898	0.477997699034135	0.164324718141715	0.292124874695607	0.0907441138631886	0.330238697488957	0.350438224457074	0.228333232980853	0.366792821024588	0.338167017026518	0.0977295167077835	0.196255667190639	2.87546440150205	2.69375708074089	2.67173504102746	0.887457635877075	1.69750597851478	0.415036365108621	0.00201889918548746	71.3831781995202	-1379.89114077534	-2319.82741742239	-890.976184198374
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.0628792018923767	0.477121194076924	0.163899810405651	0.292196645685951	0.0904694527385111	0.3294652706051	0.349668723322796	0.227753661664077	0.365910134331545	0.337072403136076	0.0969108261622354	0.195282772854542	2.87407404295512	2.68901960566997	2.68155914920513	0.885045483013462	1.69465619120577	0.414347235066142	0.0020148407712165	71.4567804036595	NaN	NaN	NaN
HPD95.lower	-5116.3122351773	-4608.78175964803	-517.701405739031	0.041590971697949	0.425464879504795	0.128562683000365	0.250754945690311	0.0684041444151484	0.287480137704631	0.309253082280052	0.196143021358487	0.310673909666543	0.290512774737768	0.0692029065127635	0.148164563304727	2.40762700454634	0.588242386549712	0.773664368477472	0.770470066985259	1.57803233945471	0.331548073581244	0.00180395042034552	64.4055242127916	-1392.61971040669	-2332.24008869065	-897.779980791629
HPD95.upper	-5074.97080951382	-4577.05691933203	-492.305947319138	0.0881457488581777	0.526385715367966	0.203629211482814	0.339880999570091	0.112036499027321	0.366800822945213	0.39162605754512	0.262718764565531	0.421415921911089	0.394835120618262	0.132155268560427	0.234582078647208	3.37164803658665	6.06280200154594	6.20795855878698	0.996710098196619	1.820144261254	0.497921313372078	0.00222773356182253	79.2592728793368	-1370.9532429281	-2306.79154785521	-884.16017752322
ACT	15372.712589835	13624.2807542251	18681.5246446684	11505.4082314282	10000	10000	10000	10000	10679.4108992352	11510.3786841288	10798.3559842186	10456.2988360694	10000	10000	11026.06014536	11197.8851260761	10000	11593.2115383317	10000	10972.5652716866	11504.4558105454	14384.3292161633	12883.3957279279	22973.9684209588	14734.2000566205	10000
ESS	1171.55641171024	1321.90464398752	964.05407709268	1565.35080179109	1801	1801	1801	1801	1686.42260981734	1564.67484643518	1667.84647832697	1722.40677914386	1801	1801	1633.40302542962	1608.33941384706	1801	1553.49533133695	1801	1641.36640375908	1565.48039269196	1252.05699406286	1397.9233720935	783.930737171631	1222.32628380172	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
