trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-4353.55353553387	-3851.89436928779	-501.65916624608	0.106462806760339	0.274906361780622	0.0877191383310806	0.530911693127959	0.0970502473107122	0.462835144874044	0.297112740593706	0.143001867221537	0.0472565831973572	0.510600991373267	0.16449888577178	0.277643539657599	2.14341904699747	3.11217601423365	3.02460395656987	1.70631298166273	0.462951732028063	0.834098681459995	0.00156082328530302	136.268743521199	-1833.20796194653	-852.063443912659	-1166.62296342861
stderr.of.mean	0.354377085574143	0.1933134098908	0.261990728089171	0.000372547180536465	0.000460066793567278	0.000305571577479924	0.000523027503978436	0.000400245399049363	0.0007039492014722	0.000650372540719275	0.00045847114671997	0.000250562357478775	0.000623233717087591	0.00047328584515152	0.000516241122271956	0.00527356239170042	0.039561760031132	0.0417179248264213	0.00174314828967908	0.00127170806245155	0.00151426504993348	2.98334382510063e-06	0.295635567616676	0.205896906753584	0.105922599532323	0.138509133058718
stdev	10.7709193716119	7.70387915421363	7.4531546752344	0.0144146987071721	0.0195189779596217	0.012378283959004	0.0221901742642032	0.0162160750595441	0.0291868914000428	0.0262405620389283	0.0194512804077023	0.0106304588844965	0.026441563176515	0.0200798147340372	0.0219022525171732	0.213257857308085	1.67846306859917	1.62140615265295	0.0663838323248199	0.0476147807527694	0.0602181671035531	0.000101868234016788	11.2229569436083	6.64679399785268	3.94076204937589	5.46074912410046
variance	116.012704109764	59.3497540227273	55.5495146129685	0.000207783538818548	0.0003809905005882	0.000153221913769736	0.000492403833875704	0.000262961090336768	0.000851874629597894	0.000688567096118844	0.000378352309499063	0.000113006656094971	0.000699156263217632	0.000403198959753258	0.000479708665326019	0.0454789137036354	2.81723827265133	2.62895791186085	0.00440681319412981	0.0022671673461343	0.00362622764931145	1.03771371016992e-08	125.954762558086	44.1798704498904	15.5296055298013	29.8197809963639
median	-4352.94458737736	-3851.62078548505	-501.46886132869	0.105984895149939	0.273852020990636	0.0871272301419246	0.531096044673472	0.0962000701594752	0.462925347779723	0.296848706392588	0.141673965667627	0.0462352023301214	0.510415598004795	0.163561515181681	0.278145350805727	2.13554750017228	2.76178282958403	2.65717317962633	1.70611673276365	0.462010945635851	0.8329154426294	0.00156091060546933	135.501735587877	-1832.89755961364	-851.849838193255	-1166.4288997858
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.105488917468805	0.274213745830243	0.0868489917795654	0.530447119949526	0.0956905161373078	0.461912576054588	0.295947335651234	0.141675850816703	0.0460786877932441	0.509915516792053	0.163276196522914	0.276772360680642	2.13292881981837	2.74850665792472	2.67146471477403	1.70501935387513	0.46050059861231	0.831924450258567	0.00155748980533172	135.812288490346	NaN	NaN	NaN
HPD95.lower	-4376.26917587464	-3867.12581803859	-515.811166565627	0.0781746705014277	0.240332526578387	0.0632564983839241	0.488375369025749	0.066827521669044	0.401079625325082	0.247298203814716	0.103572737478167	0.0274042501450975	0.459673480563291	0.127205245772943	0.237673111784345	1.7379899914094	0.694163475180188	0.689290140840578	1.58525360283808	0.372747855128171	0.712348722863457	0.00136735645429277	115.393931669095	-1845.6450516583	-859.499617346119	-1177.16848166087
HPD95.upper	-4334.49554557641	-3837.27657471164	-486.841924135591	0.133741897646914	0.314743400224572	0.112153898384398	0.573504639934977	0.129377592755389	0.516152565023882	0.346593177897235	0.177751754518997	0.0676733495318914	0.5623223077435	0.20328605119071	0.322698951208505	2.55216755928966	6.1278924534269	6.09245225563875	1.84332560984238	0.551276320737561	0.947842147216856	0.00175783035283249	157.289425565138	-1819.33249789839	-844.508393140624	-1155.86465517996
ACT	19484.8957077811	11333.8486982749	22241.4934885406	12023.3030691635	10000	10969.2617801765	10000	10965.629693011	10470.7870684513	11057.3357977622	10000	10000	10000	10000	10000	11007.0379900533	10000	11916.0998061897	12411.2749931253	12839.9591652721	11382.066102512	15438.3695427154	12490.2503217168	17272.1967833371	13004.3667195336	11580.4315394601
ESS	924.305691449397	1589.04538779852	809.747781068715	1497.92448018637	1801	1641.86071596426	1801	1642.40454075143	1720.02351707299	1628.78294820755	1801	1801	1801	1801	1801	1636.22584170919	1801	1511.40056670597	1451.09990794466	1402.65243589802	1582.31377658448	1166.5739669056	1441.92466412671	1042.71623499419	1384.91941887086	1555.20974659979
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
