trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-6075.67393919032	-5561.10367114661	-514.570268043703	0.195369557697161	0.313830415450972	0.388843155231613	0.101956871620256	0.287345316800021	0.151761051787994	0.461050881903273	0.0998427495087131	0.132675872074718	0.188115677639013	0.265077831761377	0.414130618524892	2.41963452059121	3.07863441571328	3.0999110181176	0.0772174128163231	1.11591685801171	1.80247152637586	0.00249464291000527	100.856625069069	-461.80573765928	-2011.59303293653	-3087.7049005508
stderr.of.mean	0.304104210382836	0.221611232968617	0.291846117378052	0.000612259965658513	0.00079891281938439	0.000769688782054557	0.000484922333171855	0.00045755698719416	0.000375845329467283	0.000599384744055701	0.000323305087206085	0.000283565999244724	0.000328865980495846	0.00043569030257944	0.000443544991346158	0.00463324432284136	0.0385939867645552	0.0400974377575397	0.000394380370395032	0.00122535402899466	0.00125640519358745	4.10820073724568e-06	0.159053420107876	0.051668263091181	0.276160875710823	0.242107234058937
stdev	10.3776527310696	8.32477980208226	7.24753282972438	0.0259759864053299	0.0314307904090281	0.0313359291066322	0.0197200144267208	0.0194124959097003	0.0159457644078498	0.0222186041295156	0.0125373248318941	0.0120306846022055	0.0133713746238173	0.0169112262203446	0.0186659626124563	0.178255470669033	1.6374039325686	1.67120748161061	0.0163419241806266	0.0519873605726403	0.0533047497121776	0.000126179732066527	5.67390375058531	2.18384660379816	8.28398865152251	8.67536198374444
variance	107.695676206677	69.3019587531567	52.5267321179327	0.000674751869729882	0.000987894585736251	0.000981940452975877	0.000388878968990075	0.000376844997444133	0.000254267402550649	0.000493666369464128	0.000157184513940428	0.000144737371997744	0.000178793659330466	0.000285989572275672	0.000348418160249617	0.0317750128234385	2.68109163839113	2.79293444659126	0.000267058485925349	0.00270268565930971	0.00284139634187789	1.59213247843805e-08	32.1931837709061	4.76918598892078	68.6244679785537	75.2619055489982
median	-6075.23866612573	-5560.84214908931	-514.099485334686	0.194166221460611	0.313055296992716	0.388893946540462	0.100869489955957	0.287449222811171	0.15107584625231	0.461291967456604	0.0996905475628948	0.132687084326255	0.188022013761088	0.264461084923424	0.414397422690417	2.40651599914797	2.72628223131675	2.74152041331716	0.0760490332988138	1.1162352602301	1.80138379734585	0.00249109977994121	100.491905075299	-461.563510115046	-2011.1509920691	-3087.4161622982
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.193637470413482	0.312253423057248	0.387572976399538	0.100049042009925	0.286689065250011	0.150922876903454	0.460514103863646	0.0990570290493848	0.132128209660359	0.187638889177521	0.264539171417565	0.413708560388439	2.41312060726185	2.72640072132337	2.73171737995711	0.0754682176911003	1.11470640597234	1.80168187257523	0.00249144845364146	100.698187853037	NaN	NaN	NaN
HPD95.lower	-6097.54316189348	-5577.03293782816	-527.648604177615	0.147246349500787	0.259558120388508	0.328864163881524	0.0657050805278856	0.249499722539952	0.119302748200759	0.416501847157926	0.0770673010563648	0.110031419381976	0.161824455904838	0.23028620158944	0.374360333201004	2.07149232784535	0.670039220030738	0.532686194852107	0.0452771986267113	1.01311436423875	1.69497152377231	0.00224885328846355	89.5930979386317	-466.155544384561	-2028.109798367	-3105.02405115397
HPD95.upper	-6056.40350609242	-5544.69555647763	-499.654986045674	0.247012235932072	0.38352402261892	0.450028801540604	0.143198534271031	0.324837533255899	0.180588035945394	0.502136869823454	0.125845150901607	0.15624024661066	0.213207123148495	0.29678629674374	0.448031435090034	2.77132629932246	6.08551998896804	6.37293216288708	0.108517582555128	1.21731760452477	1.90428817124231	0.00273791361799277	111.893854256737	-457.815009862571	-1996.19833314387	-3071.25556553761
ACT	15456.7780134217	12755.8793065069	29187.6969517855	10000	11629.4866816386	10859.6926202882	10884.3446853512	10000	10000	13099.3636379163	11969.8219727427	10000	10888.2518694224	11947.5253378436	10163.5855397873	12160.6570571287	10000	10362.0306477405	10483.2651325935	10000	10000	19080.7957067924	14144.7236396469	10075.7141105293	20004.0385545306	14018.8598304249
ESS	1165.1846189653	1411.89796228418	617.040804204262	1801	1548.64960879446	1658.42631368346	1654.67012674074	1801	1801	1374.8759480094	1504.61719823501	1801	1654.07635826075	1507.42513539215	1772.0124388678	1481.00550121528	1801	1738.07631074004	1717.97620037341	1801	1801	943.880972091158	1273.26630472433	1787.46635746436	900.31820079256	1284.69791536921
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
