trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-11200.5230577492	-10705.6549946661	-494.868063083107	0.317604745753925	0.240929512823243	0.187348645264322	0.254117096158509	0.168750436842185	0.132511701665028	0.388929196588203	0.309808664904583	0.0960909173598599	0.0923328827257918	0.0634670023386751	0.748109197575672	2.22057596084409	3.13257396481997	3.07401358520379	1.88639474387695	0.772639863882436	0.345186319592419	0.00752143790954853	47.249691559991	-6104.21851877756	-3071.11337203094	-1530.32310385759
stderr.of.mean	0.293641707734143	0.230490542388953	0.210515165282546	0.000347267148944293	0.000280200034378115	0.000260552360142917	0.000287448819645842	0.000313514170616698	0.000282535261493743	0.000444198417472883	0.000436845550142469	0.000343924846205613	0.000258641740058781	0.000290032451345123	0.00055044838413342	0.00289383290474853	0.0437648157820768	0.0386000253742996	0.00084722451927799	0.00077673874314454	0.00066448099661911	8.61412758519491e-06	0.0171901955304971	0.186675323261027	0.148901380721014	0.0928224776464207
stdev	9.7871984724602	8.56183787003717	4.69797437046187	0.0131784183070279	0.011628709499213	0.0105605234501023	0.0121954186949291	0.0130328842880375	0.0119869541097534	0.0186171117055621	0.0185337841900619	0.0127383819931733	0.0109732380042058	0.0104402339992138	0.0193128218603426	0.109460244662818	1.75855037820814	1.63766012904302	0.0358411237172724	0.0320946606675868	0.0247669966754526	0.000250378451207536	0.656272803927919	7.3206995897059	5.78195035553658	3.79448735583496
variance	95.7892539393272	73.3050677128026	22.0709631855166	0.000173670709075009	0.000135226884617086	0.000111524655540161	0.000148728237144627	0.000169856072865374	0.000143687068829334	0.000346596848257376	0.000343501156403789	0.000162266375804002	0.000120411952296947	0.00010899848595834	0.000372985088209326	0.011981545161644	3.09249943269599	2.68193069825719	0.00128458614931683	0.00103006724336754	0.000613404124321881	6.26893688290847e-08	0.430693993175413	53.5926424827201	33.4309499138896	14.3981342935914
median	-11200.0634720863	-10705.2839830662	-494.613469991522	0.318077691457073	0.24065277846672	0.187378610975359	0.253979419233201	0.168723800906145	0.132592716096401	0.389455147482525	0.308980688593464	0.0956769794503489	0.0915534147398209	0.0625509523416829	0.748654930690595	2.21350011504893	2.71857652468473	2.73009130140624	1.88527444913368	0.77222258945223	0.344395472474307	0.00752245845925626	47.1798280042259	-6104.10882915234	-3071.07475084304	-1530.24572701168
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.317330910070069	0.24064866760214	0.187050618994608	0.253824375481294	0.168246592966385	0.131966999730441	0.388482619065188	0.309255116487177	0.0952415089875379	0.0916856906486198	0.0626239509975844	0.74785898652432	2.21788559612019	2.75364719949973	2.7136672463768	1.88605431446257	0.77197243009383	0.344298597213812	0.00751726480711851	47.2451573630836	NaN	NaN	NaN
HPD95.lower	-11221.1091287259	-10722.2403372257	-503.936027842915	0.291746251199676	0.216257349880049	0.167938514869893	0.230648766240309	0.144516634684087	0.108679103304213	0.350097295654165	0.272057488122715	0.0724301213247056	0.0725576815790227	0.0446124792729986	0.710391763224392	2.01609609339687	0.767968604714467	0.768130654205641	1.81170328306394	0.714604174909479	0.2987408866876	0.00703347234448244	46.0306489774512	-6120.39472424403	-3081.76086481521	-1538.23807974321
HPD95.upper	-11183.2173513096	-10689.0694737783	-485.791034862119	0.342972024444423	0.262540055645533	0.209875249311864	0.278130045831355	0.194709662481922	0.15537710702176	0.422526711713902	0.343674909113323	0.121593104890699	0.114893486509781	0.084414344263637	0.786613176979621	2.4419043155926	6.24483108851286	6.23393921680077	1.95410071823511	0.840190751316596	0.394340657834872	0.00800640860410664	48.477034911186	-6091.64760640957	-3060.06751647057	-1523.4808727272
ACT	16202.8369834805	13045.0152635589	36142.4725211274	12498.9403845835	10450.7075985856	10956.9960086162	10000	10416.1120487872	10000	10247.1189083664	10000	13121.1209308866	10000	13891.3704200499	14622.2466093713	12580.7474155943	11148.4105065669	10000	10057.8734780359	10542.8185101134	12956.5927901717	21305.9583415783	12349.9497215702	11704.1808540604	11937.7121829779	10771.4076967499
ESS	1111.5337405642	1380.60398061095	498.305698080619	1440.92214586558	1723.32828472184	1643.69869130532	1801	1729.05206046597	1801	1757.56719142738	1801	1372.59614440449	1801	1296.4883561096	1231.68487586972	1431.55246703992	1615.47693183627	1801	1790.63696111606	1708.27184236583	1390.02593441554	845.303445696396	1458.30553209007	1538.76637968662	1508.66428373777	1672.01915543817
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
