trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	psi.height	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-4242.24933053114	-3738.96715992672	-503.282170604419	0.0814492756513168	0.563198021267172	0.146756433552029	0.20859626952948	0.117219476983971	0.449012227691606	0.118337907283469	0.315430388040954	0.403317766367594	0.120650391586966	0.182630381933619	0.293401460111822	2.75448981805859	3.0804551585232	3.02886447337843	0.871380404491203	1.96237843287215	0.165628688372334	0.0017182224324435	57.3475286168509	-1188.04523609907	-2068.44797882962	-482.473944998025
stderr.of.mean	0.345456374979182	0.219767255797729	0.297964275575017	0.000427835236588342	0.00066842935873623	0.000451967161482931	0.000498364413584556	0.000341028997824916	0.000530590456264937	0.00036031002652335	0.000493871323607213	0.00073007198062719	0.000497630788875962	0.000569375408343972	0.00068694421332519	0.00767997454285799	0.0399475294487835	0.0372201685183131	0.0015451102432641	0.0016369992524392	0.000797950942275025	3.60313191956053e-06	0.103398362368701	0.142161176750414	0.210974162102688	0.0579403830899038
stdev	11.0243802957089	8.38848531457255	7.66741641274518	0.0148853220461105	0.027110329950252	0.0191753397263349	0.0209633383063458	0.0144686327837808	0.0223889541981553	0.0147303331914538	0.0205686509766365	0.0309743261153571	0.0211005970286761	0.0241565490089896	0.0287544550951655	0.300177015918155	1.63480715235353	1.54857423867067	0.0655534657252926	0.0694519856139226	0.0326437743423142	0.000109663621429005	3.2454479135961	5.33326641907917	7.63257506671078	2.28474143514732
variance	121.536960904414	70.3666858727994	58.7892744464341	0.000221572812416423	0.000734969990011529	0.000367693653620358	0.000439461552946305	0.000209341334631897	0.000501265270087097	0.000216982715931244	0.000423069402998689	0.000959408878300492	0.000445235194966574	0.000583538860023715	0.000826818687819889	0.0901062408855281	2.67259442538627	2.39808217267444	0.00429725686859711	0.00482357830571651	0.00106561600331193	1.20261098649242e-08	10.5329321598653	28.4437306968776	58.256202148975	5.22004342547903
median	-4241.89612566882	-3738.58993095384	-503.186342575524	0.0801417599965025	0.564080398655321	0.146155006636371	0.208114726032705	0.116314103604672	0.448072184138248	0.11857509574668	0.315276083236073	0.403920959018289	0.119509410366665	0.181619864669436	0.293071317735929	2.73795846785639	2.7113438992806	2.70317216699247	0.872287202602277	1.96186509751228	0.164210986892952	0.00171447921551485	57.0935434833458	-1187.81799313724	-2068.04152960586	-482.248267017891
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.0801007525586746	0.562540448286216	0.145502233500452	0.207544066719445	0.116328416581301	0.448453283981814	0.117411196827514	0.314759040156179	0.402116246656171	0.118800258055038	0.181025163345475	0.291981318996376	2.7383430629644	2.72571001378972	2.69541764721935	0.868895096413268	1.96114794767469	0.162407343447753	0.00171473919688213	57.2567061270804	NaN	NaN	NaN
HPD95.lower	-4263.68104209036	-3754.4831803226	-519.578481412232	0.0540262724444489	0.510563260105675	0.111809670440403	0.169094986952991	0.0896460523307985	0.405996276267058	0.0894578595879242	0.277600148913425	0.340767515168098	0.0778816770944608	0.138241813540076	0.236545354366301	2.17743811366402	0.793355453511324	0.772694599840611	0.737063156126113	1.82528709755187	0.105256962350661	0.00151107255720748	51.1953320716958	-1198.97411488836	-2083.96960649214	-486.974483280545
HPD95.upper	-4220.8599337735	-3722.26437929241	-489.644891054392	0.111967635660425	0.615905778437557	0.18502370084872	0.251136475419817	0.145581141887665	0.495685094477652	0.14587284677179	0.357131424664876	0.463246190682985	0.158998104726909	0.231345126172034	0.346220402219609	3.3344328884808	6.33472949248739	6.18775906121482	0.992500490552889	2.09558451239841	0.229233669549888	0.00194015059766691	63.3608011275114	-1178.31202853852	-2054.95829255075	-478.273506181622
ACT	17674.6336856035	12354.6726959235	27183.3305165185	14869.9326472471	10942.4305267665	10000	10172.9177155656	10000	10109.359094666	10769.6087338978	10377.3956019977	10000	10011.4589127404	10000	10273.1830369604	11782.4894647639	10747.7897973128	10398.3631542621	10000	10000	10755.3369506566	19431.5538303748	18270.4988329018	12789.33114475	13752.7245257361	11576.0656168972
ESS	1018.97444215037	1457.74804750129	662.538388703175	1211.16890218963	1645.88662052232	1801	1770.38687459772	1801	1781.51748605929	1672.2984506682	1735.50288441668	1801	1798.93861194203	1801	1753.10806156226	1528.53945287707	1675.69336018303	1732.00336753174	1801	1801	1674.51750536747	926.84301817631	985.742106152421	1408.20499494167	1309.55869626393	1555.79629522067
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07	2e+07
log.every	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
