trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-14843.1467374217	-14363.4959855735	-479.650751848163	0.286763386365459	0.297545526395056	0.266980959137704	0.14871012810178	0.125991815952007	0.108207323325808	0.597236396211351	0.168564464510832	0.0948688236218325	0.261024857333279	0.199520763719214	0.444585555325672	2.73277908990132	3.09353832862104	3.0304435039414	1.54464335341822	1.2037723298171	0.254177856542826	0.0123413876451141	15.8815927554295	61.4789427357231	385.28492350455	-6982.98995951367	-5554.88383420632	-1825.62219185352
stderr.of.mean	0.275098690677216	0.22938775862495	0.155645692085678	0.000271860874666842	0.000291865017565449	0.000256547676287593	0.000196690868193232	0.000181492994156114	0.000196971939659332	0.000326556550780266	0.0002444236876503	0.000360875250312431	0.000532512057178879	0.000448022392475347	0.000542578476962202	0.00316284824460366	0.0385950171147847	0.0365103124206668	0.000738672480226194	0.000719441196498738	0.000370186458358669	1.12337701754888e-05	0.037769489048751	0.0425501218259966	0.290443248048064	0.200810031163053	0.169251947271396	0.0879366145580764
stdev	10.0846034038942	8.72540402684228	4.65100702689499	0.0114569992367504	0.0121706019788029	0.0108843944163456	0.00819869175037416	0.00738694533977894	0.00774498681971807	0.013854618951798	0.0103700172208973	0.0133270361066742	0.0193972748399073	0.0190079773772338	0.0230196516707343	0.118347278563448	1.63744764661991	1.54900113071014	0.0308269404556096	0.0305233002121663	0.0157056788768144	0.000365323344417906	1.51699712425026	1.73771513271162	8.81569399059616	7.16755178736862	6.61374877621406	3.73083401237009
variance	101.699225813834	76.1326754316355	21.6318663642265	0.000131262831510899	0.000148123552526442	0.000118470041810575	6.72185464176533e-05	5.45669614528818e-05	5.99848208376067e-05	0.000191950466299519	0.000107537257161707	0.000177609891388599	0.000376254271214901	0.000361303203973433	0.00052990436304194	0.0140060783433743	2.68123479542108	2.39940450294128	0.000950300257853698	0.000931671855842032	0.000246668348981613	1.33461145976684e-07	2.30128027498355	3.01965388245498	77.7164605358332	51.3737986246111	43.7416728748729	13.9191224278575
median	-14842.7926585981	-14363.3596765373	-479.503560338697	0.286597286873219	0.297529223809934	0.266781002418945	0.148692235676821	0.12584002051701	0.108037934467717	0.597148724708946	0.168324258171542	0.0941417667297385	0.259983758802846	0.19944846983239	0.445395993630858	2.72994427362759	2.74025208768853	2.69827246369395	1.54385610173066	1.20366565697752	0.253768422476932	0.0123442639707558	15.7909030850889	61.4302977216618	384.960642545147	-6982.82243946861	-5554.64609352688	-1825.55492827259
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.286534166709067	0.29729649264312	0.266759338896138	0.148483496636828	0.125775659332928	0.107928642090748	0.597075704669668	0.168245754882936	0.093939695572842	0.260304943589604	0.198611398338952	0.443987114033496	2.73022929036442	2.73325171209909	2.69503965156109	1.54433561247963	1.20338509397262	0.253693660381643	0.0123359688296148	15.8101749502201	61.4545139219211	385.184579046201	NaN	NaN	NaN
HPD95.lower	-14863.6875255319	-14380.3050324697	-488.593459800187	0.262784335197351	0.274122708158877	0.245015080623336	0.13417317738674	0.112476899749738	0.0929385812491951	0.571653786875632	0.148802444893539	0.071246652704545	0.224189097776375	0.162483448339329	0.397867315469164	2.50554491323823	0.657217153999988	0.866268270164278	1.48439890642555	1.1434004907632	0.223355799771859	0.0116422603374651	12.9295316459475	58.2915038437193	368.334744573146	-6997.15578100837	-5569.0658981513	-1833.4493550782
HPD95.upper	-14824.110598896	-14346.7732739949	-470.465050249585	0.307324116740453	0.320318452756244	0.286638900796218	0.165651746093513	0.140886126475303	0.122671917645669	0.626369673573797	0.188563822944967	0.122792706804042	0.298586388792656	0.235675798536429	0.487616501378083	2.95523733505866	6.34911578633611	6.15899585596125	1.60330203978704	1.26275829904263	0.28373645932191	0.0130695256797851	18.7939841058619	64.9660528210218	402.357490499087	-6969.91176234352	-5543.23711031033	-1818.68156379223
ACT	33486.6559130665	31101.5306775128	50395.5974531052	25337.5157161463	25879.2895054261	25000	25899.5165595628	27164.5390321543	29105.8131432688	25000	25000	32995.8581044193	33914.8446532631	25000	25000	32140.4932810191	25000	25000	25837.7904307022	25000	25000	42550.885216094	27894.9176769223	26980.9246552034	48845.2049585137	35321.6926959463	29470.2852427596	25000
