trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-17025.8391253546	-16576.89566329	-448.943462064611	0.248774796111226	0.203500360330991	0.211182570114441	0.336542273443343	0.287163463357991	0.23754319181079	0.151010669131457	0.324282675699757	0.427935918719726	0.0815906318496438	0.12639964123559	0.364073808195041	2.65014936443748	1.90931168165849	2.36230802830456	0.838923635623789	0.280610995634673	1.87969833843498	0.017451696505988	12.6268629535519	48.3680199550194	316.323012379671	-5207.09317315677	-2386.8969419067	-8982.9055482265
stderr.of.mean	0.255148718020302	0.233801326223813	0.14824712207131	0.00034845562699072	0.00027960205426638	0.000282965494051249	0.000359165915427202	0.000475318717832567	0.000439933494224351	0.000354734537853369	0.000491500163069267	0.000267122813768616	0.000122064933283736	0.00014506233097576	0.000273302088662506	0.00453035022670747	0.00507920746122975	0.00292108367283965	0.000583630300293129	0.00038214847978288	0.000622404395537838	1.46601145154067e-05	0.0312255651613686	0.0131737643851197	0.200157949809462	0.147279041103483	0.121925932927526	0.188517000430096
stdev	9.73277271982133	8.96946436268189	4.23843105144459	0.0132146941274199	0.0113798876884126	0.0120052073284705	0.0147631536527249	0.0201660622042108	0.0186647945418577	0.0150501095116833	0.0208525826776425	0.0107664573304267	0.00491906902969628	0.00615447252589675	0.0111854782364278	0.188320386497509	0.21549248907831	0.121049046004657	0.0247613327613985	0.0155209192739592	0.0264063780484479	0.000471278083590871	1.21342388909527	0.540533925758018	6.04544170170613	6.08397709036154	5.03538102254661	7.47923092034614
variance	94.7268648156983	80.4512909534205	17.9642977778497	0.000174628140881266	0.000129501843800884	0.000144125002999563	0.000217950705773965	0.0004066700648241	0.000348374555289761	0.00022650579631366	0.000434830204327915	0.000115916603447899	2.41972401189171e-05	3.78775320720179e-05	0.000125114923377601	0.0354645679705712	0.0464370128491657	0.0146528715386376	0.000613123600120709	0.000240898935108759	0.000697296801637551	2.22103032073084e-07	1.47239753462709	0.292176924895374	36.5473653687276	37.0147772360441	25.3550620422226	55.9388951598617
median	-17025.6117011831	-16576.8196950691	-449.007464525427	0.24851157416243	0.203473622277255	0.211221334666332	0.336333786087567	0.287044390653988	0.23749875341592	0.150944255730379	0.32375773928974	0.427821830058877	0.0815383912805458	0.126437437707909	0.364022353393363	2.64324089533162	1.89526471240529	2.36047807686607	0.839084978718861	0.280453203555182	1.87985757783821	0.0174573858095003	12.5552674718646	48.3522612298713	316.325719115871	-5206.8843159573	-2386.702826856	-8982.53231198606
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.248423506937185	0.203182246101153	0.210841601607584	0.336218272202848	0.286456052771678	0.236810049672304	0.15025863112127	0.323612355701194	0.427800543730653	0.081441920070539	0.126249697107533	0.363901806750816	2.64347375785557	1.89726861039081	2.35920962543312	0.838558224181291	0.280180826995027	1.87951294612363	0.0174453253398476	12.5694299309359	48.3650053439204	316.265295058161	NaN	NaN	NaN
HPD95.lower	-17045.7537312945	-16594.2848936603	-457.40439079366	0.222851280712149	0.182804907132667	0.187573260639994	0.305658995152751	0.246392844629684	0.201437569100165	0.122333091378327	0.282746306185621	0.407975319817901	0.0718116071988451	0.114753353475234	0.342473852410247	2.27540818804296	1.51873735978872	2.11941473070599	0.792578080792474	0.250721742070261	1.82587215212206	0.0165583182473528	10.4044850640802	47.3822957755668	305.1935423778	-5218.3439005558	-2397.54412377054	-8997.26121914968
HPD95.upper	-17007.9112287761	-16560.0943358135	-441.112508460741	0.273687805871827	0.227653604239075	0.235157413505212	0.362760635392865	0.324724023009104	0.273922118048804	0.180476099013921	0.364900192172788	0.45016309332501	0.0912577114155466	0.138652164577226	0.387031684117422	3.00085564492055	2.34146971308695	2.59365290498202	0.888350528463179	0.310190392341314	1.92955953313888	0.0183761145677553	15.102339471507	49.4448621524202	328.560401564773	-5195.0127018342	-2378.0924014292	-8968.71353405792
ACT	24740.9279329928	24460.3850913531	44041.7597659539	25031.2824276135	21732.3720169558	20000	21307.5893612796	20000	20000	20000	20000	22160.4554105968	22167.5843014447	20000	21492.1149092123	20833.932248279	20000	20963.6846973098	20000	21823.8696514004	20000	34835.5446279537	23839.5415966551	21383.3742161969	39463.1710300183	21096.4374619607	21107.1629902021	22871.2301469588
ESS	1455.88718812629	1472.5851561811	817.860144358831	1438.99938423707	1657.43527544517	1801	1690.47748148629	1801	1801	1801	1801	1625.41785954344	1624.89514013723	1801	1675.96349415387	1728.91029742959	1801	1718.20939496492	1801	1650.48639747941	1801	1034.0013450255	1510.93509302435	1684.48625721176	912.749762876399	1707.39728283262	1706.52967510226	1574.90435663294
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
