trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-18112.0772629194	-17495.8415463791	-616.235716540341	0.282088337926161	0.209133755813745	0.167245448899983	0.341532457360112	0.155957934814899	0.07931008848829	0.121494847467094	0.643237129229711	0.120108038453409	0.541872204923232	0.227624193562717	0.110395563060635	6.6935308384652	1.27483622705434	2.52704663269262	0.060086264905195	2.50813118739906	0.427306768004848	0.0110122622125273	44.7730504506739	156.735585730236	949.782156270372	-1083.68304688381	-12178.9327983524	-4233.22570114286
stderr.of.mean	0.266378970890419	0.204836120898765	0.188295824697762	0.000591690362995145	0.000534582864983143	0.000468006837253074	0.000615815667443434	0.000126543807872387	8.74757999961947e-05	0.000111823947380341	0.000188327126102084	0.000220382076811185	0.000407775525560486	0.000300824719566911	0.000195869999997173	0.0311413442497734	0.001563186371898	0.00466278257822318	0.000135735711143308	0.000592108536037503	0.000541637864334565	1.15047158683269e-05	0.114018580924006	0.334558786393969	1.22042265254363	0.0691266004054191	0.176445746460958	0.118974460472669
stdev	9.86824287322687	8.65738195906719	5.13896212303826	0.0251032922082301	0.0213684081306688	0.0198558454316247	0.0261268420326893	0.00536879825130552	0.00371128330929261	0.00474428755735792	0.00760892794031416	0.00935001821500544	0.0156858380677262	0.0127629099796729	0.00824609561694937	1.3212151377655	0.0663203707950207	0.197733562714704	0.00558785105266593	0.0182261928319769	0.0168678534122518	0.000348876076637046	4.30404930042676	12.8763070560303	38.2704913039208	2.84949901133621	7.48595787480326	4.94700830984781
variance	97.3822174049929	74.9502623851821	26.4089317020219	0.000630175279691786	0.000456608866038833	0.000394254597804571	0.000682611874601101	2.88239946632212e-05	1.37736238018339e-05	2.25082644269012e-05	5.78957844008936e-05	8.74228406209335e-05	0.000246045515886928	0.000162891871149235	6.79980929238717e-05	1.7456094402607	0.00439839158238903	0.03909856182385	3.12240793867798e-05	0.000332194105148407	0.000284524478737214	1.21714516849658e-07	18.5248403805041	165.799283401177	1464.63050464348	8.11964461560601	56.0395653033289	24.4728912177033
median	-18111.8209636678	-17495.6075854796	-616.232560188202	0.282171260465175	0.209240506806048	0.16637395477488	0.340925068959495	0.155823750155248	0.0793297129197817	0.121445245265783	0.643389765795352	0.120055162295321	0.541741030606797	0.227524037559425	0.110304117949703	6.54416893346778	1.27380044644653	2.51809794843407	0.0599464342529494	2.50911659629372	0.426632475783023	0.0110195658592715	44.6164712293936	155.99680749831	949.115727514069	-1083.49719249904	-12178.7856147435	-4233.20076375117
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.280965727166192	0.208041365140701	0.166065049473161	0.340530971957441	0.155865565107225	0.0792233855791595	0.121402379142742	0.643192130357223	0.119743625633445	0.541645090752617	0.227265360022739	0.110086677386823	6.56719767328855	1.27311370261537	2.51934414660521	0.0598260730476256	2.50806494681426	0.426974471977475	0.0110067304600123	44.5684555432409	156.211010013132	949.014044314046	NaN	NaN	NaN
HPD95.lower	-18131.3089268125	-17512.3495253508	-626.936703866982	0.231641410720573	0.170253852863336	0.128696092176337	0.293223765167234	0.144859182582844	0.0723625852167511	0.112971939809975	0.628376156189008	0.103118676219755	0.513700045642134	0.203479841401705	0.0941844181593627	4.39404606236199	1.15594512745781	2.13788225205032	0.0487856846591858	2.47134086707505	0.395228961505366	0.0103407463026368	37.0154136896798	133.646855988917	870.749139439252	-1089.51193372124	-12193.8497555534	-4243.14934411495
HPD95.upper	-18092.9112864869	-17479.2348923687	-606.760075920333	0.328732949473988	0.253917673120722	0.206326779587513	0.394117566705039	0.165982874428498	0.0864681823855179	0.131053030944383	0.657852898684277	0.139345616198078	0.573909989527137	0.253036109996037	0.126658314148591	9.39073425115031	1.40723880062852	2.90673609856439	0.0706752307769283	2.54150312469263	0.460038894761084	0.0117003967839976	53.5689455341321	182.587178485515	1017.86922773425	-1078.83827321034	-12165.2566468445	-4224.41471598733
ACT	26231.4671038133	20153.1201763366	48331.7937281149	20000	22531.3957154167	20000	20000	20000	20000	20000	22053.6857815275	20000	24329.2781976418	20000	20311.4758472419	20000	20000	20018.5175950388	21242.2721943419	37993.8312362109	37119.384335936	39148.1985244977	25263.8279517234	24303.2636185204	36609.5854968638	21186.3305427241	20000	20822.1022600682
