trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-48168.5594967669	-47533.2156042107	-635.343892556172	0.399874141233095	0.0956864298228886	0.104101145248386	0.400338283695628	0.128754071096643	0.20054255804333	0.219364528423725	0.451338842436305	0.185047204434646	0.403484731388164	0.141340146639189	0.270127917537999	3.11217131338303	2.09372303999212	2.44406779350109	0.656722444029541	2.18025678602565	0.161386114916383	0.0514661530638803	52.372048356011	226.087667856338	1046.52250708567	-14860.7540843997	-26270.9504556354	-6401.51106417565
stderr.of.mean	0.26204201242	0.23524576747287	0.118506377489892	0.000200651765100853	8.68401265784386e-05	9.07470878885128e-05	0.000205908519178717	7.43592306445355e-05	8.22425440819727e-05	0.000105915246614893	0.000116513375050844	0.000248800556871786	0.000309799617100765	0.000205440368755469	0.000264163598802013	0.00288431683768193	0.00162217709205892	0.00395862839043137	0.000288034429951958	0.000318331829954013	0.000121823237793286	3.39987850539887e-05	0.117240228238387	1.20308652034914	2.44316309924299	0.152073715295332	0.169057364026938	0.115991751141369
stdev	9.04456055284678	8.4822439489477	3.32911560426488	0.00795942978207498	0.00365760804719127	0.00384952343778544	0.00810680178895459	0.00308169908942316	0.00348925509887837	0.00411672766204195	0.00494324309299664	0.0104426842234629	0.0128001938484418	0.00855904572528954	0.0110750843193959	0.12237118081648	0.0688231347039636	0.158243462965511	0.0122009856293541	0.0134691076159183	0.00516852145537251	0.00100773538231578	4.86874066489141	51.0426303366295	103.654615705081	6.45194032386367	6.79223480735502	4.70180632302158
variance	81.804075594112	71.9484624094599	11.0830107065599	6.33525224557822e-05	1.33780966268783e-05	1.48188306980594e-05	6.57202352453973e-05	9.49686927775152e-06	1.21749011450487e-05	1.69474466434214e-05	2.4435652276459e-05	0.00010904965379096	0.000163844962557687	7.32572637275971e-05	0.00012265749268173	0.0149747058944196	0.00473662387047991	0.0250409935713171	0.000148864050327705	0.000181416859969188	2.67136140346459e-05	1.01553060077113e-06	23.7046356619672	2605.35011168181	10744.2793569681	41.627533942698	46.1344536782451	22.1069826992057
median	-48168.0823968185	-47532.9910006625	-635.317601704199	0.399824145331271	0.0956289251471624	0.104027582108747	0.400362663580761	0.128729872165157	0.200527547751895	0.219371144951384	0.451268301961495	0.184748631051531	0.403332619367137	0.141188570325846	0.270080200232241	3.11325211057086	2.09243066685562	2.43973126014601	0.656499611335417	2.18040967139634	0.161259268694555	0.051471332921185	52.0647283909215	215.756870195731	1026.9777749857	-14860.7380654304	-26270.86482212	-6401.34933473322
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.399794957343706	0.0956165114512941	0.104029955333305	0.400256169409563	0.128717237783133	0.200512237793146	0.21932588095501	0.451311783607291	0.184751949353479	0.403281782307771	0.141081705103126	0.269900778021404	3.10976494707796	2.0925927024231	2.43895477647774	0.656609160978205	2.1802152041189	0.161303586755447	0.0514562945611571	52.1479131583927	221.139974807482	1041.79533858938	NaN	NaN	NaN
HPD95.lower	-48186.0815179059	-47549.7782447079	-642.124000297701	0.385142778547266	0.0880421939990682	0.0964615671599064	0.383324997259097	0.122540828810807	0.193948901812744	0.211751765055326	0.441661912414717	0.166777441597051	0.379712415096427	0.12573677399261	0.247757133085187	2.85452362745586	1.95654018118836	2.13320460424949	0.634599653283911	2.15470066365817	0.150897273271	0.0496328434488821	43.7340124090645	151.216228475171	889.261845661351	-14872.7302333561	-26284.6170979947	-6411.4380329262
HPD95.upper	-48151.3133268018	-47516.0958357049	-629.245417093279	0.415989162029298	0.102442622124225	0.111753063550355	0.415388640727784	0.134688330557034	0.207390067704433	0.227411756867207	0.460963243474686	0.207670182636907	0.429780402590784	0.159068743102879	0.290969603792988	3.33495104859345	2.22699365321207	2.75634351663936	0.682170414059024	2.20659838880127	0.171340891474438	0.0535201706155577	62.4443875221987	325.984195132028	1249.0179138463	-14847.915477047	-26258.6409791067	-6393.30028672213
ACT	30218.2477452827	27690.0975849514	45617.1406445475	22878.335489118	20293.1251590074	20005.7033587193	23224.7949347969	20960.019485939	20000	23829.506863776	20000	20435.2884243405	21087.7879848994	20740.692156001	20481.1448470708	20000	20000	22528.9151838578	20063.2527044897	20108.7397130607	20000	40976.6214727344	20874.8033320208	20000	20000	20000	22302.0698057551	21909.229544466
ESS	1191.99499268196	1300.82604041004	789.615471093877	1574.41523738179	1774.98535675329	1800.48655896425	1550.92865625403	1718.50985273005	1801	1511.57135587876	1801	1762.63722106788	1708.09759780368	1736.68263957036	1758.69075039287	1801	1801	1598.83419623368	1795.32205124145	1791.26093996855	1801	879.037819747231	1725.52523858978	1801	1801	1801	1615.09672930469	1644.05598685684
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
