trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-10867.3992269121	-10406.3521683099	-461.04705860217	0.568666828032781	0.138750249659054	0.173091507681215	0.119491414626938	0.180496841166177	0.235859476341141	0.364478089063046	0.219165593429633	0.928245759593583	0.0273125270535885	0.0312640225317668	0.0131776908210626	2.28245584775765	2.99594040059683	3.00726422842538	1.50834555887003	1.4905975988225	0.00347753544493847	0.00914937889242546	13.2492994658818	61.6559190455669	366.639624577076	-5013.56596980635	-5331.73423331013	-61.0519651934056
stderr.of.mean	0.236645336122179	0.205563294497358	0.12927462559931	0.000344581239636802	0.000241823104629623	0.000221143260193614	0.000212861627827186	0.000258625310607926	0.000284000615443008	0.000341871692270935	0.00029797609614873	0.000401821985206464	0.000262207923029897	0.000271596653910677	0.000180998288403062	0.00264720938511795	0.0365826358145042	0.0373097522602391	0.000994785156563018	0.000987169269830479	6.12335777471825e-05	7.29185831665691e-06	0.0322960162767342	0.063628868898166	0.241654967099326	0.179618934048918	0.170608119181956	0.0447092764774308
stdev	9.7592855273757	8.58339954113201	5.10943332193356	0.0146193416169392	0.00988458889825345	0.00938231248590825	0.00903095263579478	0.0105225124153692	0.0120491238030211	0.0145043852756984	0.0121583323175736	0.0170478604033166	0.0109900670904639	0.0115228683654481	0.00767910584173037	0.112311565114219	1.55206955196987	1.57968593605785	0.036406936016069	0.0362533029850055	0.00240058709741931	0.000305610355475879	1.30879732521356	2.69954386403101	9.57452570579976	7.34486949543211	7.19801435384794	1.87824281170862
variance	95.2436540048448	73.6747476827051	26.106308871285	0.00021372514931277	9.77050976874754e-05	8.80277875832299e-05	8.15581055099688e-05	0.000110723267531599	0.00014518138442053	0.000210377192225895	0.000147825044744555	0.00029062954433097	0.000120781574652897	0.000132776495367445	5.89686665284974e-05	0.0126138876584054	2.40891989415194	2.49540765657896	0.00132546499007814	0.00131430197732261	5.76281841229607e-06	9.33976893740933e-08	1.71295043848616	7.28753707382749	91.6715424910205	53.9471079049292	51.811410638201	3.52779605973509
median	-10866.8805646986	-10405.8403370027	-460.870113112231	0.569202479965981	0.138380242739331	0.173114125452751	0.119339805421942	0.180047971674171	0.235867915900635	0.364626543183174	0.21886821380191	0.929435022569161	0.0261071934430972	0.0296528336244036	0.0119444117069849	2.28208523353984	2.67023776177672	2.71086090940639	1.50888167380928	1.49002841271373	0.00292528897685914	0.00914453965879697	13.1597808370237	61.4781158200579	366.356679086665	-5013.34789136741	-5331.19602724692	-60.6829975081799
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.568478647634786	0.138400518855361	0.172836515758651	0.119150005638436	0.180190898846788	0.235552386766293	0.364189522853683	0.218827862759102	0.928088415866665	0.0251210915677303	0.0291730185346039	0.0110025764755222	2.27969929045093	2.65494704648925	2.66905832094306	1.50790628110025	1.49015649766456	0.00266795847781622	0.00914427357625027	13.1856657118059	61.5972555473002	366.515036454598	NaN	NaN	NaN
HPD95.lower	-10886.2932050018	-10423.5519637751	-470.68447197497	0.540374095966233	0.119499395060901	0.155201241935072	0.102251408007657	0.161018904129868	0.211514022931689	0.333846334611108	0.198374589547819	0.89632343942842	0.00910646892139805	0.0105363627020628	0.00170396455871072	2.07531351675522	0.792700968963481	0.804646323758476	1.43744827270177	1.41741541269006	0.000190230942794537	0.0085259240480441	10.6773032151437	56.3378813918918	347.937586563901	-5027.82820727036	-5345.98639388132	-64.7785004265277
HPD95.upper	-10849.0226726979	-10389.9409949649	-450.668398063033	0.59589211208322	0.157804247449833	0.191837761820094	0.136005569606726	0.201888396274884	0.2581487774065	0.389878921654278	0.246453264497769	0.962151825353799	0.0495281626736481	0.0537850354616188	0.0288810252488934	2.50746151438747	6.19091256583847	6.0374913048252	1.58276686568593	1.5633689561549	0.00844175772710324	0.00972990906448128	15.7807591545844	66.6129583024593	384.321058529918	-4999.42899945122	-5318.25114029128	-58.1609842343861
ACT	26458.9271423479	25809.8131981944	28806.6983605615	25000	26933.3727416054	25000	25000	27184.1361443859	25000	25000	27028.8278832252	25000	25615.5280676949	25000	25000	25000	25000	25102.4208885041	33597.1711333391	33365.7178869658	29279.0320323639	25618.4406113774	27400.9419592632	25000	28666.1450008456	26912.1529287725	25280.5404154499	25497.8870249875
ESS	1701.69409204566	1744.49151004122	1563.00452889258	1801	1671.71785100822	1801	1801	1656.29688436131	1801	1801	1665.81400401546	1801	1757.7228890621	1801	1801	1801	1801	1793.65170395257	1340.14259180651	1349.43897063845	1537.78990884095	1757.52305470162	1643.19168541499	1801	1570.66811734441	1673.0359744598	1781.01414210606	1765.83259451563
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
