trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-5783.56691094357	-5563.98985344575	-219.577057497821	0.194097492921555	0.387880253651488	0.333395900751725	0.0846263526752326	0.310137234460038	0.223595411336173	0.197374151794331	0.268893202409462	0.311747952847831	0.232370737160153	0.228103966833883	0.227777343158132	2.12456687184994	1.2866708117537	1.6350995472347	1.07936408643121	1.33884393357336	0.582169904216525	0.00845117890522021	2.14367203063996	46.7792584232852	138.799989283285	-1912.77207845062	-2345.87965676088	-1305.33811823425
stderr.of.mean	0.293061057558838	0.200732574533621	0.245509246183627	0.000412105510600923	0.000537932596007131	0.000511900515580434	0.000285935775920489	0.000479474041570473	0.000459731895751588	0.000386502730706341	0.000477123346443123	0.000588382093471759	0.000540858943407547	0.000524913113562445	0.000521764451211147	0.00633038424878692	0.00373944679098407	0.00618851626340675	0.00126294518980107	0.00131772701270165	0.00109859563939359	9.74876676591585e-06	0.0065281288273902	0.012466180809336	0.117156767735547	0.128806328374658	0.140660332149683	0.104563811540022
stdev	11.0349438868203	8.33380580323468	7.70463216994408	0.017484153368443	0.0228225436654772	0.0215743665455376	0.0116890273591673	0.0203423576325907	0.0179179110427744	0.0163979195792306	0.0191803220046763	0.024018933188776	0.0223266749078056	0.0215229027645204	0.0221365874818679	0.268575416343191	0.148612121068871	0.2612665171964	0.0535822182096534	0.0559064137585065	0.0444466568979991	0.000399678303305119	0.235571729399566	0.497341482180544	3.88262361465468	5.43751229476202	5.83493390074329	4.21099694790635
variance	121.769986585272	69.4523191660279	59.3613568741372	0.000305695619011237	0.000520868499362615	0.000465453291841213	0.000136633360603362	0.00041381151405222	0.000321051536136776	0.000268891766526913	0.000367884752203068	0.000576909151526883	0.000498480412438838	0.000463235343410999	0.000490028505342392	0.0721327542639184	0.0220855625285889	0.0682601930079369	0.00287105410826691	0.00312552709933733	0.00197550530940845	1.59742746132859e-07	0.0554940396923022	0.24734854989754	15.0747661330742	29.5665399556882	34.0464536260433	17.7324952952766
median	-5783.02152417774	-5563.5955882056	-219.436048142345	0.19413281728973	0.387811401509104	0.3325365926922	0.0843947526364575	0.310338464796548	0.223099135699104	0.196693984906503	0.268593608372976	0.31138825840541	0.23210926608241	0.227734364926509	0.227541991470311	2.10959914799472	1.27869962159708	1.60591946515918	1.07918841845737	1.34071211142375	0.580202059886254	0.00844976195856463	2.13049814631289	46.7210522702063	138.714403341748	-1912.67739934773	-2345.51615742908	-1305.13928124051
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.193309224247392	0.387206702116108	0.332700457447016	0.0838214990510394	0.309469591437293	0.222874327870036	0.196691931312892	0.268206216657616	0.310822229484981	0.231301556690809	0.227085084575925	0.226698481463687	2.10780428949511	1.27814946235139	1.61451575820938	1.07803440901125	1.33767464195669	0.580472735494001	0.0084417309671549	2.13093399711302	46.7766309592985	138.745903732662	NaN	NaN	NaN
HPD95.lower	-5805.08694998056	-5582.30928091089	-235.513273017738	0.158745737327241	0.341321856343775	0.289125941497587	0.0603775950016093	0.271317434041172	0.189306739402552	0.166347374513945	0.232363981648534	0.26375449709794	0.189297933795833	0.184413315188862	0.185112007320852	1.64010556905629	1.02873764268579	1.16699115666265	0.984329191888418	1.22330836087128	0.499286869733374	0.00769780660185864	1.66281390143669	46.014088776395	130.959781781079	-1923.44621416743	-2357.94119864284	-1313.37619764915
HPD95.upper	-5760.9966864801	-5549.27847913825	-205.537881239297	0.22652299147388	0.429869366449261	0.374171867029792	0.10563956321893	0.349864220629942	0.257859908447832	0.229651057160816	0.306750177395148	0.357421231162464	0.275265532652186	0.267926572134896	0.271149850750254	2.67335152488368	1.61560737083339	2.18193134848811	1.19152359064546	1.43841272024369	0.673614236613231	0.00926217978243245	2.56672168377479	47.7223595206905	145.717783669956	-1902.36566401339	-2335.49456653743	-1297.30500737067
ACT	25390.9139427363	20885.8100485647	36553.9449089816	20000	20000	20267.3699304148	21541.8308150457	20000	23699.3746180232	20000	22276.7542809921	21602.9884176321	21126.2444156279	21412.901765888	20000	20000	22793.3740365543	20197.9795433264	20000	20000	21993.7815520621	21418.0822057217	27646.0735337066	22618.293814724	32778.3090812062	20201.1579578433	20920.5820213443	22197.0532955101
