trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-2644.10313430832	-2375.56124596101	-268.541888347312	0.362532414526797	0.0679317670876113	0.0190500425218245	0.550485775863766	0.515862791882843	0.308127127633097	0.0320013166677459	0.144008763816311	0.0400792132464512	0.497430533950434	0.10864266740933	0.353847585393787	2.98586745533695	3.03541986899028	3.14775819904885	0.806071029918058	0.682128478659274	1.51087702013657	0.00243341555921734	3.00549161360705	49.4429486134234	161.499840310528	-666.316441158278	-655.213529611573	-1054.03127519116
stderr.of.mean	0.359780695061949	0.194967649677388	0.301700604140288	0.000679325170694183	0.000319494426269332	0.000183079339617183	0.000701376129832361	0.000767981557931047	0.000665691492148658	0.000232566299511534	0.000497612371700978	0.000264155505424704	0.000662824895230259	0.000428101523929541	0.000599660449866506	0.0105501216334699	0.0377990626964687	0.0407495659502351	0.00229762274815226	0.00195664485777664	0.00235852067478829	4.50301596575037e-06	0.0104432101509779	0.0344670090957756	0.203268708888759	0.10214882335524	0.0888990919880404	0.132814031446154
stdev	12.7301755881978	7.34766691263993	10.6221426809821	0.0288213216419781	0.0135549984301598	0.00726353305426207	0.0297568644619006	0.0315183365023036	0.0282428937381182	0.00986695092492609	0.020772310880807	0.0105822750928483	0.0267840800801772	0.017842157928399	0.0251924476687841	0.435710786964332	1.60367816582885	1.72885739803014	0.0874307111399882	0.0830133980277465	0.0994690134884086	0.000190594201407068	0.371200407308633	1.46231112586513	6.96776170918078	4.1829980124905	3.58377222661673	5.52131433087459
variance	162.057370506347	53.9882090591035	112.829915135141	0.000830668581190357	0.000183737982441634	5.27589124303577e-05	0.000885470982603922	0.000993405535872442	0.000797661046702636	9.73567205548998e-05	0.000431488899328894	0.000111984546140717	0.000717386945741344	0.000318342599541931	0.000634659419544423	0.189843889877078	2.57178365955619	2.98894790272354	0.00764412925044405	0.00689122425211307	0.00989408464435721	3.63261496099982e-08	0.137789742386095	2.13835382882894	48.5497032359259	17.4974723724995	12.8434233722694	30.4849119403212
median	-2643.67836014186	-2375.19681312496	-268.469028108183	0.362193841885462	0.0667702906258593	0.0181935991209502	0.549606861040555	0.516352194272237	0.307617600463756	0.0309968799532224	0.143055780156754	0.0389293569468243	0.497191533252506	0.107571946412333	0.353938919000374	2.95678514351863	2.69732251188361	2.70250382952571	0.80506168996113	0.678217216483639	1.51193087040828	0.00242598117381182	2.98679927525935	49.3094222397516	161.28855136831	-666.064819911455	-654.838070385433	-1053.69913463284
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.361380512934864	0.0666109751012056	0.0176935808229194	0.549679953784079	0.514895566437367	0.306824002994982	0.0305225396726437	0.142511307842846	0.0386961885243579	0.496707384059322	0.107191178526966	0.35295108652018	2.95463953302907	2.67387334214168	2.77062690073597	0.801318607301687	0.677035956399756	1.50756981436822	0.0024259902536362	2.9828977755142	49.4215699412973	161.35011524129	NaN	NaN	NaN
HPD95.lower	-2667.79673714602	-2390.43176785266	-290.886715232903	0.308634298765057	0.042088184302546	0.00574606576137066	0.495088583202272	0.459169775931718	0.258701581327449	0.016086115336642	0.102922511441155	0.021852507620887	0.443662475740465	0.0736120026774621	0.306727702921252	2.17169840658433	0.820624886106403	0.911994153437219	0.643068112154094	0.528550677468049	1.31153516796119	0.00207402253912023	2.28189774628433	46.9150143415763	149.0352879999	-674.719244064965	-662.362800184673	-1064.38472542136
HPD95.upper	-2618.66635596197	-2362.07873011645	-249.295814524939	0.422010260666264	0.0939247580541334	0.0327992766770495	0.61122348676094	0.580614904292595	0.369016167437685	0.0526020864066924	0.183590635159787	0.0612992518115887	0.548880813341071	0.141689579734215	0.404605505940657	3.83557750888461	6.32518577152272	6.7282053093275	0.980783715986964	0.856120063609842	1.69224486374084	0.00280510617154002	3.73871182023975	52.388474246456	175.987559214328	-658.270992527659	-648.863837218752	-1042.98299998585
ACT	35943.4123129309	31683.8954429881	36302.8296628585	25000	25000	28588.7534778595	25000	26716.9812825568	25000	25000	25824.0938279873	28039.7165158109	27558.5608208054	25906.6447029818	25496.6112349009	26383.3955835229	25000	25000	31077.1942851415	25000	25299.7443970044	25118.8635079798	35617.5076741495	25000	38297.1854163533	26835.1359648211	27690.2088298915	26038.4635279267
