trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-22480.668019651	-22068.9649097035	-411.703109947449	0.0820240022134007	0.309507574486653	0.112132388607753	0.496336034692194	0.269885195437135	0.172978373050317	0.189907352376139	0.367229079136408	0.0391440314782042	0.290335307881984	0.209696770479233	0.460823890160578	3.53948912366279	1.74270685581681	1.92963759057381	0.362730484684407	0.292635334554413	2.34159956402158	0.0366184887616425	9.19020683617147	60.224830968607	301.880092135746	-4049.80742150394	-3938.58010982873	-14080.5773783708
stderr.of.mean	0.240406018651955	0.207612351618163	0.137096158421178	0.0002093399223724	0.000329861316919603	0.000263997738574336	0.000378812380032802	0.00036550183495921	0.000287505517486414	0.000304745741787132	0.000405025950880442	6.23470613842991e-05	0.000171683695395081	0.000171544386337848	0.000195704554897241	0.00769309645258961	0.00347518932590793	0.00196282474151868	0.000321340086328539	0.000314106830540113	0.000463789585820852	2.75029663958358e-05	0.0201535928037526	0.0418365461550311	0.207929724830536	0.0963214108682569	0.118741219819946	0.186220551514352
stdev	9.12319013928523	8.673176053853	3.83704613846335	0.00888153935034715	0.0139948282830023	0.011200473741361	0.0160716456829238	0.0155069271691022	0.0121978241802107	0.012929264838067	0.0170567938814175	0.0026451613853095	0.00689310128472559	0.00711592732255178	0.00775663515056259	0.326390389827998	0.144009156011532	0.0832755882493414	0.0136333031426935	0.0121036174449115	0.0182256361524779	0.0008841381685415	0.851330591036976	1.66882824787208	6.64783309559123	3.95718341853564	4.69911517359413	7.4921741248848
variance	83.2325983175512	75.223982861129	14.7229230686965	7.88817412317649e-05	0.000195855218670722	0.000125450612030917	0.000258297794957442	0.000240464790227839	0.000148786914731334	0.000167165889252875	0.000290934217513162	6.99687875433247e-06	4.75148453214855e-05	5.0636421659839e-05	6.01653888589431e-05	0.106530686572073	0.0207386370151537	0.00693482359827385	0.000185866954580578	0.000146497555252766	0.000332173813162511	7.81700301071918e-07	0.724763775235367	2.78498772089581	44.1936848668381	15.6593006079334	22.0816834147025	56.1326731175934
median	-22480.2595890266	-22068.7427138261	-411.721920873156	0.0817898989713483	0.309071880892089	0.111756725784148	0.496564901110808	0.269886186810332	0.172509803292442	0.189584369983057	0.367474183709787	0.0390775733243778	0.290301511463774	0.209647132861979	0.460838719516671	3.51792933095802	1.73839035905585	1.92562394639212	0.36240356901452	0.292046352383078	2.34181416789937	0.0366061679055397	9.16617730302087	60.1256527641647	301.643783740603	-4049.60328963838	-3938.41709809102	-14080.3360903372
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.0815389919025707	0.309190905029346	0.111575376029542	0.496075248304299	0.269440480223516	0.172549091696537	0.189466653998314	0.36683239984016	0.0390544616327523	0.290253475996789	0.209575959429619	0.460758658167898	3.52464681643026	1.73678685478488	1.92784948234091	0.362474356917487	0.292384835105871	2.34152865500207	0.0366078257859777	9.15092699464184	60.2018205064502	301.807080209304	NaN	NaN	NaN
HPD95.lower	-22496.2755868418	-22085.6734359463	-419.098711867656	0.0650220251533882	0.282483926770023	0.090604865427288	0.467383159994604	0.241310858637507	0.151891200086427	0.164870355858087	0.333943486556164	0.0342048957373384	0.277201354427886	0.195003091550858	0.445703557039769	2.91664611783402	1.45000034511477	1.76840515055291	0.338097212738411	0.269414296762058	2.30734975899911	0.0348774240929281	7.58355331605173	57.1817438245263	289.966918781663	-4057.53470868768	-3948.11304522801	-14095.7683126713
HPD95.upper	-22460.7563006188	-22052.4035371986	-403.958956718413	0.0996286075395564	0.337707317373935	0.134170143580505	0.529717853753466	0.299706031964527	0.200121475961504	0.21526330322864	0.400991758561504	0.0445670044229503	0.304036890863806	0.223443117557589	0.476175453911883	4.14908141439973	2.01463891817605	2.08549185306038	0.391172477116085	0.316305495037771	2.3761333652813	0.0383317772327945	10.8471581821662	63.6219832991466	315.228451541942	-4042.22991276671	-3929.84823321168	-14066.1384118604
ACT	24997.6732294446	20627.7765369439	45957.7644700021	20000	20000	20000	20000	20000	20000	20000	20298.9355451704	20000	22332.1816758465	20921.478882725	22916.9863548126	20000	20964.2386877518	20000	20000	24245.2546960618	23311.9691562636	34835.4290494781	20174.8747537255	22625.1115830938	35218.8612729434	21329.2544906775	22986.5185566882	22240.3623839482
