trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-7725.85727686999	-7623.01760191973	-102.839674950266	0.102854560633833	0.346703715149819	0.0664298470176483	0.484011877198705	0.193409302355767	0.602536099112488	0.0894043097801969	0.114650288751547	0.231973821185732	0.326809707071153	0.216100551334031	0.22511592040909	3.9769655342557	3.06275035446632	3.08022110942115	0.694289263652258	1.26433858161398	1.03991638932258	0.0232334931301934	0.836092514906745	47.1094824431421	93.3336084920237	-1854.88312500195	-3040.51114476279	-2727.62333215498
stderr.of.mean	0.306842282554339	0.213711867499	0.198369474415495	0.000399909935301908	0.000468864417406044	0.000277608025279238	0.000513114942822543	0.000355913558922861	0.00041522395373366	0.000217579587808454	0.000241114579255586	0.000388097507260538	0.000527010382263929	0.000402054677089986	0.000369436881212906	0.00652758012189868	0.0382844909429305	0.0378959672701276	0.000916597168068594	0.00107130933248546	0.00101320460756374	2.34994920596349e-05	0.00232837742756766	0.0110471980927141	0.0580520568065415	0.132928768987752	0.176502834829083	0.128565739110739
stdev	10.9175652277815	8.39341025539249	6.61330467958389	0.0149809969817061	0.0198922294705044	0.0117779092136263	0.021769619976368	0.0151001311315679	0.0176164576851798	0.00923111869467222	0.00910332187836983	0.0161123743671794	0.0183206097429269	0.0158417943286443	0.0156738770167545	0.26271539905438	1.57574148245533	1.60778947806412	0.0365232336790248	0.044532380463114	0.0413681839443817	0.000913175670132916	0.0888201878616326	0.440318982210442	2.02133851614446	5.43851305151645	7.09419516929297	5.32246077723919
variance	119.193230502863	70.4493357153277	43.7357987850061	0.000224430270565887	0.000395700793307204	0.000138719145444424	0.000473916353915483	0.000228013960190545	0.000310339581373731	8.5213552355127e-05	8.28704692212068e-05	0.000259608607748141	0.000335644741352628	0.000250962447551065	0.000245670420736346	0.0690193809003022	2.48296121953054	2.5849870057737	0.00133394659837265	0.00198313290971154	0.0017113266428562	8.338898045227e-07	0.00788902577177571	0.193880806094839	4.0858093968491	29.5774242115148	50.3276051000197	28.3285887252496
median	-7725.4359905969	-7622.79697690263	-102.804039609281	0.102202890419297	0.346567772005135	0.0657298644619109	0.48425063027204	0.192989960087764	0.603071454746996	0.0893383588279964	0.114293043771583	0.231627302718114	0.327176000223859	0.215488146763402	0.225053761420528	3.96333220930593	2.72654707442019	2.72246580784921	0.692808992107749	1.26393555435015	1.03947808896101	0.0231911999683903	0.828759799534288	47.0821749006539	93.3008500191396	-1855.11608474972	-3040.29620395798	-2727.37471064418
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.101769045878218	0.346131000128304	0.0653793370513341	0.483521253844395	0.192820241132887	0.602277828949363	0.0889293659637389	0.114288721315279	0.231416594380212	0.326293497356581	0.215520399386877	0.224567880839914	3.96834010207452	2.71915465647869	2.7257352311686	0.69332942525775	1.26355330566865	1.03909381126546	0.0232156220840828	0.831452028068777	47.1074302031225	93.3117880546213	NaN	NaN	NaN
HPD95.lower	-7748.45929115184	-7639.05996618415	-115.943435090859	0.0747755244603462	0.309530369658947	0.0444960099482092	0.439501032049415	0.166267778181591	0.56623953581569	0.0717812556671887	0.0981703088600892	0.19963507854308	0.290707214847416	0.185952517154296	0.19593618837374	3.51521568807416	0.75966023834221	0.798635688607884	0.622356702630077	1.17833134731433	0.963596041277087	0.0215421710601541	0.679741767909893	46.3242648984346	89.3158890117779	-1866.38512982778	-3054.93504415298	-2738.22857039536
HPD95.upper	-7706.53473658064	-7607.00982919673	-90.7878553694145	0.132872615894445	0.387746924929807	0.0912456368782632	0.525702348037486	0.223933836578657	0.634765973712008	0.107044179481729	0.134044293234324	0.262452199175309	0.361705106815309	0.247071911266671	0.255696499841346	4.4992067395625	6.0702276697055	6.44910438190267	0.765259297020955	1.35346209437809	1.11979365987434	0.0251649565845477	1.02659045162045	48.0014678083658	97.1558907628858	-1844.78181990156	-3027.56409087333	-2717.30862105733
ACT	35546.0378143794	29173.7835244751	40487.8767452088	32066.7786770703	25000	25000	25000	25000	25000	25000	31568.9054493089	26108.0838121461	37236.6732985663	28985.0381103582	25000	27780.8636406799	26563.6773657161	25000	28342.0303034459	26042.9594360135	26994.4062930449	29800.3020460891	30924.0071962621	28325.7779462216	37116.7122448169	26883.7591131394	27855.4055205188	26256.566994267
ESS	1266.66719467074	1543.33770120104	1112.0612790674	1404.1011245135	1801	1801	1801	1801	1801	1801	1426.24520423421	1724.56164626886	1209.15742496615	1553.38764187823	1801	1620.71995249526	1694.98369446809	1801	1588.63001407933	1728.87417463536	1667.93814656337	1510.89072622031	1455.98853713378	1589.5415153463	1213.06541654393	1674.80298460174	1616.38285850241	1714.80909937049
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
