trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-11934.290002652	-11309.8187253285	-624.471277323509	0.723190898004466	0.045230484921761	0.127085251561815	0.104493365511958	0.408247694409025	0.23952558695594	0.102596581355446	0.249630137279588	0.2211212669415	0.215146115368385	0.262583084037598	0.301149533652518	2.25547661839182	0.840363318544499	1.7084358224358	0.00347623014481511	2.19677904109156	0.794999377478622	0.00479348361159399	48.3100176275033	131.082061136815	871.828308464694	-196.049161958023	-7364.50835501268	-3749.26120835782
stderr.of.mean	0.297382212690286	0.233716476017353	0.187398131924296	0.000778466493419006	0.000332998871267025	0.000526022632351921	0.000489253337341606	0.000281524634005166	0.000230546180062567	0.0001572167508593	0.000243382150395923	0.000351475866320315	0.000323822507896677	0.000355304741428233	0.000374568890883159	0.0261471755130615	0.00134022274417781	0.00342116696783642	5.60233870039073e-05	0.000704475885286526	0.000702827515866511	5.63286863111066e-06	0.12432246975979	0.224517254822558	0.967678072741996	0.0401289931595715	0.203667677098629	0.145493315456424
stdev	10.3557721549735	8.99875985782199	5.60991261433599	0.030513712755675	0.0139537173501543	0.0223172467795981	0.0207572579498627	0.0119440768233447	0.00943158290450652	0.00660503199352423	0.00979039988406117	0.0143016496064887	0.0137386233539161	0.0150743011968166	0.0158916097134909	1.07785257494208	0.0568608266676935	0.14203920687719	0.00202917440031234	0.0298883759277051	0.0298184415468099	0.000178669289070926	4.76786151664618	8.72927651463037	31.4910484851613	1.61042154009967	8.32584295702287	6.14078588110095
variance	107.242016925724	80.9776789787485	31.471119540486	0.000931086666135843	0.000194706227887998	0.000498059503821482	0.000430863757597137	0.00014266097116196	8.89547560845796e-05	4.36264476354786e-05	9.58519298898251e-05	0.000204537181466778	0.000188749771660768	0.000227234556572347	0.000252543259285918	1.16176617330927	0.00323315360933349	0.0201751362903013	4.11754874688293e-06	0.000893315015595824	0.000889139456280522	3.192271485711e-08	22.7325034419156	76.2002684688774	991.686134694779	2.593457536817	69.3196609450074	37.7092512375288
median	-11933.8399604477	-11309.5680784312	-624.481566885504	0.724398758276846	0.0440802379241461	0.126304420262036	0.102856538216109	0.408488294332619	0.239119472706028	0.102484683238454	0.249564656361473	0.220850334513702	0.215113089497238	0.262472864709279	0.30038110443807	2.0277712263833	0.838588501818927	1.70186645842647	0.00309961078329427	2.19674510848054	0.794321309155459	0.00479128279136071	47.9533370737369	130.489919021396	871.867592704679	-195.762097720906	-7364.33871412554	-3749.01957036698
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.722544549974853	0.0430765200899921	0.125106379334703	0.102429125302981	0.408072576379763	0.23934049712899	0.102384318484057	0.249438376178245	0.220660365792003	0.214706837254344	0.262148251202484	0.300730620483788	2.02913410452324	0.838449006234933	1.70255546746788	0.00290355225997148	2.19657553205539	0.79444133798508	0.0047901529248287	48.0781916827758	130.793468258129	871.260519620965	NaN	NaN	NaN
HPD95.lower	-11954.3419320996	-11326.9906549644	-636.82045445803	0.664929432782892	0.0193209928661147	0.0857062423853525	0.0668549446654012	0.385746887004111	0.221075826743765	0.0892590022728428	0.230557369854822	0.19379904887538	0.189161724467954	0.230789712280896	0.271478908496798	0.602088567848671	0.722610211076259	1.45898418693244	0.000248721558176332	2.14326309363167	0.735795288027499	0.00443347618423908	39.8986184151553	114.767084967961	812.974325975145	-199.087948207539	-7380.8055967438	-3760.90551083775
HPD95.upper	-11914.2362396918	-11292.1440377769	-614.684709272243	0.780779285699769	0.0722063740450683	0.171701830505097	0.146214444071465	0.430863583942886	0.257050421292767	0.115337220566434	0.268603351382597	0.2495964988892	0.243669350940462	0.290009884608119	0.332972938669174	4.39308202923934	0.946206450725398	2.00787743450977	0.00722791554531663	2.2584141459987	0.849493825955971	0.00514299558758534	57.8224628749954	148.435717483333	935.48395451945	-193.263022582372	-7348.62281378157	-3737.1873887122
ACT	29687.0723241371	24283.7470733191	40171.7442154134	23431.0692973781	20502.5578727186	20000	20000	20000	21510.4281630527	20396.2416520258	22247.3841164622	21743.0828042883	20000	20000	20000	21185.2309976423	20000	20884.9976066429	27441.1520451352	20000	20000	35781.7678452069	24476.7842321367	23814.7108146002	33993.0337885438	22353.202470614	21542.2051371691	20208.8006024447
ESS	1213.32274219287	1483.29662186178	896.650138138129	1537.27512572508	1756.85396054555	1801	1801	1801	1674.53663529904	1766.01163167835	1619.06675460988	1656.61881179498	1801	1801	1801	1700.24107851402	1801	1724.6829843324	1312.62710620729	1801	1801	1006.65792019622	1471.59854245508	1512.51049321653	1059.62887055227	1611.40221618592	1672.06652107545	1782.39177616719
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
