trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-35032.3249169226	-34228.3722389652	-803.95267795735	0.508499273368671	0.168388213016982	0.133133774135552	0.189978739478794	0.141266344217202	0.38912007691339	0.394447722227149	0.0751658566422589	0.29271098199671	0.458593022064509	0.0786064304402882	0.170089565498493	2.94928098653289	3.08214336533302	3.07030232793632	2.12794234504628	0.161363575815102	0.716065233162643	0.0118015670159032	192.714394000031	472.394193410095	2586.60745267263	-18820.3448214493	-4387.70915756199	-11020.3182599539
stderr.of.mean	0.290147493819713	0.200620414485167	0.188278667939936	0.000152856558921566	0.000105583645898048	9.00204353537852e-05	0.000115287596988088	0.000246373918418695	0.000387123217946529	0.000358909649048777	0.000163718878812273	0.000212205661174752	0.000216730073768051	0.000111338781036439	0.000143123978742902	0.00233052806890237	0.038639168051403	0.0402649273482769	0.000422477111855323	0.000162754507989047	0.00038834577530666	1.37849016406619e-05	0.460650891996111	1.73744800573325	4.49510647968658	0.316700928200822	0.124179577480032	0.22996937944552
stdev	9.47233620311788	8.5116020180959	4.27691604409186	0.00648515356094128	0.00447953402852825	0.00361158121259997	0.00489123774219792	0.00944264618898552	0.0154579396777722	0.0146812122979549	0.00694600269307076	0.00870030592325031	0.00919507687191331	0.00431631196780844	0.00607223521809675	0.0788593229350972	1.63932081193155	1.59773593225902	0.0170991059873474	0.00685746479897102	0.0155219229927491	0.000318257053635503	17.7829634565223	73.4303794655116	163.915256297491	11.6457188289108	4.96644934076667	8.59266663766544
variance	89.7251531448976	72.4473689144542	18.2920108482104	4.20572167089894e-05	2.00662251127426e-05	1.3043518855205e-05	2.39242066507014e-05	8.91635670503628e-05	0.000238947899081644	0.000215537994537621	4.82469534121462e-05	7.56953231581444e-05	8.45494386803951e-05	1.86305490034464e-05	3.68720405438945e-05	0.00621879281378195	2.68737272443192	2.55276010923161	0.000292379425566541	4.70248234691267e-05	0.000240930093392834	1.01287552188751e-07	316.233789296007	5392.02062844903	26868.2112470722	135.622767042048	24.6656190544017	73.8339199460487
median	-35032.0250380126	-34228.1423760365	-803.995815808911	0.508616510661881	0.1683792896689	0.133112057727925	0.189849290865433	0.141097137332134	0.388498377419563	0.394067002344073	0.0750671229302501	0.292539519602344	0.458645183866968	0.0785470052376454	0.170082119357334	2.94770138787806	2.71118772820815	2.74300166012155	2.12819285449565	0.161256923974525	0.715520529936127	0.0117936016461347	191.859884324856	463.816421701632	2571.28193434083	-18820.3253441521	-4387.50407884899	-11020.168754344
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.508457935778254	0.168328676234654	0.133084845742761	0.18991580496461	0.140951660080059	0.388813729205223	0.394174144787476	0.0748452133940116	0.292581887648163	0.458500826963413	0.0784877473476423	0.169981252624603	2.94822864053493	2.72024421931297	2.70795858025742	2.12787365486877	0.161218205647171	0.715897244321068	0.0117972791691386	191.902103749776	466.992282184887	2581.53381671515	NaN	NaN	NaN
HPD95.lower	-35050.7097113	-34245.7868305802	-812.370397476059	0.496116552281734	0.159616478833598	0.12674558379894	0.179916099774797	0.124365603852399	0.359756755556646	0.366346349653611	0.0624680304743309	0.275905891151106	0.44088136732947	0.0701132462286669	0.158566443453988	2.7978717904963	0.696747634141734	0.608478977876136	2.09238810131349	0.148305745049022	0.687413028115158	0.0112191312664763	157.932074644514	330.48525593942	2292.53213052567	-18842.9601658081	-4397.39617720188	-11036.5379744141
HPD95.upper	-35013.3316243079	-34213.1249156827	-795.747029048114	0.521202748197806	0.177028788189046	0.140912154381906	0.199226548979497	0.16110098926851	0.419109062064415	0.422315840398053	0.0890282246529466	0.309658161512135	0.476898695231524	0.0868868028721947	0.182036033337764	3.11130367676596	6.3843150342796	6.38536127152264	2.15938706445071	0.174785115205636	0.746903609903543	0.0124588748574301	227.958812298983	615.097321114736	2922.9245162536	-18798.0751175369	-4377.96363394416	-11003.2545776038
ACT	42221.7100290917	25000	87207.3648407272	25000	25000	27957.5961559799	25000	30634.7546735571	28223.2876236478	26894.211164192	25000	26770.5481472095	25000	29941.9203935562	25000	39302.0286220427	25000	28579.6045092111	27470.8401842041	25348.4412772641	28168.1614104189	84423.5572084126	30195.8973688502	25193.2657906984	33841.8107877522	33279.6271005087	28133.3024780491	32232.684705451
ESS	1066.39451526186	1801	516.29813700061	1801	1801	1610.47465414403	1801	1469.73594140984	1595.31379194372	1674.15209634213	1801	1681.88562118379	1801	1503.74456308053	1801	1145.61516488102	1801	1575.4241800473	1639.01066360139	1776.24334007411	1598.43588454254	533.322706230547	1491.09660329046	1787.1839393138	1330.45481172346	1352.92982292196	1600.41644720276	1396.87402434665
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
