trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-14926.3701959873	-14333.2009135593	-593.169282428006	0.192875411417563	0.579185979666539	0.150242928276456	0.0776956806394476	0.0473316850224792	0.322462254677171	0.180805466149807	0.449400594150546	0.412081584150243	0.0712273335362141	0.386089860169734	0.130601222143808	6.67547364150584	4.08095033850065	2.39018389118061	0.866793956214925	0.765040460712136	1.36753126857872	0.00782861559520835	37.2777772429905	155.295561250118	774.772247036032	-4184.54602916145	-4014.80832400078	-6133.84656039705
stderr.of.mean	0.273577461795344	0.201257936330388	0.178653420630212	0.000309778360523865	0.000446554362408129	0.000236201105860437	0.000142908783915761	0.000177510598359546	0.0003638997985389	0.000380305132064926	0.000394556864796743	0.000312105022834804	0.000177768472716468	0.000298476417010247	0.000225540766367352	0.0134190317045299	0.0100805358623856	0.00437298074227805	0.000688429270816666	0.0006318533367074	0.000729931085655145	8.53531844208439e-06	0.0957120388073353	0.295535265109624	0.868344202973495	0.132340011581188	0.12967193381196	0.163095634161709
stdev	10.1388693778624	8.53864977511649	4.71517675771277	0.011951146033237	0.0159889783761249	0.00991339656470393	0.00597249883526345	0.00696242601034884	0.0146866689553797	0.015730724005747	0.0164177718400073	0.0128880983762556	0.00670521114628974	0.0126632799553222	0.00956888284326212	0.546606072915205	0.427491376846209	0.177632087829341	0.0292075758383635	0.0263576154225191	0.0309683484488694	0.000254340674472883	3.55432175591212	12.5101938507126	31.2993936597244	5.4042033832163	5.50151337468143	6.60799199986728
variance	102.796672261357	72.908539982097	22.2328918564747	0.000142829891507757	0.00025564742951219	9.82754314490836e-05	3.56707423372233e-05	4.84753759495821e-05	0.000215698245004915	0.000247455677744984	0.000269543232190537	0.000166103079756043	4.49598565163282e-05	0.000160358659226866	9.15635188680761e-05	0.298778198947783	0.182748877277867	0.0315531586266106	0.000853082486353755	0.000694723890761415	0.000959038605650595	6.4689178691321e-08	12.6332031445503	156.504950182406	979.652043466393	29.2054142071665	30.2666494117987	43.66555827031
median	-14926.0612855011	-14332.9067986147	-593.084380473956	0.192640884044172	0.579653150786971	0.150213065383274	0.0776557380147221	0.0469924931244721	0.322062724141029	0.180776287795616	0.449321662148857	0.41188402237967	0.0709425322097993	0.385856000313551	0.13025743697434	6.65641826727467	4.05782254404485	2.38096572071287	0.865953805655022	0.764319354291427	1.36705513142424	0.00782696193130475	37.098060684339	154.59966812415	773.995292643186	-4184.35649969309	-4014.68987511222	-6133.66537714802
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.192504232031739	0.578965093711339	0.149915984142633	0.0774666371574156	0.0468221043577532	0.322128401841042	0.180118666584511	0.449100274597151	0.411880202752745	0.070913237896186	0.385882235716068	0.130250948103846	6.65324358612031	4.05876615309965	2.38362476031793	0.866302594751335	0.764587026392388	1.36718097242533	0.00782449334026526	37.1104260432162	154.796703227853	774.142467637635	NaN	NaN	NaN
HPD95.lower	-14946.614058012	-14350.0372105019	-602.26146795923	0.169898666483841	0.548381292409919	0.130495035316254	0.0666323760132587	0.0339562836154746	0.293693263113324	0.149915326043419	0.417468728879732	0.387800719881755	0.0574307295487067	0.362657798390667	0.112181195770312	5.66689180651695	3.29712902740421	2.0287417485024	0.810365344911052	0.715090136989827	1.30802522972413	0.00732802044992217	30.7557467613782	133.012999560365	714.661644045762	-4194.93156462478	-4026.10715353223	-6147.03407551487
HPD95.upper	-14907.8092770324	-14317.5634329053	-583.696989868724	0.216238445361035	0.610194746015453	0.168487621110669	0.0901749456079178	0.0601464125827026	0.350780555826089	0.210507456951432	0.480698880166771	0.437681968328793	0.0838672092647073	0.413167270559495	0.14885566393952	7.78083816340758	4.94369934624439	2.7142037374371	0.923384677939618	0.81801383264747	1.4285268935295	0.00831721317508936	44.5998065100862	181.197585291189	836.824403657647	-4173.58464825588	-4004.44327436747	-6121.28895116702
ACT	26211.0212597971	20000	51680.7827828782	24187.189898689	28080.808585124	20437.1936834484	20611.4272828455	23400.7489111021	22101.3796847696	21041.1424200209	20791.8504531818	21111.845444743	25303.8691208379	20000	20000	21696.8066946847	20017.7327665878	21817.9858401282	20000	20688.1996762206	20000	40542.4684046771	26104.8992765788	20090.6001447349	27708.5842643568	21588.4435974806	20000	21930.4741345185
ESS	1374.23107794919	1801	696.970867320791	1489.21805926502	1282.72659566797	1762.47289906401	1747.57427060759	1539.26697546466	1629.76250866465	1711.88423522701	1732.40953618382	1706.15117916985	1423.49771997269	1801	1801	1660.15213698817	1799.40457893024	1650.93149587397	1801	1741.08915051714	1801	888.451083946449	1379.81762037737	1792.87824855942	1299.9581521866	1668.48526330095	1801	1642.46334935845
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
