trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-7420.49326535184	-6924.88708787903	-495.606177472806	0.386389402432463	0.209538143491864	0.281699334055787	0.122373120019881	0.0572806454707472	0.552218143467207	0.202842348431623	0.18765886263042	0.548237916094996	0.303899994416842	0.0283677134958184	0.119494375992335	4.92616154899255	5.48344365251511	3.81326293235621	1.25564764208172	0.735232265985732	1.01033746165674	0.0042866983178983	17.423980514752	53.5445354295089	401.666386420151	-2816.66880982843	-1849.64495071628	-2258.57332733432
stderr.of.mean	0.290896688236395	0.249103791384496	0.197935901660389	0.000454574046466956	0.000415442139004481	0.000403957962440759	0.000324586791356379	0.000243392697705952	0.000547668586391963	0.000481925989840767	0.000397074930090868	0.000563916841019789	0.000471609744422727	0.000121757076794391	0.000296465697711098	0.0128334500260574	0.0190203087553575	0.0105451059376134	0.00117570036929541	0.00106549635240736	0.0011236709264958	5.25032781829622e-06	0.0449921906976451	0.0557599268991278	0.403326355735239	0.160155112805965	0.130034600523468	0.131831865736811
stdev	10.770995126626	9.32237875234252	6.22476891641578	0.0191796982010666	0.0176257145008245	0.0171384822285416	0.0132816138868006	0.0103262760287885	0.0232356066910938	0.0204463849714797	0.0165225587279753	0.0233846518403321	0.019824009034798	0.00516571448234755	0.0122096149040756	0.544477088342372	0.806963233539117	0.447390885967198	0.0490861913978638	0.0431256795828969	0.047075375934598	0.000192699579249503	1.78027858140439	2.10534866461124	12.1750951472176	6.08507198172118	5.51690001776801	5.49779553475762
variance	116.014336017801	86.9067456021273	38.7477480627761	0.000367860823083996	0.000310665811664574	0.000293727573098035	0.000176401267438054	0.000106631976622732	0.000539893418303205	0.000418054658401949	0.000272994946919392	0.000546841941693547	0.000392991334211752	2.66846061131353e-05	0.000149074696105826	0.296455299729787	0.651189660283908	0.200158604846515	0.00240945418594772	0.00185982423948669	0.00221609101938372	3.71331278429356e-08	3.16939182740722	4.43249299958033	148.232941843802	37.0281010227281	30.4361858060486	30.2257557420009
median	-7420.27600151458	-6924.39920739331	-495.60169417654	0.386175620303893	0.20899562890784	0.28130279189038	0.121886908563586	0.0566270732833931	0.552247572693933	0.202246070904019	0.187575650248346	0.548403788554928	0.303808227464448	0.0280402849076092	0.119237209013429	4.89866259870047	5.41923884659942	3.77705332391916	1.25498845572113	0.735043472585978	1.00924234796311	0.00427938184188157	17.2858531449632	53.4641702295322	401.107004844693	-2816.32253945599	-1849.23993031198	-2258.39114153889
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.385912175226734	0.208796536742571	0.281178726209832	0.121651966533182	0.0563517443838662	0.55172864347977	0.201809266679341	0.186930465526936	0.547737413349868	0.303252824170377	0.0278925166031788	0.118872172056552	4.89641422569079	5.42544813306215	3.78731043335001	1.25468914899873	0.733969841532455	1.00923754290569	0.00428238206733445	17.3343453448229	53.5034232239373	401.482118725266	NaN	NaN	NaN
HPD95.lower	-7442.21499399785	-6944.388811576	-507.945472656116	0.348373315677043	0.174376971668526	0.247609986505173	0.0970112543637479	0.0354376380933697	0.507422557184269	0.163406242723257	0.154706755659826	0.499805255832273	0.263603151237022	0.018236319346156	0.0977143108967909	3.89378715265931	3.98374270893099	3.02623065606099	1.15418487651068	0.649079356493142	0.923008358825326	0.00392376132001828	14.2326671765803	49.3722133831093	379.000625627131	-2829.14449940088	-1859.39185294229	-2269.61060637177
HPD95.upper	-7400.3827223207	-6908.13386738553	-483.634729013562	0.42326418092701	0.243423212487685	0.313742045812548	0.147508406747982	0.0758632651802126	0.596559054304826	0.242936769563405	0.21757681704565	0.590230830915679	0.339649048209946	0.038676343481548	0.143713539826315	5.97323227990746	7.01833260278771	4.74862729506689	1.34862032771335	0.813332390096028	1.10734685989673	0.00468001022748379	20.9561185732509	57.6967032597897	426.3806117825	-2805.73931163959	-1838.23309824478	-2248.62090498543
ACT	26258.4001296962	25704.5233348099	36400.3070417646	20222.1860312012	20000	20000	21501.1827799494	20000	20000	20000	20791.828991779	20934.8898152811	20374.404901357	20000	21224.9822617307	20000	20000	20000	20652.7079172768	21975.2790020592	20511.2940808798	26724.7514697379	22993.2685928778	25252.1697349391	39506.7081041042	24937.4787035685	20000	20699.7926498433
ESS	1371.75150893006	1401.30978236117	989.552092477454	1781.21197898308	1801	1801	1675.25667627876	1801	1801	1801	1732.41132438335	1720.57270507857	1767.90439644207	1801	1697.05677751944	1801	1801	1801	1744.08121899927	1639.11457035993	1756.10567807017	1347.81421787169	1566.54543717883	1426.41208173738	911.743896886666	1444.41226108578	1801	1740.11404893336
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
