trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-4116.87040272409	-3537.06706864718	-579.803334076904	0.389667560946844	0.193955075780452	0.232656489612309	0.183720873660393	0.228874563734869	0.0724781003392361	0.217418363151938	0.481228972773953	2.64095125416957	1.67392240612123	2.47065287760479	0.264673561197612	0.00111224018281126	34.7596722697771	94.4445299038831	661.105179954745	-2442.40747584498	-1094.6595928022
stderr.of.mean	0.309497301625727	0.183567968128111	0.258314652268284	0.000494550172383752	0.00045134792174475	0.000420780040676761	0.000382013457670466	0.000482147375357341	0.000282509775838608	0.000465566225121016	0.000587011259564905	0.00691550317708571	0.00937327751922956	0.00132354793381739	0.000661773966908721	2.19968192287782e-06	0.109951030649349	0.179655578598082	0.937313829945594	0.175268080634619	0.0863463704405911
stdev	11.8030451494405	7.78812810244952	9.25816845992631	0.0209819835938104	0.016747056501538	0.0174958058920084	0.0162074558842472	0.0192713672998839	0.0113062445321369	0.0185411160184615	0.0232290675425776	0.293399906232291	0.378214543939333	0.0556942430014503	0.0278471215007254	8.07319785581058e-05	3.96444171857515	7.49179568036466	34.345290857611	7.38222283570596	3.61665372404216
variance	139.311874799732	60.654939340164	85.7136832323742	0.00044024363553093	0.000280463901465706	0.000306103223810834	0.00026268162623982	0.000371385597607035	0.000127831165420476	0.00034377298321005	0.000539589578897633	0.0860835049771173	0.143046241247238	0.0031018487035046	0.000775462175876162	6.51765236190645e-09	15.7167981399791	56.1270025163306	1179.59900409389	54.4972139960186	13.080184159628
median	-4116.34386877752	-3536.76365135181	-579.65176054221	0.389028891037613	0.193583974447832	0.232040794663346	0.183415655379286	0.228679204577028	0.071996240655008	0.217378510688001	0.481685358008289	2.62141743290329	1.63175000323733	2.46931167535835	0.265344162320833	0.00110831815188896	34.4093788579328	93.8458965934351	659.368614763931	-2442.0245367283	-1094.41466720693
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.389102722651088	0.193231392561949	0.232000438710105	0.183004103578951	0.228063646457968	0.0715912013026023	0.216620995005962	0.480666595106572	2.62488989492694	1.63226416380628	2.47002548196012	0.263182283599752	0.00110932685105564	34.5389660868233	94.1525379476595	660.218236193311	NaN	NaN
HPD95.lower	-4138.24951266021	-3553.68247438664	-599.655959980289	0.350074357066881	0.162110281254776	0.200136039349972	0.153721277600854	0.192442604952492	0.0517076520988818	0.181855924486102	0.432808203309373	2.13790689777882	1.01157767345234	2.36032412961247	0.209698614407734	0.000956647498501065	27.259869462554	79.5488503553002	590.724949037927	-2456.54554929821	-1101.73747525162
HPD95.upper	-4092.2150295554	-3523.44662553823	-562.921027501731	0.431323370500129	0.227106514426542	0.268248990219825	0.216127710110575	0.267104441166327	0.0956645692985424	0.254289795328945	0.523013081055259	3.25597471974495	2.47530061954046	2.58060277118456	0.319837935193776	0.00126251508587424	42.7623053622387	108.339636221057	724.925492696565	-2428.46800771054	-1087.84230576032
ACT	30941.2586896263	25000	35031.6267012466	25000	32685.7385694444	26028.8355024054	25000	28167.4113349755	28095.8769693339	28372.8897113522	28737.0172980981	25000	27638.7807231809	25413.8883597777	25413.8883597793	33407.2678304249	34613.6114103705	25877.4778282768	33515.6797962141	25365.5182716322	25649.9601478151
ESS	1455.17674156855	1801	1285.26717825518	1801	1377.51208847062	1729.81230742494	1801	1598.47844960081	1602.54830447699	1586.90216111421	1566.79447741363	1801	1629.05160147811	1771.66907175293	1771.66907175282	1347.76061989106	1300.78885633153	1739.93000008681	1343.40106701598	1775.04750811081	1755.36335107465
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
