trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-28189.924518295	-27246.2928651399	-943.631653155106	0.130218024475979	0.100489378386136	0.309956997737514	0.459335599400371	0.0941959341482706	0.21408765822313	0.439948247992379	0.251768159636221	2.33015130954887	3.00204287659231	2.90070015584275	0.049649922078631	0.00719096399910821	569.547290510961	437.415607950522	4499.14165926291	-22934.9755261453	-4311.31733899461
stderr.of.mean	0.472331425397393	0.204414732498452	0.500405469445033	7.47453832506731e-05	6.72679823052961e-05	0.00010958583597864	0.000119875691389301	0.000194717438136062	0.000313560575102122	0.000417777511661557	0.000317841629366964	0.00211430103333437	0.0059060762090416	0.000140427048314299	7.02135241571651e-05	2.22476350863968e-05	2.34940362276587	1.75536069162811	15.1498378861807	0.182603189569402	0.121908488793098
stdev	11.3681404828721	8.54328391508198	8.44249963457196	0.0031085164934006	0.0026582421253726	0.00461131315891336	0.00508589407198764	0.00801747624475207	0.0123232194919898	0.016414312188957	0.0134848762071258	0.0877221979995987	0.250573553588304	0.00535299545405185	0.00267649772702607	0.000385619930417648	62.3193300450581	48.2449750440079	287.08947956491	7.74719602109379	5.17213834841854
variance	129.234618038315	72.9877000536985	71.2758000797476	9.66287478974356e-06	7.06625119710542e-06	2.12642090495675e-05	2.5866318511479e-05	6.42799253351638e-05	0.000151861738647757	0.000269429644636542	0.000181841886321507	0.00769518402188079	0.0627871057578706	2.86545603310997e-05	7.16364008277573e-06	1.48702730735312e-07	3883.69889726488	2327.57761699695	82420.3692768508	60.0190461892515	26.7510150951817
median	-28189.3723493581	-27245.902356989	-943.281718810304	0.130112733047893	0.100392119850657	0.309954498810207	0.459366172587138	0.093748466801276	0.213937408508349	0.439674632586808	0.251990761659517	2.32709854771487	3.00008846917314	2.90069276678945	0.0496536166052818	0.00719883257778998	565.540125855205	433.753913235522	4484.58718959721	-22934.662251367	-4311.12433425148
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.130180987703023	0.100454275413242	0.309922700961796	0.459307450475878	0.0938558677149273	0.213733786344443	0.439642308438425	0.251406661591086	2.32850507914496	2.99158972536582	2.90069521952498	0.0495774960935677	0.00718064079255102	566.187013108523	434.792541564739	4490.06194873128	NaN	NaN
HPD95.lower	-28211.4325532444	-27262.0073027162	-959.663816555869	0.124332879425923	0.0949653470504439	0.300523472905034	0.44972744383872	0.0777544437845169	0.189673433627015	0.408896777900599	0.225344593167424	2.15633361679672	2.52691426137529	2.88967530379766	0.0449674482456908	0.00646079951811295	449.138536259969	347.363329061123	3985.0719627598	-22949.0618243257	-4321.37456833539
HPD95.upper	-28167.9792697814	-27229.8769702626	-927.700813686597	0.13668727126509	0.105335903237136	0.318258490837647	0.470133235158247	0.109225104965325	0.236731212981761	0.472911845964195	0.277465850354828	2.50319299774348	3.49138666022267	2.91006510350863	0.0551623481011774	0.00792927319366024	694.705910360254	531.238120682148	5067.98433917506	-22918.5505023301	-4301.46759455576
ACT	77683.2163674709	25762.4455500403	158093.631117561	26018.0517861469	28816.4256304107	25413.939783466	25000	26542.7984965827	29134.4562196169	29151.2457833332	25000	26141.2899316099	25000	30968.4996483224	30968.4996483327	149782.522672199	63956.1181564321	59571.8305111892	125312.32706023	25000	25000
ESS	579.597525764314	1747.69898737077	284.799581625895	1730.52926368504	1562.47692123495	1771.66548687948	1801	1696.31698804468	1545.42098402659	1544.53090391569	1801	1722.37101221069	1801	1453.89671799741	1453.89671799693	300.602494848733	703.99832413018	755.810248126303	359.302241497431	1801	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
