trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-6773.14283788803	-6362.57904226384	-410.563795624186	0.0600591171334875	0.137165780706865	0.351091368121287	0.451683734038357	0.127631415856624	0.166799765079931	0.304342053274563	0.401226765788882	3.53924476805934	2.14854828410908	0.281904827454603	1.35904758627271	0.00546418475290202	9.3065485059043	50.7510726362769	282.965547600545	-876.470496242833	-5486.10854602101
stderr.of.mean	0.289318354186326	0.224916503852627	0.211467287443514	0.000302039077102508	0.000444084904583521	0.000748566905887855	0.000777125719940877	0.000214229050794141	0.000238680381263289	0.000353810289413671	0.000377492760957972	0.0184825415109585	0.0036319076264734	0.000727901121389068	0.000363950560694515	6.65464570700524e-06	0.0327952549067459	0.0313509599030047	0.256047694199017	0.071541303912722	0.208642111518398
stdev	10.8154341477965	8.43498597683169	7.14035212084876	0.0128144307986145	0.0188409239396647	0.0290595668880606	0.0305016251068102	0.008822312838919	0.0101263494049391	0.0139393815761691	0.0142197138962746	0.750395181964727	0.154088766900213	0.0301110656351647	0.0150555328175822	0.00025752290641519	0.980851327110445	1.19366449415191	8.7435094083347	3.03523999949546	8.20784295255778
variance	116.973615805323	71.1489884293472	50.9846284097094	0.00016420963669248	0.00035498041490023	0.000844458427721669	0.000930349134156393	7.7833203827755e-05	0.00010254295227091	0.000194306358726043	0.000202200263291904	0.563092929115876	0.023743348084828	0.000906676273685199	0.000226669068421295	6.63180473285267e-08	0.962069325894321	1.42483492459893	76.4489567736374	9.21268185453719	67.3686859338525
median	-6773.00522405766	-6362.35937013869	-410.5211817996	0.0592314246614045	0.136697609436017	0.349896718469599	0.452086754419023	0.127512245608861	0.166377889882848	0.304136892252069	0.400878052809531	3.44784066725644	2.14619570843385	0.279626445375078	1.36018677731247	0.00546372835255381	9.24317192472934	50.69698494736	282.471261292695	-876.260094601746	-5485.71953358415
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.0587000252747105	0.135867556081591	0.349889896640592	0.450647861524121	0.127325526448925	0.166493541927555	0.304023147203955	0.400974925870214	3.46351792091391	2.14302021419932	0.280319561547884	1.35896398297815	0.00545811846620899	9.25529202504299	50.7371084439714	282.831097179297	NaN	NaN
HPD95.lower	-6794.81607926622	-6380.37134436319	-425.32059091329	0.0368490729120143	0.102033426297533	0.293884146824162	0.391172402199117	0.111349634685805	0.147456102794273	0.277037725964056	0.372112644205851	2.11851141425026	1.82600399273844	0.228925197587659	1.32704871724182	0.00497133057700973	7.54621035780884	48.5650085379722	266.662736892808	-882.593235897786	-5502.28856405175
HPD95.upper	-6753.02840660754	-6347.12239123338	-397.556287473376	0.0857283788350918	0.17337375334124	0.407376042041072	0.509685430405448	0.145506858944123	0.18657651277682	0.332125173415705	0.42836921781163	4.9717355653171	2.42475530553653	0.345902565516405	1.38553740120619	0.0059397458370101	11.3768362709469	53.167380345606	300.387304942433	-870.945648154596	-5470.63173094332
ACT	32201.5248020263	31995.3082171408	39469.3078349474	25000	25000	29860.3814659447	29211.1723665086	26534.0900824235	25000	28991.2061477189	31713.7733765969	27299.5624564585	25000	26296.921234717	26296.9212347149	30049.0347963291	50306.9552862418	31041.98703516	38590.6909741435	25000	29077.5788437868
ESS	1398.22571374529	1407.23757666065	1140.75980729851	1801	1801	1507.85079726293	1541.36230600667	1696.87371453619	1801	1553.05715017803	1419.73014265234	1649.29383288881	1801	1712.17761950621	1712.17761950635	1498.38423447466	895.005466814917	1450.45482909976	1166.73215388052	1801	1548.44391418857
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
