trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-10177.8646749825	-9534.46241155985	-643.402263422668	0.426971255690402	0.137418672600458	0.108041244602641	0.327568827106498	0.171416603277354	0.34941931864577	0.198034575307715	0.281129502769163	0.525656642740493	0.0777936311906784	0.355800260055689	0.0407494660131342	2.03844930718294	2.00537214432533	2.72713986303105	1.17679495754034	0.946751222731594	0.87729570047826	0.00311161852425072	56.7257826881912	109.02150508161	859.573635652704	-3667.09053788452	-3193.11093681428	-2674.26093686105
stderr.of.mean	0.297967039392075	0.217840633572322	0.227810303601993	0.000458064600393944	0.00026808756016841	0.00022244470860647	0.000434769689873506	0.000328839389788106	0.000429882321242789	0.000378593974207197	0.000399794259084419	0.000487765136988929	0.000277031906863401	0.000428707940975883	0.000195856796558585	0.00501533719469781	0.00469659180079694	0.0089327486459627	0.000886947695393711	0.000843985617033531	0.000849741069753755	4.30136806540031e-06	0.15378736834601	0.167860789239905	1.07917284646639	0.14025819418975	0.132410474607176	0.137159410841591
stdev	10.185626374295	8.50695089924926	5.8523430648588	0.0179743245441449	0.0112351118232567	0.009437528257273	0.0169162704444476	0.0139514715934196	0.018154284957284	0.0158056060634904	0.0169618312831155	0.0194938069978703	0.011753466583082	0.0181885347258809	0.00797779747090432	0.186338945768594	0.192514157722913	0.378984370046455	0.0376299979911406	0.0358072716558845	0.0360514547970381	0.000127934216194878	5.55023957558296	6.348817358798	28.6860478193212	5.95065029540268	5.47953276751854	5.04581442454302
variance	103.746984636735	72.3682136022378	34.2499193488009	0.000323076342818251	0.000126227737681083	8.90669396068262e-05	0.000286160205749691	0.000194643559621994	0.000329578062310267	0.000249817183034246	0.000287703720476876	0.000380008511270218	0.000138143976719626	0.000330822795474574	6.36452524867673e-05	0.034722202710151	0.0370617009237627	0.143629152739508	0.00141601674881325	0.00128216070343831	0.00129970739298288	1.63671636733979e-08	30.8051593463673	40.3074818553748	822.889339492385	35.410238938176	30.0252793503094	25.4602432069264
median	-10177.4393011568	-9534.27692047839	-643.421495367244	0.426717692797193	0.137303345704418	0.107814846750795	0.327594388578375	0.171268120916981	0.348969728541909	0.19805977433283	0.281464817437069	0.525634655907385	0.0768537016504696	0.35604530048137	0.0401529421224408	2.03030446419531	1.99138901214611	2.70601841789552	1.17646381031815	0.945864644649645	0.87634431920752	0.00311249568712733	56.2646325156157	108.803438979788	859.389253777518	-3667.07469684679	-3193.00724810867	-2674.04908107242
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.42659195385488	0.136958994171176	0.107628899832365	0.327132350695565	0.170849733059647	0.348946814098337	0.197401198199725	0.280616482951256	0.525294205869372	0.0769080294384883	0.355334151207517	0.0399730550781115	2.03000545225007	1.99620999076906	2.70123000251734	1.17619323928653	0.946073005166812	0.876553264869003	0.00310898528874436	56.4575945840408	108.83727130412	859.096454987826	NaN	NaN	NaN
HPD95.lower	-10195.8811156436	-9551.04490702312	-655.065676655021	0.392220424964921	0.115665038859534	0.0907103031524471	0.292892018808295	0.142937604089087	0.312435886004519	0.167236871151452	0.248965825600059	0.483694249576992	0.0556685655228755	0.319551609712782	0.0263150571409938	1.69689227788899	1.63381479650333	2.00594740975413	1.10072307880801	0.878192518962795	0.809601221380671	0.0028645556486452	47.2218866610483	97.375802878835	803.131168930712	-3677.95275623891	-3204.01873303886	-2684.74446722304
HPD95.upper	-10156.6526212988	-9518.37788847136	-632.453576701153	0.462513897327049	0.15985070963309	0.12639049738263	0.357918503238688	0.197419116941945	0.383326978334119	0.228916714187657	0.314659447029854	0.559704391600178	0.100140886697802	0.39207894555396	0.0575700262706524	2.41361756782054	2.37902609619503	3.45617525413573	1.24916718396673	1.01800129306362	0.948234091380396	0.00335803684216749	68.806500280247	121.879327513551	916.185898511731	-3655.15692349936	-3182.87706307831	-2665.41050590018
ACT	30807.9879237497	23606.5378231383	54549.344882078	23380.3317679221	20497.4998837801	20000	23779.9888292486	20000	20185.6733553829	20655.1072578356	20000	22538.7877942485	20000	20000	21697.697331958	26079.2665266434	21426.0764799794	20000	20000	20000	20000	40695.103204291	27638.8670970127	25166.0596132481	50949.8546396531	20000	21021.3205384442	26600.5759973478
ESS	1169.17729548421	1525.84848612126	660.319570800827	1540.61115802555	1757.28748404594	1801	1514.71896217616	1801	1784.43390843807	1743.87862286872	1801	1598.13386277995	1801	1801	1660.08399181359	1381.17381342764	1681.12906876148	1801	1801	1801	1801	885.118777538864	1303.23720844163	1431.2928028287	706.969632293445	1801	1713.49844240879	1354.10601648593
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
