trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-43188.6606429567	-42422.9346658293	-765.725977127395	0.109494701207455	0.122612838557596	0.374333056520716	0.393559403714232	0.431005786807484	0.249957677452713	0.14326906176906	0.175767473970742	0.398640012464817	0.253337501145217	0.149882059769635	0.198140426620333	2.39998235538862	2.30743884563217	5.06531142994955	0.511061729957489	2.3226843453186	0.163925647247516	0.0240265056941065	143.469569976735	470.248191274657	2221.33616062935	-11982.8208121349	-24662.9008471171	-5777.21300657734
stderr.of.mean	0.272747527481173	0.217918303129849	0.159557126943748	0.000108733744453722	0.000118526052900773	0.000218206796146873	0.000202571573075641	0.000124178328833713	0.000105547601530329	7.65067405949992e-05	8.59667919570654e-05	0.000329140596160991	0.000300986344417871	0.000192774487323197	0.000234853336355257	0.00252401027271432	0.00181124655371742	0.00832858511943662	0.000262981237513387	0.000306335353908077	0.000140895914094587	2.372250844756e-05	0.327758634233456	2.37678961547774	5.15126698887425	0.167724993455633	0.196875284905598	0.13145395584796
stdev	9.27243267230664	8.61560233091209	3.55857993823759	0.00461318137091106	0.0050286337691808	0.00872949206472298	0.00859438265355079	0.00513293888770623	0.00429104502406816	0.00324590560396077	0.00364726153013251	0.0139642506955757	0.0119127651747053	0.00817872757140995	0.0099639816656134	0.107084670251832	0.074916428010668	0.34975594949043	0.0111091490197278	0.0129967063582699	0.00597770645537983	0.000564113650132254	13.2325579780949	96.6009910998091	199.851961740841	6.56370797856657	7.5410839066037	4.47668138439635
variance	85.9780076624597	74.2286035244178	12.6634911768271	2.12814423609208e-05	2.52871575845455e-05	7.62040317080614e-05	7.38634131956547e-05	2.63470616249269e-05	1.84130673985801e-05	1.05359031898239e-05	1.33025166691846e-05	0.000195000297488886	0.000141913974107672	6.68915846873413e-05	9.928093063268e-05	0.0114671266029437	0.0056124711858776	0.122329224203953	0.000123413191942519	0.000168914376163093	3.57329744666897e-05	3.18224210265535e-07	175.100590643644	9331.75148146539	39940.8066116624	43.0822624278984	56.8679464864373	20.0406762174008
median	-43187.9241095511	-42422.4433644854	-765.755508549295	0.1094341818329	0.122545415962822	0.374009011489617	0.39373854674491	0.430950423990739	0.24995039338018	0.143165945212559	0.175849893491422	0.398723151219755	0.253480166125009	0.149864141984191	0.197987770739884	2.39927339669989	2.30750195766879	5.05238475327885	0.510916236072699	2.32280939316572	0.163883333461327	0.0240286507047495	142.917519171609	454.66386872519	2184.97511393831	-11982.683833486	-24662.7978505816	-5777.15047435071
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.109397250352334	0.12250994057876	0.374231340576281	0.393465543038864	0.430975260409509	0.249920870456847	0.143232304590489	0.175729596925813	0.398394962714854	0.253056534550393	0.149658266089398	0.197889899681495	2.39759785530947	2.30622350690456	5.05335041779472	0.510941104348822	2.32264800145766	0.163816741060664	0.0240198861589371	142.864784396741	461.468256971379	2212.91795017079	NaN	NaN	NaN
HPD95.lower	-43207.6004115472	-42440.3413434512	-771.963180108701	0.100442750592311	0.112307173576392	0.357305367188012	0.377073449317087	0.421284249513758	0.241533398416836	0.137061191860819	0.16899175969234	0.37166403240469	0.231295312356672	0.134494627030231	0.178991173589208	2.20220320448334	2.15191945226191	4.42183174493622	0.489224589938319	2.29667187246896	0.151988997412348	0.0229547259779154	117.797267065332	319.503516164037	1911.49999529509	-11995.582698997	-24677.6573764039	-5785.48434580228
HPD95.upper	-43171.9276672145	-42407.0589239105	-758.307317948235	0.118404099315767	0.132145511244034	0.391476548221544	0.409898139657474	0.441000370452738	0.258212369395061	0.149768051096148	0.183365419658996	0.425765451013806	0.277301904906664	0.16603316427726	0.217555799098624	2.61515576450656	2.44271964899804	5.74447539888641	0.531619683489139	2.34755381001617	0.175321573546338	0.0251372361825336	168.465369613887	655.856761428495	2619.88138146445	-11970.2639517991	-24647.9721799752	-5767.89133185693
ACT	31148.46390533	23031.3021851828	72373.7923166642	20000	20000	22493.7033432646	20000	21069.867343697	21780.7565863165	20000	20000	20000	22981.0987737989	20000	20000	20000	21042.7931757803	20413.3650713912	20173.9207827265	20000	20000	63663.4792300655	22086.3036240485	21793.1839677225	23917.382833865	23507.1204208383	24536.7602768503	31041.1151570357
ESS	1156.3973141493	1563.95846445771	497.693969695524	1801	1801	1601.33702531405	1801	1709.55039310085	1653.7533880999	1801	1801	1801	1567.37501346397	1801	1801	1801	1711.74994208744	1764.53024153676	1785.47345297605	1801	1801	565.787488142642	1630.87498085374	1652.81034902236	1506.01762116709	1532.30167520091	1468.00146366445	1160.39645540363
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
