trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-20987.5335226339	-20247.6689821094	-739.864540524491	0.0524199286329339	0.560064651351646	0.263117218183714	0.124398201831707	0.0592325062700618	0.237399517267423	0.450971182165233	0.252396794297283	0.0670029693584888	0.0672467003737762	0.785184993484918	0.0805653367828104	3.23773188878378	1.47837945549936	3.14574766444754	1.56868468572882	0.319663426916723	1.11435990966747	0.00693095623735128	116.264779706986	133.305524137122	1349.17632715627	-9869.84364225194	-3567.6415285525	-6810.18381130497
stderr.of.mean	0.255308108533185	0.207596566282186	0.195195362967489	9.11649341663545e-05	0.000230511311408311	0.000213063289370414	0.000128253847812636	0.000173182811894095	0.000347690298150601	0.000438391441227324	0.000357571409630089	8.58635145863681e-05	0.000110333573809834	0.000189236087392775	0.000123881411829164	0.00387176896224545	0.00319414789943711	0.00481336101568309	0.000643125282606024	0.000368819989249731	0.000651486420967781	8.59629916427715e-06	0.299517588527272	0.23953987545936	1.7537372353502	0.167298167326886	0.0974589402980829	0.149499672906112
stdev	9.70094825108759	8.66486802831391	4.9288245735617	0.00366929058085456	0.00977976517699785	0.00903950840915771	0.00518313656636795	0.00726611056708146	0.0146073013114806	0.0185993707840851	0.01517046776935	0.00364287984305891	0.0046810563716234	0.00802860599945577	0.00525584237095495	0.164265219953905	0.135516197475287	0.20421358135486	0.0267142909487219	0.0140120539693802	0.0267672732509558	0.000228734608191965	11.1850983666664	8.53059564574627	45.0027285792161	6.94731654493284	4.13483201623025	6.10148078263754
variance	94.1083969702793	75.0799379480966	24.2933116769457	1.3463693366748e-05	9.56438069172198e-05	8.1712712279233e-05	2.68649046656205e-05	5.27963627730529e-05	0.000213373251604384	0.00034593659356388	0.000230143092340888	1.32705735509649e-05	2.1912288754316e-05	6.44585142944973e-05	2.76238790283253e-05	0.0269830624865047	0.0183646397781608	0.0417031868097779	0.000713653340892965	0.000196337656440823	0.000716486917291331	5.23195209847319e-08	125.106425472004	72.7710620712252	2025.24557957459	48.2652071754975	17.0968358024427	37.2280677408952
median	-20987.0669559934	-20247.1565553322	-739.746538377065	0.0523548012069874	0.559820832994292	0.263124584880707	0.124322575304531	0.059063277871147	0.237040176456879	0.450983664966171	0.251649307156531	0.0669711772585258	0.0672563418059737	0.78513934915713	0.0805433617007714	3.2373803497451	1.47169643681029	3.13836901430855	1.56956800085497	0.319436214289087	1.11481466653942	0.00692973519240049	115.732719087175	132.84279641194	1348.81955546907	-9869.54189995149	-3567.60673493888	-6809.96614520494
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.0522910542405899	0.559979270584729	0.262961629263086	0.124290419718544	0.0587869876038641	0.236951224756782	0.450586566144321	0.25194136171255	0.0669042947893127	0.0670835166269112	0.785143943160327	0.0803935870421871	3.23356942484173	1.47218476516713	3.13916236880306	1.56845719889521	0.319356533049458	1.11403829839042	0.00692718169573758	115.731671823169	133.03546062968	1348.42847201409	NaN	NaN	NaN
HPD95.lower	-21004.9217886193	-20265.5690759597	-749.527894324433	0.0453342404677969	0.54117234039877	0.245255682308084	0.11400019368744	0.0463686192248681	0.208553330725115	0.410856808211222	0.222210650674736	0.0599448508381071	0.0581836865284671	0.76938740882923	0.0703266545101509	2.91236566694176	1.22616807759501	2.74082957328508	1.51488306582949	0.291761169636431	1.06404470657477	0.00647697904408779	96.7486874065776	117.187696848767	1263.54965748588	-9884.0611526538	-3575.48679704328	-6822.20795585759
HPD95.upper	-20968.580155699	-20232.0915088967	-729.895504011813	0.0596797717156551	0.579463978283466	0.280661834282589	0.134235507398636	0.0748457120250508	0.265433440084454	0.484243961108187	0.281649097191133	0.0740074436534758	0.0764239290912913	0.800068419193921	0.0906284139312587	3.54316445706143	1.74708007867702	3.53377510973851	1.61620371172888	0.346358188042464	1.16888498845176	0.00736133382545622	139.420813135803	150.686778570212	1439.15752509451	-9856.67813202991	-3559.64278946473	-6798.38931393219
ACT	24934.6460196809	20664.2093681794	56461.7893582227	22222.5452913243	20000	20000	22042.3487757793	20450.6886103734	20396.1189487469	20000	20000	20000	20000	20000	20000	20000	20000	20000	20864.4158160536	24941.7927170679	21325.7757492902	50846.5686314051	25814.7195970772	28385.6793252922	54670.5848450848	20876.1572249062	20000	21612.8657665023
