trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-7012.45766205512	-6934.64225710607	-77.8154049490442	0.0718903152912524	0.356006734809714	0.183587756518483	0.38851519338055	0.262730704431642	0.145059360496387	0.377015097627721	0.215194837444251	0.0764375737446419	0.29070690563967	0.198805688791589	0.434049831824101	1.3336579334857	1.36869441764328	2.0533991822883	0.139388509170413	2.38919895060274	0.467314390270504	0.023715329270075	0.698226168792189	46.2482118954459	84.4468332439108	-699.970182317965	-4764.1234130763	-1470.54866171181
stderr.of.mean	0.2894781510085	0.200537710080137	0.222926366702428	0.000361999848463103	0.000730309802080272	0.00058937953116151	0.000788297638908664	0.000310878771542057	0.000235578387428597	0.000337903300787373	0.000296542101293028	0.000297024079058921	0.000520614569052426	0.000489925360148515	0.000584719170440389	0.00786601124866338	0.00246007252944141	0.00791472859204002	0.000439145899306709	0.000872587527483222	0.000754872988706298	2.36600645911081e-05	0.0018872495621565	0.0049819678982211	0.0450938555918514	0.0702130818200885	0.19467050782785	0.0997281186571766
stdev	10.9034910019164	8.280139568795	6.74370017116004	0.0153583504880894	0.0290543573287832	0.0240251260106965	0.0296019391156098	0.0128078709416091	0.00999474297270622	0.0143360207099748	0.0125812139023507	0.0126016624839937	0.0220878021210767	0.0207857694584954	0.0248075296021669	0.318493992418687	0.0994663591669108	0.306986969598069	0.0181629242273412	0.0358382975130101	0.0320265436125578	0.000866749562272227	0.07310391694355	0.20976614035386	1.4963610534616	2.97888831727434	7.56242104482363	4.00757860061244
variance	118.886116028872	68.5607112787246	45.4774919985039	0.000235878929714996	0.000844155679788619	0.000577206679829846	0.000876274799404269	0.000164041558056914	9.98948870904603e-05	0.000205521489796825	0.000158286943256703	0.000158801897360494	0.000487871002539841	0.00043204821198172	0.000615413524962388	0.101438423206795	0.0098935566059209	0.094240999503006	0.000329891816488138	0.00128438356863103	0.00102569949576707	7.51254803699098e-07	0.00534418267248945	0.0440018336389553	2.2390964023167	8.87377560679353	57.1902120591914	16.0606862400868
median	-7011.70774807661	-6934.18905929358	-77.7755594360434	0.0709196787841757	0.356046330295719	0.183419890800332	0.388113796939554	0.262230075511877	0.144995345692039	0.376973762556432	0.215243956895871	0.0759998199571389	0.290704195716786	0.198279389585679	0.433305192676157	1.29849196065045	1.36587956575014	2.02847928647383	0.138331158621525	2.39052235184314	0.466632592352932	0.0237037002731547	0.692934182938946	46.1934226283368	84.3878559908936	-699.782131683489	-4763.85928201143	-1470.42707424608
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.0702503517900421	0.354813019785745	0.18199875566027	0.387387308430898	0.26241925302738	0.144714865018818	0.37674176055857	0.214825223439492	0.0753957387635353	0.289866256552801	0.197717303132044	0.433340082579119	1.29691721260029	1.36510346162632	2.0307059016966	0.138209282567695	2.38892970100135	0.466220277651892	0.0236995111254123	0.694479047523933	46.2477381596548	84.4336154182074	NaN	NaN	NaN
HPD95.lower	-7034.84807024666	-6951.70248655574	-90.6221873515319	0.0416526541055561	0.299432986660294	0.136066218032532	0.331865597384651	0.239391739572388	0.125755613691865	0.350010505567499	0.190730281550444	0.0525372587756857	0.248374697704346	0.160053341764388	0.384898216014276	0.790232947965437	1.17987223237924	1.47272533714291	0.102600699890567	2.32271566598436	0.403263360211	0.0221685788834468	0.562757612445792	46.0000400543059	81.6885839910095	-705.688820539932	-4778.34384541346	-1479.00533088112
HPD95.upper	-6992.62046791881	-6919.0608050541	-64.5513620851074	0.101747383540174	0.412081742630671	0.228728454075377	0.445817668339417	0.288247733190645	0.165001635998416	0.407144668981847	0.240244301550502	0.100900811906098	0.333745993294962	0.24110335381055	0.480630417443713	1.99527930274774	1.56849609110729	2.66619613257217	0.173149527711263	2.45701790740352	0.526776986451816	0.0255104373764153	0.843907625562791	46.6651285058282	87.4200845401072	-694.467184691999	-4749.02429081848	-1463.10843159252
ACT	25374.8105034379	21116.3647528033	39339.4909912903	20000	22745.42621237	21665.1208664411	25529.5109946572	21209.5090342333	20000	20000	20000	20000	20000	20000	20000	21958.8202261013	22021.4416350223	23929.5502864349	21044.9785712886	21341.5337611414	20000	26825.446324176	23992.733976038	20306.4236039413	32693.7181299117	20000	23855.0858276393	22293.2569363679
ESS	1419.51798990262	1705.78603001344	915.619371078665	1801	1583.61508215707	1662.58015462053	1410.91617491374	1698.29485170362	1801	1801	1801	1801	1801	1801	1801	1640.34313451799	1635.67856260213	1505.25185675633	1711.57218706517	1687.78872236377	1801	1342.75491877045	1501.28784972875	1773.82293911218	1101.74070311829	1801	1509.95055143612	1615.73520203049
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
