trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-52950.3005626522	-52506.8882620812	-443.412300571009	0.23021169154404	0.383641438234478	0.100998384509697	0.285148485711783	0.103174981525579	0.229384408611404	0.445699175047042	0.221741434815977	0.0796748047799501	0.129352073283667	0.444597442033254	0.34637567990313	3.39958756302495	4.2372537097245	2.9382320943066	1.1313844392876	1.13804259908716	0.731198601812326	0.114614149895735	11.4470411197006	70.518199621274	347.869984944701	-18647.3870906309	-18736.2649877896	-15123.2361836608
stderr.of.mean	0.241069928363259	0.221739281515935	0.101598310362055	0.000144290861409123	0.00014538089611384	8.9487446268109e-05	0.000129421750559671	7.65548612372668e-05	0.000130192367923242	0.000182798432200329	0.000130668633233636	7.75708347854834e-05	0.000103393471065788	0.000177693124255039	0.000165173019234838	0.00310958952392149	0.00348869314069037	0.00283431041901175	0.000352928054111612	0.000350867104115577	0.000285460715909007	6.37374461529397e-05	0.0242822964636803	0.279426882062496	0.567022618920373	0.171072537346815	0.181960624420272	0.14459780969233
stdev	9.08844539630455	8.73600356979652	2.80520569041956	0.00612174184922487	0.00608593463677354	0.00379663021933494	0.00549089899986546	0.00324794718959346	0.00516971291131121	0.00723181681405556	0.00520152950564277	0.00327208158373814	0.00432565899757186	0.00753887962445008	0.00700769663676568	0.118614339010359	0.148012691794199	0.115214571294766	0.0149734669092769	0.0148860282196975	0.0121110706099047	0.00177292550686078	1.0302104305519	11.8550767596447	24.0567286230261	6.85712509998902	6.73284831546893	5.92859420041011
variance	82.5998397216094	76.3177583714975	7.8691789655623	3.74757232685512e-05	3.70386004030799e-05	1.44144010223673e-05	3.01499718267235e-05	1.0549160946388e-05	2.67259315853778e-05	5.22991744320567e-05	2.70559091980723e-05	1.07065178906383e-05	1.87113257632744e-05	5.68347059919486e-05	4.9107812152937e-05	0.0140693614188643	0.0219077569321646	0.0132743974386368	0.00022420471128321	0.000221593836157631	0.000146678031318098	3.14326485287757e-06	1.06133353121793	140.542844977067	578.726192041922	47.0201646368995	45.3312464391128	35.1482291931364
median	-52949.9149163827	-52506.844967572	-443.374052849242	0.230245678664729	0.383587104399695	0.101116067557417	0.285036956151383	0.103052577094291	0.229395780715826	0.445708030342112	0.221841313730284	0.0796602236706118	0.129213685565646	0.444470640905143	0.346483552544724	3.39511673611801	4.23720383911429	2.93552872269127	1.1317231979294	1.13804725957943	0.731020367288313	0.114613358162837	11.3665633665039	67.4515170237868	341.918186159902	-18647.1313326848	-18735.9570625425	-15123.0916540071
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.230130209982547	0.383593135250936	0.100926820392674	0.285095607277715	0.103123870177129	0.229326194012739	0.445640504644289	0.221680351697158	0.0796076115956392	0.129279989359281	0.444533482022697	0.346304800149723	3.39752445484709	4.23467174849533	2.93597912768045	1.13128539136038	1.13794527262664	0.731098222165467	0.114600455156736	11.4012925402297	69.6455403140027	347.089388585371	NaN	NaN	NaN
HPD95.lower	-52968.6499019917	-52525.2490577091	-449.140980825693	0.217613067276148	0.371475701388215	0.0929841890423665	0.273801060808703	0.0970803682830887	0.21958940934195	0.430353705573242	0.211538073213756	0.0733215810821107	0.121080414129903	0.4308811138172	0.332339382440745	3.15608876410481	3.95637715708585	2.72353371629672	1.10189559271498	1.11134619111373	0.708795996026735	0.111418431428598	9.51504769834973	55.0168095087923	313.898015799598	-18660.4101899471	-18749.079226795	-15134.6832469624
HPD95.upper	-52933.8068420544	-52491.5004208919	-437.987564163509	0.242072017256431	0.395106367496182	0.108032491666873	0.295425997769598	0.10943535159571	0.239797250627814	0.458724693049567	0.231689208080903	0.0858292244401914	0.137902196099825	0.460660211235907	0.359805267268659	3.6227401898982	4.53810967344789	3.16936680647749	1.16040803437649	1.16896481536751	0.756106439070467	0.118206254386783	13.4466285309677	95.1455569707141	397.578072233927	-18633.9957673497	-18723.8810623756	-15111.6795636872
ACT	25328.4865240734	23193.2726311028	47222.1672677937	20000	20542.934540036	20000	20000	20000	22831.8218084688	23001.3044587995	22718.6714512892	20232.5699251532	20567.6199011188	20000	20000	24741.9605239517	20000	21786.2446808061	20000	20000	20000	46527.6059200694	20000	20000	20000	22406.7472369395	26294.1746359152	21415.2104217962
