trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-14183.7399696331	-13599.6435860128	-584.096383620232	0.228011513826047	0.200165390143507	0.230147245875212	0.341675850155233	0.176513282778386	0.18210645762447	0.145702693696611	0.495677565900532	0.113405230600012	0.519227060932729	0.12141961979765	0.24594808866961	2.63377571860633	2.98651057510667	2.31682230690312	0.577088305613783	0.681644091390578	1.73925373778429	0.00633782675239438	36.1198187999886	193.214596279178	932.344147701694	-3421.50906206772	-3650.75951085747	-6527.37501308763
stderr.of.mean	0.341326421367573	0.213877307763475	0.272958273373799	0.000344685233613504	0.000315255373462941	0.00034232956656766	0.000413697693535419	0.000302964135612156	0.000272428656087823	0.000262265013927014	0.00040609373513404	0.000186209112658212	0.000290020340940932	0.000192033041918062	0.000225030294344706	0.00537516006389758	0.00632353426677902	0.00391243943612063	0.00059724339554451	0.000627976484518168	0.000785026685904049	9.02716651638298e-06	0.0995089748586913	0.422621623627175	1.52321961614008	0.118564498717419	0.130114491309474	0.198248071293491
stdev	10.1713313922939	8.57886756308512	5.9458767606481	0.0146237537070261	0.0133575268216428	0.0145238112339092	0.0168333160269251	0.0128536777012679	0.0112262539732534	0.0111269604718226	0.0168235491695089	0.00790018235759686	0.0119466941040396	0.00773940967331308	0.00954029953665559	0.228048692675998	0.263940364708703	0.156223995887683	0.023723210951629	0.026003397163108	0.0319758848151917	0.000245494043597376	3.58026597955019	15.4698266562356	43.0051509307833	4.81230522439253	5.34837703194462	7.6546357996628
variance	103.455982291864	73.596968664954	35.3534504528152	0.000213854172483758	0.000178423522790908	0.000210941092758228	0.000283360528462334	0.000165217030448071	0.000126028778271988	0.000123809249341503	0.000283031806658885	6.24128812832847e-05	0.000142723500015494	5.98984620913721e-05	9.10173152491108e-05	0.0520062062312318	0.0696645161225634	0.0244059368911147	0.000562790737855492	0.000676176664022334	0.0010224572097144	6.02673254417901e-08	12.8183044843245	239.315536773977	1849.44300657945	23.1582815727157	28.6051368758328	58.5934492254793
median	-14183.7462382069	-13599.5375630842	-583.874394071932	0.227940544392077	0.200093365960649	0.230480882191826	0.341718796992589	0.176158547560934	0.181656234697017	0.145763095308636	0.495521908936958	0.113086848024001	0.518909094260601	0.121299789563064	0.245500278689436	2.62408689977158	2.97575771933277	2.30885851002291	0.576698250900965	0.681115877586369	1.73988408975491	0.00633089284328999	35.8189271884784	192.253805019734	929.448235758385	-3421.34914429791	-3650.52115239141	-6527.24343173839
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.22754358554685	0.199719258055304	0.229688497390152	0.341260874412811	0.176044243520393	0.181761062456411	0.145275611769599	0.495391858905105	0.113131736145774	0.519089602125419	0.121172795039774	0.245763485227372	2.62394722587629	2.97496061243129	2.31160709805555	0.576601237391585	0.681149071427698	1.73895965563267	0.006333079796325	35.9451616819445	192.605959154673	931.36141036783	NaN	NaN	NaN
HPD95.lower	-14202.789333377	-13615.9841166576	-594.948263311704	0.200336610205714	0.173055096637632	0.203036092866801	0.310899354854988	0.152592738890575	0.160523981714805	0.123146953384918	0.461822600368374	0.0992654440599237	0.49442573276526	0.105584433841579	0.227756962643474	2.20532490001884	2.46641703744505	2.04195498127508	0.528891205744861	0.632395804973954	1.67746092917959	0.00588237799482368	29.3325264898716	164.895670541812	852.81552194939	-3430.58776369516	-3661.72122770852	-6542.84700653075
HPD95.upper	-14163.8710968642	-13583.6369495185	-572.299032255505	0.255830926313995	0.225559554011176	0.258063572688184	0.37767703327822	0.202333795508919	0.20367907654601	0.165335147533608	0.527872120835276	0.130158977098343	0.541161017451448	0.135993063179272	0.264557250420438	3.08367520217804	3.4828226845987	2.65581895799538	0.619342065980288	0.733035870999289	1.80067591000079	0.00682468682716852	43.1431239356999	222.923616835929	1016.92136361949	-3411.88002088919	-3641.27969537314	-6512.79930709672
ACT	40540.2640412934	22375.4540649242	75868.7772173292	20000	20052.8106252326	20000	21743.4879541245	20000	21200.114987053	20000	20975.8564575128	20000	21216.0141731218	22163.5139648968	20029.0486901554	20000	20663.8144963075	22578.8666366683	22816.97870931	20995.6319369452	21698.3177924099	48676.9496468562	27809.6989504895	26867.9728253064	45163.3826436679	21852.7136841367	21306.3802173335	24147.4482521118
