trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-22210.5593019888	-21731.5567775791	-479.002524409762	0.042822675935615	0.200168678889846	0.2788139816431	0.478194663531439	0.361296660927139	0.227876640768576	0.140643630801086	0.270183067503202	0.322493505408751	0.0738203722584041	0.279226966180705	0.324459156152136	1.37979170076254	3.44328976322488	1.1079894455992	0.622588868837106	2.0790870325626	0.296526902737649	0.0233998940101458	15.5678336307477	59.9668229378017	406.852665027448	-5550.87126345656	-12691.9453820371	-3488.74013208536
stderr.of.mean	0.245184976865085	0.216577221257917	0.124127246764502	0.000118845099996387	0.000247380481054701	0.00030975088759105	0.000380466899650581	0.000212367618891049	0.000157945991491435	0.000139365726712142	0.000178238224154265	0.000402147262647944	0.000207456028820921	0.000385665185386879	0.000427443488566385	0.0023756532170289	0.00348964075810999	0.0025857587272628	0.000429198490274754	0.000492896684691762	0.000299673783245127	1.70602650082573e-05	0.0357940935215062	0.0649776039248439	0.288656049011619	0.125266822811587	0.204370476906732	0.114568031649064
stdev	9.2898716449998	8.70318429450649	3.77438513369176	0.00480282923164196	0.0104954633215475	0.0131416151576235	0.0142853217112497	0.00900999361490663	0.00670107986457209	0.00534927262585477	0.00756200625099116	0.0170616607542652	0.00871767358669337	0.0163623855462177	0.0181348885617649	0.100790414416446	0.148052895790198	0.104645574096052	0.0182093469668133	0.0209118320630594	0.0127140798945376	0.000570886862582969	1.47095972109248	2.51240855794259	9.26509997915536	5.31462037190837	7.81290250613971	4.63590544993317
variance	86.3017151805712	75.7454168641444	14.2459831374333	2.30671686283145e-05	0.00011015475033395	0.000172702048951079	0.000204070416393901	8.11799849406583e-05	4.49044713513735e-05	2.86147176257192e-05	5.71839385400293e-05	0.000291100267693633	7.59978327641313e-05	0.000267727660763073	0.000328874183147633	0.010158707638239	0.0219196599518632	0.0109506961778923	0.000331580316957794	0.000437304720233601	0.000161647827564685	3.25911809869826e-07	2.16372250107648	6.31219676202317	85.8420776237446	28.2451896975035	61.0414455704442	21.4916193407201
median	-22210.4015761159	-21731.3899725846	-478.978353666776	0.0426663190124777	0.199714202387117	0.278592928500384	0.478070402062932	0.361145939003917	0.227981226154148	0.140683419472603	0.27011665869941	0.321875868909245	0.0735404958739327	0.278910027230871	0.323597323040903	1.37678495173878	3.44064126400824	1.1028599970895	0.6221712034156	2.07919623972922	0.296016075916849	0.0234059380394194	15.5372559323867	59.7746826289766	406.628495164826	-5550.67683046386	-12691.7724972361	-3488.62310345721
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.0425538093622762	0.199894088636807	0.278504009716306	0.477981311659193	0.361184300549771	0.227778182764515	0.140541928898582	0.270077284281517	0.322042615251531	0.0733018948717725	0.278746636949851	0.323951715748601	1.37612029138596	3.44010517190253	1.10310129385269	0.622323300921587	2.07898184146451	0.296255036672602	0.0233929297922228	15.498677914106	59.9149054334074	406.747382996513	NaN	NaN	NaN
HPD95.lower	-22228.7558149399	-21748.7053362258	-486.338413088826	0.0339483883914232	0.18125290478465	0.255643143649567	0.451099507291468	0.344519897831534	0.214687476590419	0.129533014977245	0.254320197783594	0.290070303535591	0.057343469785907	0.246253039447897	0.289134007319232	1.18933163884236	3.12907873358575	0.901306603445375	0.587153759824945	2.03845623221142	0.272162720916427	0.0222829972668108	12.7785982357893	55.5821023810337	389.755783981202	-5560.78919542468	-12706.9056008975	-3498.74615582209
HPD95.upper	-22192.9758489793	-21715.17357173	-471.637545598544	0.0522967707543868	0.221443841459402	0.30615350276325	0.507104618041903	0.380098203235493	0.240980861425157	0.150505927584906	0.283833331898942	0.357107603525397	0.0913320152685889	0.308819037679203	0.359095408372816	1.58199199930468	3.70332916281407	1.31194683464947	0.657963702664777	2.12097689367297	0.320883595694506	0.0245128349250055	18.3804333727392	64.8145481320088	425.191195243096	-5540.32343909767	-12676.8357043711	-3480.86288961303
ACT	25076.7154651782	22293.1563172345	38935.3592145806	22042.9967722272	20000	20000	25536.1884685029	20000	20000	24435.7047827271	20000	20000	20386.9979660853	20000	20000	20000	20000	21980.4528261471	20000	20000	20000	32149.4697836744	21316.8751807383	24079.5975226353	34943.2642352861	20000	24632.8052651178	21986.7040356507
